,EVOL33-G-R1,EVOL33-G-R2,EVOL33-G-R3,EVOL33-H-R1,EVOL33-H-R2,EVOL33-H-R3,EVOL33-L-R1,EVOL33-L-R2,EVOL33-L-R3,EVOL40-G-R1,EVOL40-G-R2,EVOL40-G-R3,EVOL40-H-R1,EVOL40-H-R2,EVOL40-H-R3,EVOL40-L-R1,EVOL40-L-R2,EVOL40-L-R3,WT-G-R1,WT-G-R2,WT-G-R3,WT-L-R1,WT-L-R2,WT-L-R3
CO2t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2tpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COabc,8.797450144480901,8.04329748155051,3.36632168383842,10.063733413400303,12.475288959191401,13.692909566860399,14.0975316586099,11.0761641684202,12.1369278630709,8.79709711118476,8.55064090494402,9.45312820228442,19.2162350519274,13.820743474565498,11.8061201553898,14.000479946118801,14.803170473015197,14.954355515569198,7.329777880253791,6.89089830913962,8.47389028473528,9.967901138560961,13.139346246265399,14.298190605095902
COALDDH,2.70787527935717,2.21066555781504,2.64221186330442,7.112503654470579,9.9786268349252,5.21091280738855,2.79421562099184,3.970032098738991,3.9308726175903295,2.53873633530418,2.99709964467884,2.36673714128831,2.6958369301309104,3.4052284091446503,3.0808351643588705,2.19386605691632,1.81415502548298,2.21315230546773,2.16622661289652,1.7146262993575,2.33796986814259,1.22725710913492,1.99228759163752,1.23664906117306
Cobalt2abcppI,52.328810593291905,49.141325429609005,42.7459878441829,28.6733271345062,38.1095089407195,31.478167163000197,33.941166073762105,40.330484812586604,41.1538296494661,52.7446813416862,48.8623358980877,54.8696610715005,31.7201924502385,34.6784222713458,40.55385063288721,36.0740657755337,24.552474029093,35.7889741136861,58.718851659616,47.918967886005404,60.8102507576003,24.044220913663697,26.4043877691215,26.651049155076603
COBALT2t3pp,99.1788754491514,89.3522923053723,87.5376278190422,40.4627716262691,24.3569470186337,26.1678447501468,158.585100131213,174.02932977757303,169.044613306895,143.707274754657,119.95844789012699,102.588793929513,36.27860912272121,42.7713105992349,25.416890105960693,281.33266218071,242.70654327193802,261.042001744299,135.090484651544,115.63860745283199,121.39216262895701,252.339584257701,232.37920180107602,222.63554350350103
COBALTt5,29.069901631329106,27.3767377997081,28.7391024874303,27.423567528196998,22.5006345223217,30.988791208540697,26.5870852715967,32.4785320172157,27.7596137065228,30.4559481010525,27.735485965928106,28.6186692907642,38.2369546879722,37.092613320324396,45.8035670453354,43.5999676545191,36.7055865426086,39.0962261463158,25.4621569143468,26.1344393780258,24.1430882935445,42.1789410315717,43.6415730640847,43.17984544924279
CODH2r,69.3669450241084,56.90231124797629,57.924749285784294,7.368349109667361,8.652591836071169,4.57360692447052,15.4385438627463,16.502131825294,12.895524558425803,59.6339109768027,56.18406733704221,61.623705480220615,3.9591552037645696,4.30777523658444,2.6597138109573,9.06407147872931,8.98491016028679,8.61302164786345,69.783793754175,67.9174869318077,62.5005291468731,9.63184127509417,9.37547101947066,8.455476746322871
CPMPS,35.6569563663921,37.867678766954995,40.0300687447355,38.09314593347574,37.5230295449261,41.74468840416094,33.49077655051379,30.346321624286166,32.52126613987739,37.6375853190142,35.6097918279854,39.5639117597161,66.5302677303865,60.5511369332756,65.2957871795719,41.28332752129432,35.8546110530505,39.0060579386746,38.35273403850201,38.296569020737195,38.7831639428733,44.95658393225966,43.86902513373672,47.82949579630813
CPPPGO,57.522737203047896,62.249950179150105,50.6797879874575,50.79157301180679,56.9241122247948,62.530953688662606,39.4997689543286,47.698554153347594,46.9112929967373,72.326853788789,64.1388734007252,72.65622942750579,83.8477814418891,77.71523350040059,68.557046239854,60.6498920915172,53.889532740778506,57.071766412061606,62.218280557076,57.9891712879019,60.38500424880589,92.6879495010985,76.54917546666701,86.49476862147591
CRNabc,1710.9625666975805,1501.270135512255,1626.3428564179894,344.41635657967123,396.5236784573529,309.6938401420945,453.77859457383244,423.9711248312943,457.13379212023796,1580.7674233061082,1525.3877363686324,1488.795404361586,289.70800088514443,286.9816045086168,265.85637889300307,388.5328411786999,395.01663548959203,404.4133453785779,1686.3550556180517,1624.6802493793828,1968.4429478261613,587.8417265133608,498.59635552251933,623.7936814392392
CRNabcpp,410.832811718592,402.3969692287339,447.849533194014,97.3049294450878,102.981475968825,90.76321263018559,117.1068278170908,110.08115537465342,118.54221080360078,410.428346889064,413.4080388348899,399.81608447698,73.75743242705059,72.8246867698262,90.3558372830624,86.51503778820343,95.1683209754544,96.64255696370822,410.09048158109596,423.252265432268,465.235548028126,164.8554325703618,145.0399359952438,189.77210428891
CRNCBCT,126.44534012998301,95.1725708189238,106.381838470064,27.6152402000698,16.6408636803875,21.9180662413869,25.718306251768198,23.2835788608747,20.0596076877032,83.6600912216244,86.44359269718771,74.2521079213257,31.7405329278122,25.2759222122077,26.67939729960261,14.5396130428917,13.4658929726572,16.1667679456847,94.27261587772793,92.8331328117873,69.41601257990361,10.765816814904197,11.598520848829699,8.07774067174487
CRNCDH,2.46793696346477,2.01478379952763,2.55403678386158,0.997274124872214,2.40381798510438,2.37459317805048,2.03730151606494,2.4568412425389,2.6869255867073103,3.30540716350634,2.7315338533781897,1.15041400285407,2.96530295239192,2.15094011556449,2.0473904573271,3.0349141655352403,2.39308924081033,1.76091684341013,1.35224827578073,1.83846751383082,1.46952274558067,3.05048947725134,1.78015272521595,1.12707256208178
CRNDt2rpp,4.52769630397189,5.95020262290403,7.901942021097339,10.676425327487099,7.493521901644192,7.889419390625651,15.793846799774402,15.3909171013765,17.3031869428509,5.75693727878363,7.1066074351797415,8.35214901449035,15.221096685753698,19.6619092005761,23.8980671627838,41.739107224376,46.3666970605488,44.125154999979706,7.85399278930091,8.59669700392543,6.6906775472465885,33.7834582293724,30.316943670437798,35.7264446532539
CRNt2rpp,4.52769630397189,5.95020262290403,7.901942021097339,10.676425327487099,7.493521901644192,7.889419390625651,15.793846799774402,15.3909171013765,17.3031869428509,5.75693727878363,7.1066074351797415,8.35214901449035,15.221096685753698,19.6619092005761,23.8980671627838,41.739107224376,46.3666970605488,44.125154999979706,7.85399278930091,8.59669700392543,6.6906775472465885,33.7834582293724,30.316943670437798,35.7264446532539
CRO4abcpp,4.9809092729781606,4.87066347493892,4.52349476265787,1.22202477162717,1.32838725028426,1.02696821751453,0.881095728663121,2.0606817057526,1.7430694271431597,3.4821842731773,6.0192011633487486,2.5705874936036603,1.22137087194454,0.310080783083201,0.590306007769492,1.1838641130909198,1.12905537506048,1.29235171122203,2.4562553534893,2.51782822833948,3.4954797424533,1.17269425159541,1.23181371058739,0.454942428343959
CRO4t3pp,13.847089496712801,15.1133001116009,11.709802576008196,17.2341434704479,18.7923478939671,18.808138414168,10.687874750293801,11.5792602879887,14.925031969913304,12.397263285723,14.209463493968403,9.94029599341092,22.658974197221,27.6885527822777,24.9114405868081,18.5107448552315,14.769847658126302,16.0058336377577,13.6872880164181,8.510093765193451,15.4185081821472,26.3581356393749,21.094809793809,18.36423855842
CS,473.0142479473785,455.2893947078185,517.448129025488,1397.1801073366462,1139.8804490924547,1204.1543373987506,1184.6326598103678,1027.9860039764874,1015.6843458870107,394.632146539285,433.2370012506122,396.47502266063935,1562.030788931477,1405.5734132051446,2206.285891449017,1370.2233634657946,1614.8216248714716,1437.7578392063251,425.05466397754776,346.61440396462865,450.2093179687114,993.4611389550361,874.3602487464462,971.8950880922212
CSND,27.57988734072291,20.54092628085737,23.946979855990822,19.62972769935648,18.47160507442265,18.562507631132892,71.8106204029497,66.69530118578325,61.894745892625174,34.61237457664033,30.50016876862225,25.825508491482278,28.883145027078598,24.8743365540398,29.2571700312169,50.9049295895355,64.4899026930184,60.524223994547796,28.078088582890597,21.93807372063065,27.54116307352906,40.054144178173004,48.98818847803089,49.5502391714834
CSNt2,168.699390196499,133.71162302543,162.576384630268,26.9228140545538,23.566927764035892,23.392874761226306,27.2104335580903,22.722166128674,19.852320701787104,129.118496262778,153.027657089049,148.74687529708402,14.0443005538946,17.551273430138,12.4674084888623,7.50829801596234,9.39706200250177,8.097453450632193,185.06539136569802,164.308074154258,167.24807521151,4.04537333553955,6.07044886152777,6.79000405386534
CTBTabc,939.015750734073,861.6686247622549,901.146004227188,159.21752628765302,181.16137886067003,143.899684220772,211.453143964464,211.882698714661,218.928223484288,901.464429232621,857.489376881886,827.260784073275,133.2088056314,132.34388683554198,122.202164678335,190.01266685425895,192.002401507844,205.30857011870398,891.988226245581,936.456889816948,1013.9860660275,362.323270378911,299.505109764261,388.790046599561
CTBTt2rpp,4.52769630397189,5.95020262290403,7.901942021097339,10.676425327487099,7.493521901644192,7.889419390625651,15.793846799774402,15.3909171013765,17.3031869428509,5.75693727878363,7.1066074351797415,8.35214901449035,15.221096685753698,19.6619092005761,23.8980671627838,41.739107224376,46.3666970605488,44.125154999979706,7.85399278930091,8.59669700392543,6.6906775472465885,33.7834582293724,30.316943670437798,35.7264446532539
CTECOAI6,1840.010976963595,1399.684413161608,1358.6894041735427,486.11765255888184,442.4692943945442,441.76830761990357,429.11570575611455,417.02625602316766,359.12009966607985,1622.2073063563146,1369.08434277903,2287.1876790179695,402.65828040031715,394.83289463244455,409.8557949984751,518.9138915906325,479.82047918052524,407.5417891346119,1992.6558823434757,1546.269042081005,2417.7286540786176,725.4464416481533,532.2411222807435,792.4721831956206
CTECOAI7,1840.010976963595,1399.684413161608,1358.6894041735427,486.11765255888184,442.4692943945442,441.76830761990357,429.11570575611455,417.02625602316766,359.12009966607985,1622.2073063563146,1369.08434277903,2287.1876790179695,402.65828040031715,394.83289463244455,409.8557949984751,518.9138915906325,479.82047918052524,407.5417891346119,1992.6558823434757,1546.269042081005,2417.7286540786176,725.4464416481533,532.2411222807435,792.4721831956206
CTECOAI8,1840.010976963595,1399.684413161608,1358.6894041735427,486.11765255888184,442.4692943945442,441.76830761990357,429.11570575611455,417.02625602316766,359.12009966607985,1622.2073063563146,1369.08434277903,2287.1876790179695,402.65828040031715,394.83289463244455,409.8557949984751,518.9138915906325,479.82047918052524,407.5417891346119,1992.6558823434757,1546.269042081005,2417.7286540786176,725.4464416481533,532.2411222807435,792.4721831956206
CTPS1,371.034957848058,424.82415401434304,414.6687436714389,356.574357451969,310.209131805889,360.49905721662697,397.96072438591796,436.69081862274004,386.81145936668406,355.772015456858,361.487973940828,329.220638978148,743.314814649551,630.167894738323,885.762305971939,500.24481444367007,522.8332596419999,510.2368427591311,280.460968759837,281.688191088886,271.829945913428,311.82683644836396,363.211691396957,265.320026819055
CTPS2,371.034957848058,424.82415401434304,414.6687436714389,356.574357451969,310.209131805889,360.49905721662697,397.96072438591796,436.69081862274004,386.81145936668406,355.772015456858,361.487973940828,329.220638978148,743.314814649551,630.167894738323,885.762305971939,500.24481444367007,522.8332596419999,510.2368427591311,280.460968759837,281.688191088886,271.829945913428,311.82683644836396,363.211691396957,265.320026819055
CU1Opp,559.033200178642,570.158682828072,593.621259903087,103.804107389571,124.462548782803,133.93454269801398,220.758137926577,260.853760721949,269.158534504462,693.534208854405,609.880848158895,781.407051837244,94.6683462510091,106.94075624758301,101.792459146722,287.023750342122,255.4784459784,294.973040867745,585.530812863195,644.743103853792,646.351707069727,232.304392353204,247.816504244387,240.645222714758
Cuabc,50.4825319937302,42.79824226901809,43.49355242517351,242.33316022731896,173.228710661681,184.033621514512,54.4273285603197,43.3237629822707,51.09256975943861,14.751174036176698,10.3216441844807,16.2290546831199,133.364248132215,86.75024071316341,82.1097586215288,39.5399583982495,55.166340084118296,29.9791804643716,37.5327375223729,21.2347101569589,19.5646616428927,47.15775287860951,51.8580740764471,39.6699352409159
CUabcpp,15.820013653104,16.0888107475312,15.4840364641431,1.64134699718552,4.33307269735581,3.16530654002527,5.32055602542579,9.47849720543745,8.84446338957824,29.383031384176196,16.8148967078086,22.2981846369312,2.16650331803054,2.0061897181770303,1.5276868583597698,5.88614004054586,5.6105446851605,5.800706160730059,23.3078430080024,18.0048264784258,26.5045429907986,2.9874628351593704,2.78939633637144,1.61888604371746
Cut1,129.2698169356402,115.4752833970821,105.96497235871671,437.3937343755895,404.189080405686,394.10082087441197,127.2453900115301,151.57077815588622,126.64714455598451,268.51059753479876,249.7761338316268,182.41467223462732,277.2915722309761,520.5187021901621,422.247578229551,335.51362452893136,334.81925920795516,246.2117255583758,92.32133863357829,70.3673502306457,103.60787485072998,116.6603607307199,137.79131713035198,80.56363194427405
CYNTt2,9.956871882812788,10.3711223997404,11.360098064688499,16.8575991593289,13.684087382851601,16.5063326281102,8.047340988456499,9.08177277489312,10.093093515165801,10.3387452568948,10.2908816371074,9.12168338218884,20.7683339972357,19.9553921099671,17.737455394801398,14.5597119197451,17.641674721492397,14.8783348266738,9.42596592235391,9.07743334953969,6.82895864122784,33.3131394971595,23.204290773189893,36.92488608537921
CYO1a,49.5996665213991,50.4899313766471,51.11668271148729,112.122673915523,96.65651359267021,97.10395602750393,101.51535937534,84.73628059051691,88.76239904750379,42.647142292621204,44.19087386017671,36.1516183630877,80.5132879566663,81.44930037263991,103.40168321096701,104.382232750801,117.048161618934,92.5901643165741,42.4325252366244,36.67210598696271,41.24636496677729,111.986524208388,116.523711241992,122.11026158326
CYO1b,33.6999659715515,35.2486390977725,41.3619794337097,97.7742309892934,85.0867127679642,85.874908372883,87.51032240810318,77.4621111044439,90.6656650608783,32.4269678268784,33.592091853492,31.330080901717896,93.6935686433004,88.98980782411492,119.67593996080099,80.9523926190776,92.02223225791893,82.0610220630828,30.659046109181,32.4019594001506,30.8451506339764,116.152196176602,105.56864452865801,113.873751039247
CYS,3.66258072001614,2.16862338001952,2.9781388328422898,2.61646458591935,2.91976661782359,2.999639844843589,3.86034807564334,3.77633229564349,3.13309404206462,1.77889639001079,2.95760175795403,2.68288431661908,4.033979170166631,4.83706406589251,2.55788897409869,2.4980235545278098,1.9025902384168,2.33331819237505,2.60170572321798,2.4117166094718,2.14192429706408,5.03912345381126,3.63256257211963,3.9426744976144894
CYSabcpp,0.4146029135857871,1.43201007793687,1.0113729620304,0.46072898166611,0.370178598095996,0.365678091746565,1.4118142085011398,0.0,0.206888032504754,0.0,0.5408300110698661,0.265738907092021,0.391410080599769,0.567833814969405,0.0,0.16495233510649,0.201014407255732,0.739566351033494,0.6247228876413901,0.42467524442290905,0.339451160528869,0.469763486750207,0.657927790840046,0.0
CYSS,225.17857756205134,240.30918130433253,198.8182517061451,252.44214241470024,272.6823900964857,264.5361020468672,153.07042355324563,182.305168970149,167.805993477334,277.74793692376176,275.16336232081125,271.4279861810401,419.00569005349274,371.48232528284325,455.8401863221763,242.19031279536608,227.83624012861668,247.94416560791004,271.9017556330042,299.47053125040344,256.04927976476,245.3038986620187,228.05139852441465,257.6100363090086
CYSTGL,8.13156682129544,11.146581671166699,10.1246045983904,6.63598355851349,6.806509706926381,8.51676071745225,9.229925148050473,16.9489223809168,14.455467045332199,8.35146160638878,6.96100562635086,8.306483902328019,12.474618052663601,9.91877454212686,10.2694505478629,28.611248576374198,21.314011504825498,25.565138766693305,7.96420919986701,7.548259989581388,6.657622761340411,23.0335645116231,16.5330886794966,19.786384978769
CYSTL,16.27454194245255,15.29963454894293,16.87642648782984,32.753263519896535,23.99810637840551,33.63702693746947,20.8606471582141,18.89379533829372,17.17228125658833,14.380634247725279,18.49204753886675,14.54864601814391,51.47388071789338,55.979540948053696,52.81631265672586,24.776913054057978,23.75611426492671,24.82356930289418,16.02323387586444,16.319212528190832,18.475260447720313,17.448216398674468,13.584974613680961,11.28409326523846
CYStpp,0.776245600983609,0.625589804120595,0.631185315719703,3.45042288459438,2.3102386961465498,5.13484108757265,3.23068433843144,1.67430388592399,1.80762755407438,1.02632799630489,1.1250843295978998,1.1609104809823,3.01271481746319,3.2779968497367,2.1925651717152603,3.80895410298819,2.6344625418077903,3.8770551336661,1.24762176685171,2.38531095316371,1.05923628559191,0.586347125797704,0.8212091403915909,0.909884856687918
CYSTS,201.16164005598915,200.8767594738915,211.2355933714533,241.10205165749835,261.4654798165716,255.8980964839476,251.02867843537834,250.7241682787735,268.62014661061664,179.60275729586075,180.781807021088,220.25057497759605,287.8876195697996,266.2388077021735,330.64682855517367,351.2372513033038,365.9488187970588,353.9740666900681,191.19175291892,194.3345931425968,218.7470323675251,477.97503894570826,419.44079025383763,472.41745962480644
CYTBD,11.375709439374099,10.5172668852041,9.53018217381645,31.5394003219311,39.14258041133821,43.224395053832396,19.4336111390603,22.0771819213146,33.1989906163099,14.942945911470304,13.4401078763926,15.3926139393221,46.68183727892261,41.9400951359453,51.3805410717225,36.2528873540444,24.1227062503017,33.1639771266199,13.2971811001894,13.1821398398502,15.5228760037635,205.445769429015,120.16405967905001,220.33117769064896
CYTBD2,11.375709439374099,10.5172668852041,9.53018217381645,31.5394003219311,38.88315196759061,43.224395053832396,19.4336111390603,22.0771819213146,33.1989906163099,14.942945911470304,13.4401078763926,15.3926139393221,46.68183727892261,41.9400951359453,51.3805410717225,36.2528873540444,24.1227062503017,33.1639771266199,13.2971811001894,13.1821398398502,15.5228760037635,205.445769429015,120.16405967905001,220.33117769064896
CYTBD2pp,19.7449573227394,19.222986098324498,17.8390377504711,34.3880908335415,29.435410361759907,22.7107535383905,26.999222208828,24.598968342530398,17.9770200491753,18.5164089086723,18.5767181326767,17.9841185771902,22.601063513980797,23.7213963419629,22.579410813705106,46.5826468948775,56.654633883418505,39.5463231875109,16.0067434338344,15.612002633736001,15.882333777969599,129.25993739328,86.76128067203959,117.86755976929199
CYTBDpp,0.0,0.0,0.0,0.0,0.259428443747604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTD,21.625844426564303,19.4050875089483,21.0289246067453,47.691969352183,44.29047236181579,40.6057922538013,56.938733408890286,46.053482067831794,39.3828935837823,19.1392189823056,24.4291895566275,23.8638552510278,39.2185515665109,37.175704881452106,51.8801015884961,44.6164943380961,56.3162721912592,46.3708102098001,25.262379109302397,33.341013057428796,28.2929339931374,68.2043401989215,64.8322665780377,68.8790194072242
CYTDH,59.192388610853904,60.756404938730896,76.1392097830434,50.912725724018706,47.1768177516869,49.55283122497789,59.975465857364505,41.2816754921287,43.3879336092517,80.34682028215421,71.5426265586949,67.7333376586059,53.46070893324021,61.832281219663706,54.4959050299329,54.817084494917296,53.181585255469294,49.154649587746896,68.1277989809378,69.1940202493214,70.64106745383329,81.84520823870591,81.7258039810461,65.5190672410181
CYTDK1,5.5521823909711205,6.04808593759963,7.29285202138789,15.3060551303806,28.7903059681829,24.7675313555998,7.75647324188578,12.2236597417666,14.3855729830489,10.103854658975699,5.5712007164426,7.9385496401767,19.6223776551282,21.203975063503602,11.553131866345801,13.678622704267399,6.833278916530699,11.275268199973302,8.23730997873177,10.061733351296999,8.916727623410448,27.824996888382,29.9902115140899,38.4046580732492
CYTDK2,5.5521823909711205,6.04808593759963,7.29285202138789,15.3060551303806,28.7903059681829,24.7675313555998,7.75647324188578,12.2236597417666,14.3855729830489,10.103854658975699,5.5712007164426,7.9385496401767,19.6223776551282,21.203975063503602,11.553131866345801,13.678622704267399,6.833278916530699,11.275268199973302,8.23730997873177,10.061733351296999,8.916727623410448,27.824996888382,29.9902115140899,38.4046580732492
CYTDt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTDt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK1,237.329293342809,225.770099521536,238.36124043427105,219.870653069788,218.633780947803,204.00169288499802,110.15154686327,118.131136365945,107.889908014713,197.875413779986,186.494297647007,228.495881964039,254.11674892385898,239.994357818292,333.647893331631,164.639978557033,180.64352168639095,135.614439143555,214.715927284712,212.708083594887,205.42573104090698,438.109423717486,358.661636021452,508.720587411584
CYTK2,237.329293342809,225.770099521536,238.36124043427105,219.870653069788,218.633780947803,204.00169288499802,110.15154686327,118.131136365945,107.889908014713,197.875413779986,186.494297647007,228.495881964039,254.11674892385898,239.994357818292,333.647893331631,164.639978557033,180.64352168639095,135.614439143555,214.715927284712,212.708083594887,205.42573104090698,438.109423717486,358.661636021452,508.720587411584
CYTMQOR3pp,27.48990453706128,32.89488560963031,27.22201222352773,37.831384488819985,37.29015239950764,43.96041089783436,37.23134430540618,42.54167174666824,46.29480461834975,48.884013984111576,37.218642340034634,41.63363601791062,59.80561128364116,70.94522101207026,66.37213927057647,63.524921939336785,58.52002439109984,53.94927409059461,37.00331410906856,35.008889973152804,30.50299106335881,134.41895526428723,107.32226906598139,142.66177422140078
DAAD,20.146189754312896,16.733667013482506,20.994987751494886,61.63644955253909,67.5131886541707,62.662180581923195,33.55126672978586,32.52637449977372,31.36112094522084,22.887780564550017,20.033989100797758,23.44124964258096,38.6525878232065,37.7340043133775,31.129478140708805,26.35127859227022,22.374255590291938,25.02560259462465,18.589944706725767,16.19234652483313,11.99754646545064,13.45018630767655,14.72905409518473,13.127960091464148
DADA,110.66864112885,128.17049030736098,110.797141372091,13.4510388062033,16.0567224110712,11.591103610581401,21.1978738232513,25.304920043994894,21.9170117166134,129.044832087313,122.25660264872499,121.472495150142,7.6181766906979504,8.28898873802899,4.73396622816119,8.80604075807527,9.892850511234537,10.487411621728599,109.537387404681,112.294492558208,105.04937109810699,4.70221792590939,6.174090671358732,5.0382892482524
DADK,58.57809888651961,53.22964269488521,52.3331711416582,29.614090502411102,22.559235097796996,36.0329077106655,28.536670171831602,33.912646138952496,34.8760400326631,49.362009269089405,48.427300033777286,55.754284315626,68.59253465659579,61.2037261150667,75.21826278940009,55.41345572332721,47.781552294915706,56.4163242204337,40.2308247664722,45.3227877877726,50.84183924559521,47.5710492593108,53.7593497818584,59.4854510106396
DADNt2,168.699390196499,133.71162302543,162.576384630268,26.9228140545538,23.566927764035892,23.392874761226306,27.2104335580903,22.722166128674,19.852320701787104,129.118496262778,153.027657089049,148.74687529708402,14.0443005538946,17.551273430138,12.4674084888623,7.50829801596234,9.39706200250177,8.097453450632193,185.06539136569802,164.308074154258,167.24807521151,4.04537333553955,6.07044886152777,6.79000405386534
DADNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK120,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DAGK140,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DAGK141,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DAGK160,18.270586502393,16.858759951881297,19.044563481389012,21.2830266959308,19.64206226194306,21.111581014805132,14.72526691092458,17.41378710963841,19.71265273373506,19.39238859537877,21.52919894957131,17.28871740515907,33.7575456647457,30.7817178972045,41.05382986128859,25.01113274428015,22.02700263865443,23.57928327973137,16.67309349312042,18.81974609459639,16.29292265508225,14.599266009700031,18.361823933612662,15.03963846594861
DAGK161,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DAGK180,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DAGK181,9.977240643989099,8.594905520756178,10.6897433602683,8.478481177514599,8.17457308179536,9.52458234992873,7.72757909487545,10.3997897509277,12.5345375190049,9.57776665615083,12.6575712524563,8.35097714489016,19.9463613921538,16.1564702436369,27.084825699909896,17.1856300390418,14.9103434997869,16.2479298868776,8.489611691656501,10.099396044521,7.88043737241027,7.44777342569533,11.5485934412023,7.0759257539968585
DALAOX,4.79034447453849,9.100037015538,7.01127472326481,7.186438203893349,7.91256753430192,4.8588241041866205,5.43739255976791,2.3844036629063,2.8684746128361898,5.56456018846,4.79073070616618,8.75053083589841,4.82386477712148,3.6084304255319295,4.99594891517655,3.62114957270937,4.41280952144509,2.39259708699214,6.78499709185655,8.83209731306564,10.197296349401,6.51320726223936,7.22164659607875,9.62580890859033
DALAt2pp,53.3449040028704,55.988118294715214,57.0885670023762,51.8219459693913,40.254227067710794,52.058536687406,85.1611813341513,69.7218150673903,71.6143928826044,53.1420109875898,63.749681207759714,54.595800463116795,88.0501676945336,72.1176509759444,104.31468578351,93.38384089703459,102.953529448206,88.8944393430589,52.37664559443901,50.763122420726795,48.747493601580295,90.8581873912063,82.7408073465906,82.9875564158079
DALAt2r,67.56770267078032,69.60600125418269,72.28785206641967,60.73704023231094,52.25467574889199,58.69962448501685,103.19540767100324,80.52409471574094,83.23941623869149,63.193296307707264,76.16857080865469,65.17409654233083,94.1732970351264,77.4490002777203,110.70367438153033,100.69443241601925,109.25902759820956,96.17188824441004,66.07907861478627,64.5054012052274,60.633748519003674,97.30582058989769,88.20995379055526,87.8157953437454
DAPDC,18.408381720357042,22.13971803824177,19.62013450301773,22.768478734079785,21.498025479203886,23.69322183450151,24.5331485104062,27.28708594104787,28.417366250860816,19.3300878383067,19.035810170991137,21.024651259942036,34.08658309060824,26.479355228342627,33.52906335352175,24.167491248902863,24.329524734347707,22.00742826938282,14.909637668898009,12.124287313219561,14.858680406935685,26.827063065078804,27.382320664437124,24.742831098964306
DAPE,238.832124181962,223.532773137794,213.201940498632,286.749739083718,337.0134909582,429.50730480564596,236.924508431094,261.61304010064,302.39170918558,299.841765075302,231.118719926136,273.917430215876,431.12617721392405,400.7391981468089,381.059723681036,330.130442962149,257.128870474512,319.76783190892104,253.879703379065,252.748200078803,292.824983523711,234.7059101147,250.309363139946,240.15586594901401
