,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
AICART,746.002052058575,863.507293608801,761.785555011669,0,0,0,637.1603856480181,1016.0774359027,527.830283573302,205.156254454593,214.487536246053,215.17217680865602,0,0,0,1550.14887292095,1266.22745929401,1153.93850848781,691.3281933388,966.606290767501,976.3881536046871,397.105860846349,589.2809616787259,447.619225455876,0,0,0,393.797960536038,392.105994014118,385.944776439618,463.63200441952904,477.07095689194,489.680201745902,0,0,0,125.46160609375099,133.434178058299,137.070929969197,594.222086724749,508.24413272182,505.42703928582296
AIRC2,0.0959735047032773,0.3615724368180221,0.0837495113249416,0,0,0,0.440941443355029,0.7296130946253991,0.0776563606846111,0.0,0.0701857121223996,0.0,0,0,0,1.14305721167667,0.408691183504886,0.0767144334854281,0.24951691289898895,0.289229889517505,0.198695187953742,0.528534863593189,0.24985412833526605,0.422747576378917,0,0,0,1.05782113941304,0.075960091827609,0.117666090377932,0.268668343298935,0.133297277701017,0.250347751403836,0,0,0,0.17596298189866896,0.11009420631872803,0.0,1.56735136623739,0.843558726509245,0.637450021520797
AIRC3,0.0959735047032773,0.3615724368180221,0.0837495113249416,0,0,0,0.440941443355029,0.7296130946253991,0.0776563606846111,0.0,0.0701857121223996,0.0,0,0,0,1.14305721167667,0.408691183504886,0.0767144334854281,0.24951691289898895,0.289229889517505,0.198695187953742,0.528534863593189,0.24985412833526605,0.422747576378917,0,0,0,1.05782113941304,0.075960091827609,0.117666090377932,0.268668343298935,0.133297277701017,0.250347751403836,0,0,0,0.17596298189866896,0.11009420631872803,0.0,1.56735136623739,0.843558726509245,0.637450021520797
AIRCr,288.40038163334845,330.04332032749096,292.53704305802125,0,0,0,241.1067812265298,394.355877645028,175.58103150790572,68.7278589034166,68.64162645570678,67.728691894805,0,0,0,606.63679162555,519.548667030586,477.854206180732,286.611760616639,306.0775305818994,399.178632599067,291.5163403196205,327.2464445871151,292.4004069954172,0,0,0,243.9720209718999,205.3201282100277,214.85828103010448,242.78662622780456,240.868180805738,261.9263349062633,0,0,0,83.7583793837664,86.4239519602018,91.01313759348841,240.0006779550993,224.892756487365,228.6320743854589
AKGDb,881.9005347184151,652.348990507076,782.974181376879,0,0,0,674.023090312498,1298.80251007004,429.672643667953,412.675350097196,370.861302854759,339.726540900914,0,0,0,1611.8739623514905,1002.62164593336,781.413219482571,537.625774993022,525.4584017809269,661.257585510053,696.491498023913,959.9395610640939,919.264604835954,0,0,0,473.903870457044,406.690331645019,410.00749192190597,543.068277921581,485.935225859058,940.118393459254,0,0,0,475.803903054001,461.84519550706597,526.234776718205,1009.47223931727,895.437588189563,529.650140103613
AKGDH,5.950357291603201,5.78515898908836,5.10872019082144,0,0,0,7.49600453703551,9.66737350378654,6.52313429750733,7.499452466292089,6.31671409101596,5.920845133660991,0,0,0,8.98116380603101,6.94775011958306,7.59472891505738,4.15861521498316,3.904603508486314,3.477165789190478,5.8726095954798705,7.807941510477081,7.11625086904509,0,0,0,10.48204583600199,6.83640826448482,9.70745245617943,6.53759635360743,6.198323413097301,6.69680235005261,0,0,0,15.3087794251842,21.90874705742695,22.416425544560404,7.44491898962758,7.3389609206304405,5.09960017216638
AKGMAL,7.38995986215235,7.23144873636044,7.4537065079198,0,0,0,8.377887423745559,10.6705915088965,10.8718904958456,3.49289566923193,6.10615695464876,6.42628313287596,0,0,0,29.719487503593502,10.932489158755699,14.8826000961731,14.388808643841696,9.183048992180767,10.630192555525197,8.80891439321981,12.8050240771824,11.0618949152483,0,0,0,10.3858802778735,6.7604481726572,7.648295874565611,7.343601383504231,10.197241744127801,8.88734517483616,0,0,0,11.701538296261498,16.734319360446698,22.538919673219198,16.7510677266621,11.978533916431301,11.0491337063605
AKGt2r,261.431826811727,199.660299610912,214.231249969201,0,0,0,191.80952785943802,148.38506311944099,169.213209931768,394.90267507434,279.830434232007,320.231075216909,0,0,0,118.22477446484501,127.205130865896,151.664435000691,123.09501036350099,135.359588294192,133.52316630491399,214.878785098609,184.26741964725898,220.95606658737998,0,0,0,154.153389679919,139.842529054628,141.199308453519,171.947739711319,143.627816722846,180.81366345141998,0,0,0,198.486243581699,222.39029676383097,192.560770251633,67.6899871293771,80.0537231457273,96.39660880997828
AKGt2rpp,306.4434005175641,230.6109002025347,232.3211444153884,0,0,0,213.50384687250542,188.96979150797878,184.1232311832133,2824.82800637854,1433.753727236377,1255.29137376459,0,0,0,145.16826588293802,167.359039645251,177.7473423857366,164.93067942623148,155.8226029775555,156.17441773164057,250.0557165755334,216.87338339501127,278.0974473279302,0,0,0,179.733428142089,171.2140469794305,168.9096727375221,196.3965589515221,169.55413723569382,219.99308654612028,0,0,0,248.459730440921,277.3273057168765,252.0929167798098,91.2002576229379,104.3482144691936,117.43245952016457
ALAabc,38.29342837660766,23.863780829989416,23.994234994595733,0,0,0,21.341565858383408,13.041834066429049,26.869100796875422,219.02510490595517,182.482851518239,199.8646259752879,0,0,0,5.715286058383377,9.80858840411727,9.35916088522223,30.27471876507738,28.633759062232954,19.77017120139726,39.93374524926313,35.35435915944023,55.37993250563808,0,0,0,29.041998554794468,45.65201518839302,30.41668436269552,21.04568689174995,23.79356406963153,27.47566571657092,0,0,0,134.87562562532938,141.91143194484087,106.93737431913222,20.96332452342503,22.26995037984406,23.7273063566074
ALAabcpp,91.4627499822233,51.92180192706803,61.30464228985723,0,0,0,85.2780751448627,57.27462792809379,62.90165215453501,434.96824304494135,249.86113515574218,290.04920612092945,0,0,0,43.76276181847844,31.571393925752492,33.294064132675814,35.01554011015817,30.586060816476078,31.393839696691195,58.84354814670837,95.8190582165747,95.3295784734457,0,0,0,90.97261798952182,57.19794914618959,70.24665595562564,41.46448098246903,34.99053539651697,74.41586910479016,0,0,0,253.82660138883014,343.93430053970775,259.81004688531505,45.25727070010444,48.420270901630644,42.70915144189337
ALAALAabcpp,19.866515473578392,24.803869165716314,22.026121478459636,0,0,0,3.1747783921562123,12.585825882288148,6.833759740245761,4.52021792488838,3.930399878854377,6.065255990579555,0,0,0,10.614102679854836,10.319452383498358,19.178608371357022,3.6595813891851803,6.073827679867595,11.126930525409557,4.932992060203096,9.494456876740143,6.4821295044767195,0,0,0,8.46256911530437,4.55760550965654,6.1186366996524875,5.373366865978705,4.798701997236617,7.510432542115065,0,0,0,4.663019020314725,8.807536505498257,6.737177076234001,26.840892146815232,18.89571547380707,20.681711809341415
ALAALAD,47.02701730460589,61.9012011832454,58.8340317057715,0,0,0,46.8279812843041,40.128720204397,50.6319471663665,80.3366003923344,98.4003683956042,108.308142688921,0,0,0,38.8639451970069,44.240820614403894,43.88065595366489,28.611272679084102,29.284526313647298,32.6853584183905,53.205842935047706,54.530663509171895,44.03620587280379,0,0,0,55.199030365735204,58.4133106154313,57.2445529688641,58.211474381436005,58.250910355344494,52.510440856954496,0,0,0,41.4392822371365,34.5695807840807,32.7059323518996,35.2654057403412,37.4540074570105,39.1677624334445
ALAALAr,288.20843462394197,335.177648930307,366.19473826830705,0,0,0,232.99345866879798,318.658519077643,220.38875162292598,92.4590030090806,102.89225397143801,96.5386578500579,0,0,0,457.22288467067,479.599103842984,499.717819724079,283.035351531754,294.869872363096,375.931295608479,285.526278532231,326.684272798361,265.837767612942,0,0,0,309.268434941123,250.212542480144,291.753071092084,265.175654836049,269.860338705709,283.956937029801,0,0,0,116.92740147166599,110.86486576296001,97.2603381550872,167.7065961874,179.509297001167,227.428002122587
ALAD_L,6.7181453292294195,6.146731425906379,4.899346412509081,0,0,0,4.67397929956331,7.2961309462539905,6.44547793682273,8.424042496382889,6.94838550011756,6.6428994182537995,0,0,0,6.531755495295291,7.35644130308795,5.13986704352368,12.64219025354879,7.66459207221387,9.139978645872121,5.2853486359318795,8.307649767147609,8.38449359818185,0,0,0,5.673767929579059,6.912368356312419,6.295135835219391,10.836289846390379,6.398269329648819,12.267039818787941,0,0,0,5.71879691170674,6.385463966486251,7.8396242341632005,9.795946038983661,11.80982217112943,11.04913370636049
ALAGLUE,0.383894018813109,0.5785158989088361,0.334998045299766,0,0,0,0.352753154684024,0.456008184140874,0.388281803423056,0.308196676696935,0.140371424244799,0.4332325707556829,0,0,0,0.326587774764764,0.510863979381108,0.30685773394171195,0.499033825797979,1.37384197520815,1.29151872169932,0.763439247412384,0.24985412833526605,0.35228964698243,0,0,0,0.384662232513834,0.911521101931308,0.23533218075586496,0.8060050298968059,0.5331891108040689,0.6884563163605479,0,0,0,0.3519259637973379,0.0,0.2449882573176,0.8816351435085291,0.421779363254622,1.06241670253466
ALAR,241.757258347556,246.520087422528,244.422948801842,0,0,0,190.663080106715,207.301320510442,227.377824084541,185.020738243727,204.942279397407,175.17036944221402,0,0,0,270.414677505225,289.557703513212,266.736085228833,248.768362160292,323.720553842467,259.992653437471,329.101041730692,217.310628119598,250.618854863301,0,0,0,201.274513162864,261.758476437941,203.50350330863398,261.862078602029,291.121254499022,212.983349506813,0,0,0,219.86574588238702,153.471323608307,112.08212772280199,154.482069034772,161.204072635917,179.265111607682
ALAt2pp,271.317097796165,284.557507775784,225.998056310355,0,0,0,197.894519777737,324.495423834646,144.20786179132298,69.85791338463861,56.4994982585317,51.48247049146689,0,0,0,268.455150856636,293.746788144137,295.043711184956,197.86691192889901,225.23777646175705,221.743829756376,278.361694825746,324.622976239595,351.58506768846604,0,0,0,275.321992921777,275.96301360970403,231.74336499933798,277.623954742233,245.06704505332002,295.785868283632,0,0,0,92.9084544424972,89.7267781497637,83.296007487984,126.563622823669,166.434136740274,177.49441710345695
ALAt2r,272.85267387141744,286.72694239669215,227.25429898022912,0,0,0,200.36379186052517,327.96108603411665,147.08114713665358,71.193432316992,58.04358392522449,52.5655519183561,0,0,0,271.884322491666,295.48372567403277,297.80543079043144,201.9423548395825,228.63622766358773,225.02230035761272,279.82984722461595,327.87107990795346,353.62834764096414,0,0,0,277.62996631686,277.4062553544286,233.03769199349526,280.04196983192344,247.59969332963934,297.72606335701175,0,0,0,95.02001022528123,91.2680970382259,86.1133724471364,134.49833911524576,171.32677735402763,180.75249499122992
ALATA_L,301.644725282401,360.19846155811365,313.05567333263184,0,0,0,227.17303161651125,379.12520429472255,209.20623568434192,109.51255245297759,114.894010744368,104.55346040903811,0,0,0,449.05819030155124,432.70179053579807,371.45128693644244,263.90572154283103,361.17582453498426,368.7782688421447,257.5726568577476,300.8868340477442,241.95252954753371,0,0,0,244.2605176462846,259.4037135912851,257.9240701084279,351.4181930350072,347.172759772299,344.04039736672115,0,0,0,142.1780893741245,136.0764390099484,105.344950646568,404.86644979119495,392.5922313174025,391.25265765343187
ALCD1,92.80637904806918,86.99432829841612,118.04493621250549,0,0,0,112.96919778755833,84.45271570288992,92.25575649331802,87.63058840749528,89.55696866818188,67.65648646634577,0,0,0,106.14102679854798,110.04010115869052,132.5625410628194,404.46691580926154,362.6219739825714,339.4707286189676,94.13793181554243,86.13721074358307,99.06384873145944,0,0,0,125.97688114828054,80.06193678629992,109.07646578034327,70.12243760102214,99.50641780380927,52.823375546209306,0,0,0,142.44203384697235,141.5811493258844,144.5430718173838,405.25828763275376,363.74252287078605,340.75245039295066
ALCD19,27.06452832632418,30.010512255895854,26.967342646631213,0,0,0,74.78366879301299,40.40232511488152,69.8130682554654,78.59015255771851,50.112598455393254,43.39546250402749,0,0,0,419.01211502319285,223.3497317854202,220.70742513757625,9499.192046368824,6259.513268937836,9879.224092654014,32.651709350868124,36.41623920486516,32.90385302815901,0,0,0,69.9123607593894,68.2121624611929,70.4819881363816,29.195293305150912,22.927131764574938,30.417251795566003,0,0,0,818.755754774507,1575.6682808336457,2786.373944601727,24692.837099386907,21136.713586651513,16154.895895401523
ALCD19y,172.5603614564929,138.9161302254846,108.4556171657993,0,0,0,164.47115837142582,134.6136159583865,114.31016292774764,174.23385455933405,122.40388194146438,145.0607057746944,0,0,0,118.5513622396094,132.7224618432121,112.9236460905499,90.32512246943409,110.77504768520463,91.1017436767906,78.51679029156591,91.1342933102884,100.9662128251646,0,0,0,83.5678700136306,116.75066113903532,91.7207174495984,109.34801572266659,109.37041635368497,124.48541938555739,0,0,0,135.4914960619748,118.90174282422672,107.18236257645,148.70246087177222,139.35590161932728,134.5019545408885
ALCD2ir,13.628237667865378,9.473197844632185,9.92431709200558,0,0,0,12.522736991282844,16.3250929922433,8.309230593253394,15.92349496267499,11.65082821231832,12.85256626575191,0,0,0,14.043274314884858,9.706415608241045,9.51258975219309,13.307568687946087,9.9784311883539,14.703443908576892,8.28037952962662,15.615883020954161,13.246090726539379,0,0,0,8.558734673432818,6.83640826448482,9.001455913911826,9.1347236721638,8.5310257728651,16.02225608984548,0,0,0,6.8625562940480975,8.697442299179544,11.759436351244801,13.71432445457712,15.94325993102473,16.0070783181889
ALCD2x,640.6231438943756,395.1263589547344,396.5120613679359,0,0,0,449.40751906744606,306.3462981058398,382.3799200110248,3436.9066062986544,1928.35244056293,1930.556540715781,0,0,0,646.9703818089979,439.54736785950496,463.5853215524412,10104.104215540272,6730.451836544713,10323.109142542673,578.5694973466776,828.6412166239115,696.1948003666793,0,0,0,767.7858160976133,605.1740515905616,642.0450221471881,395.1215768783006,332.5100592251872,345.6676577508465,0,0,0,1632.7605090377488,2449.4859963853933,3643.097880441374,25284.02244283957,21665.54055230016,16632.416789300773
ALCD2y,59.59954642073524,94.94892190841261,49.99845826099008,0,0,0,54.58855068735271,138.9000928893105,49.31178903472811,86.6032661518388,91.73272574397632,71.6999904600655,0,0,0,92.2610463710459,68.76229162469706,86.3037376711066,34.10064476286189,24.295310719470407,26.7245027797783,35.00075318906006,48.84648208954461,26.98538695885417,0,0,0,82.9908766648598,30.08019636373317,31.828677447230703,34.21043571339771,48.85345227742277,87.9346476805972,0,0,0,98.8032143361026,100.5160103689991,102.1601033014392,56.522608644935694,51.6257940623658,47.8087516140598
ALCD3,94.43792862802489,89.30839189405145,118.71493230310503,0,0,0,138.54380150215002,92.20485483328481,108.5635922370864,136.8393244534393,116.5082821231833,90.0401692887227,0,0,0,484.16637608876295,292.00985061424103,311.767457684779,9870.972246588319,6588.801498153515,10197.732478943864,96.4282495577796,94.4448605107307,105.82780995352209,0,0,0,146.7486417040276,89.9367487238891,119.01925041727861,77.7347073278253,103.50533613483978,61.0848513425359,0,0,0,914.83154289118,1672.7713708067638,2867.832540159829,25061.65446775464,21479.029717868965,16469.300411571614
ALCD4,94.43792862802489,89.30839189405145,118.71493230310503,0,0,0,138.54380150215002,92.20485483328481,108.5635922370864,136.8393244534393,116.5082821231833,90.0401692887227,0,0,0,484.16637608876295,292.00985061424103,311.767457684779,9870.972246588319,6588.801498153515,10197.732478943864,96.4282495577796,94.4448605107307,105.82780995352209,0,0,0,146.7486417040276,89.9367487238891,119.01925041727861,77.7347073278253,103.50533613483978,61.0848513425359,0,0,0,914.83154289118,1672.7713708067638,2867.832540159829,25061.65446775464,21479.029717868965,16469.300411571614
ALDD1,726.0395630802927,461.1494859177049,350.9104524515061,0,0,0,3875.434345647355,8823.484758215434,2287.368103965222,3029.470599705308,1686.5626623012624,1632.131504893579,0,0,0,203.46418367844814,171.85464266380453,253.46448823585496,2945.463984468271,2472.2647881232506,3081.6630175685577,423.0040691624154,1133.3383261287686,729.7327747594055,0,0,0,6073.816651393444,3253.2188127928375,3325.0083818996104,377.47902233500355,366.3009191223948,444.86795424461667,0,0,0,407.88219204111476,704.7130146461813,969.9085107203773,1616.6249748134717,1770.2923434522986,1714.2447634297655
ALDD19xr,59.503572916031956,42.954805493981056,44.72223904751878,0,0,0,48.59174705772424,42.59116439875767,37.740991292721006,42.531141384177076,37.689727409728576,36.608152228855204,0,0,0,26.29031586856347,24.725816602045594,23.32118777957019,17.46618390292927,15.690721506324671,14.80279150255378,55.026351909646436,58.09108483794941,75.03769480725768,0,0,0,45.19781232037555,43.069372066254374,47.77243269344057,32.59842565360413,29.325401094223814,37.176641083469605,0,0,0,52.173024132955376,95.89205370361242,161.4472615722984,52.310351848172694,28.512284956012486,18.20273950342719
ALDD2x,1889.9102546169318,857.7221346197124,871.6230391143295,0,0,0,1396.8143042600586,1587.0908840839024,771.9818815657187,5093.3610113191135,2946.95768059531,2916.954898898015,0,0,0,721.2691005679816,415.84327921622156,448.2424348553569,955.4834317945306,332.5420654727508,429.2809535740589,973.854849218427,2348.0041710306687,2344.698974456262,0,0,0,1857.9185830418196,799.9357270365506,1282.0897207579524,960.4893272936927,751.4634030394834,639.5759178989491,0,0,0,2012.1366980112762,5188.079378563761,9195.634238416107,1813.9153280386051,1384.7016495649293,665.356166907374
ALDD2y,1324.7222854193321,584.5180013600151,638.129401540392,0,0,0,1096.356804757941,1300.7177444434333,592.2850629415288,2500.1941735911,1583.3194797692079,1615.885283490237,0,0,0,610.7191388101088,308.6640163420653,340.7655135422721,658.4751331404331,198.91785651566374,304.5003755391091,636.5321540540632,1376.071611806482,1647.729136866222,0,0,0,873.1832678064039,350.78370405989807,666.3430698102319,617.8476334731178,463.9411750383897,320.3825348590583,0,0,0,1682.5580329150694,4580.689642303336,8353.242115629542,1550.6982579711137,1160.568095931423,494.6612167001382
ALDD3,464.22384224975195,204.866942701091,182.74143371102298,0,0,0,219.58883879080503,196.63072900154495,131.938156803154,2396.7428224464998,1274.36197500641,1158.39168877224,0,0,0,39.8437085213012,42.4017102886319,46.028660091256896,260.329312457946,96.60278309884649,84.4454548803403,280.65201256798304,875.488865686774,597.694615070391,0,0,0,920.015894614963,384.358064647702,553.560122182983,276.10150079687196,239.601856667578,218.428413099847,0,0,0,180.977926882781,412.41289686995697,684.374696816715,175.249474637418,142.224001289459,95.3341921074437
ALDD31,1322.61086831586,581.986994302289,636.789409359193,0,0,0,1093.62296780914,1296.88727569665,590.6542793671521,2497.83133240309,1581.91576552676,1613.5747097795402,0,0,0,606.963379400314,306.21186924103597,338.233937237253,645.916115191184,192.627106418658,293.770835389607,635.122727751148,1371.94901868895,1644.5585300433802,0,0,0,870.875294411321,349.64430268248395,664.519245409374,616.4147356421901,461.87506723402396,316.251796960895,0,0,0,1681.15032905988,4577.71709873273,8350.30225654173,1541.0002713925198,1149.34876486885,485.807744179016
ALDD31_1,464.22384224975195,204.866942701091,182.74143371102298,0,0,0,219.58883879080503,196.63072900154495,131.938156803154,2396.7428224464998,1274.36197500641,1158.39168877224,0,0,0,39.8437085213012,42.4017102886319,46.028660091256896,260.329312457946,96.60278309884649,84.4454548803403,280.65201256798304,875.488865686774,597.694615070391,0,0,0,920.015894614963,384.358064647702,553.560122182983,276.10150079687196,239.601856667578,218.428413099847,0,0,0,180.977926882781,412.41289686995697,684.374696816715,175.249474637418,142.224001289459,95.3341921074437
ALDD3y,1322.61086831586,581.986994302289,636.789409359193,0,0,0,1093.62296780914,1296.88727569665,590.6542793671521,2497.83133240309,1581.91576552676,1613.5747097795402,0,0,0,606.963379400314,306.21186924103597,338.233937237253,645.916115191184,192.627106418658,293.770835389607,635.122727751148,1371.94901868895,1644.5585300433802,0,0,0,870.875294411321,349.64430268248395,664.519245409374,616.4147356421901,461.87506723402396,316.251796960895,0,0,0,1681.15032905988,4577.71709873273,8350.30225654173,1541.0002713925198,1149.34876486885,485.807744179016
ALDD4,464.22384224975195,204.866942701091,182.74143371102298,0,0,0,219.58883879080503,196.63072900154495,131.938156803154,2396.7428224464998,1274.36197500641,1158.39168877224,0,0,0,39.8437085213012,42.4017102886319,46.028660091256896,260.329312457946,96.60278309884649,84.4454548803403,280.65201256798304,875.488865686774,597.694615070391,0,0,0,920.015894614963,384.358064647702,553.560122182983,276.10150079687196,239.601856667578,218.428413099847,0,0,0,180.977926882781,412.41289686995697,684.374696816715,175.249474637418,142.224001289459,95.3341921074437
ALDD6,464.22384224975195,204.866942701091,182.74143371102298,0,0,0,219.58883879080503,196.63072900154495,131.938156803154,2396.7428224464998,1274.36197500641,1158.39168877224,0,0,0,39.8437085213012,42.4017102886319,46.028660091256896,260.329312457946,96.60278309884649,84.4454548803403,280.65201256798304,875.488865686774,597.694615070391,0,0,0,920.015894614963,384.358064647702,553.560122182983,276.10150079687196,239.601856667578,218.428413099847,0,0,0,180.977926882781,412.41289686995697,684.374696816715,175.249474637418,142.224001289459,95.3341921074437
ALLTAHr,3.35907266461471,2.67563603245336,1.5493659595114198,0,0,0,5.37948560893136,6.20171130431589,2.9509417060152203,10.992348135524,6.597456939505558,8.37582970127653,0,0,0,2.61270219811811,2.14562871340065,2.07128970410656,25.8665866371952,19.0891727081553,19.7701712013973,2.81885260583034,4.622301374202428,4.93205505775403,0,0,0,7.11625130150594,6.53256789717438,7.11879846786491,3.85091292061807,2.53264827631933,4.06815096031233,0,0,0,8.710167603984111,15.303094678303196,30.133555650064807,91.2002576229378,46.733153448612214,21.460817391200198
ALLTAMH,1.72752308465899,1.01240282309046,1.08874364722424,0,0,0,1.32282433006509,2.00643601021985,1.00953268889994,0.5136611278282249,1.68445709093759,1.15528685534849,0,0,0,2.12282053597097,0.817382367009772,1.61100310319399,1.66344608599326,1.95230175424316,1.78825669158368,1.9379611665083605,1.1243435775086998,1.12732687034378,0,0,0,1.3463178137984195,0.8355610101036991,1.76499135566899,1.16422948762872,1.5329186935617,2.19054282478356,0,0,0,2.11155578278403,1.21103626950601,1.3474354152468002,3.91837841559346,3.7116583966406806,3.1872501076039903
ALLTN,70.06065843339243,51.12634256606836,64.48712372020498,0,0,0,53.97123266665557,78.06860112491769,51.09788533047407,65.33769545975028,60.149155288896395,49.46071849460713,0,0,0,72.17589822301288,48.327732449452824,40.73536418076233,27.36368811458914,35.141431576376775,32.387315636459924,60.487878833442686,77.07999859142973,74.19219965449986,0,0,0,48.27511018048627,43.2972523417372,51.30241540477853,63.76395347628064,62.71636915832855,68.15717531969422,0,0,0,62.99474751972346,67.81803109233667,84.15346638859559,78.56348723264892,57.10892578467585,39.38024577395145
ALLTNt2r,1.72752308465899,0.940088335726858,1.0049941358993,0,0,0,1.7637657734201202,1.00321800510992,2.17437809916911,2.77377009027242,2.03538565154959,1.44410856918561,0,0,0,1.14305721167667,0.510863979381108,0.997287635310565,4.65764904078113,3.1815287846925497,3.47716578919048,1.4681523988699698,2.68593187960411,1.69099030551567,0,0,0,3.65429120888143,1.4432417447245702,2.76515312388141,2.68668343298935,2.19940508206678,2.1279558869326003,0,0,0,2.19953727373336,3.41292039588058,5.0222592750108,7.738797370797089,4.8082847411027005,4.24966681013865
ALLTNt2rpp,18.2349658936227,10.919487591904302,13.0230490110284,0,0,0,20.7242478376864,10.6705915088965,21.8214373523757,100.26665215207,86.7495401832859,81.0866961597719,0,0,0,4.24564107194193,6.028194956697072,8.36187324991166,15.1373593825387,10.195353605492,10.133454585640802,17.0305678268916,16.6152995342952,23.1102008420474,0,0,0,21.156422788260894,13.976656896280101,16.4732526529105,17.2843300855648,13.8629168809058,15.020865084230099,0,0,0,84.2862683294624,114.49797457147801,146.135495489948,33.0123381513749,20.8359005447783,19.265156205961894
ALR2,114.59236461571295,116.71558260485747,129.68611828667218,0,0,0,199.83466212849967,146.19622383556433,188.31667466018192,88.04151730975782,49.48092704629167,94.08367328244233,0,0,0,120.67418277558062,123.01604623497076,88.98874284309662,87.41409181894592,86.11819960383706,110.97126247216515,100.83270675438942,107.68712931249983,89.05882275715842,0,0,0,126.7462056133086,345.01073708100006,396.29939239287637,160.39500094946416,87.70960872726927,135.43813350947534,0,0,0,70.82510021421426,51.52408855716487,48.6301690775436,785.0471155641504,724.3638784534885,1041.522507384809
AM3PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AM4PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,92.51845853395928,86.84969932368891,113.14558979999599,0,0,0,82.9851796394165,52.4409411762006,104.292492399433,168.378117702092,184.939351442523,166.144690884804,0,0,0,49.3147539894794,50.064669979348494,51.0918127012951,46.5764904078113,51.0490754998396,45.40185044743,87.73678735646929,72.6450878134787,71.0920507610545,0,0,0,81.2598966185475,87.2781455099228,87.014073834481,77.55559509895929,77.5123669831415,67.8442406304395,0,0,0,139.186718681847,122.20456901378901,117.71685764110701,42.0246085072399,41.756156962207605,46.6046793511872
AMALT2,92.51845853395928,86.84969932368891,113.14558979999599,0,0,0,82.9851796394165,52.4409411762006,104.292492399433,168.378117702092,184.939351442523,166.144690884804,0,0,0,49.3147539894794,50.064669979348494,51.0918127012951,46.5764904078113,51.0490754998396,45.40185044743,87.73678735646929,72.6450878134787,71.0920507610545,0,0,0,81.2598966185475,87.2781455099228,87.014073834481,77.55559509895929,77.5123669831415,67.8442406304395,0,0,0,139.186718681847,122.20456901378901,117.71685764110701,42.0246085072399,41.756156962207605,46.6046793511872
AMALT3,92.51845853395928,86.84969932368891,113.14558979999599,0,0,0,82.9851796394165,52.4409411762006,104.292492399433,168.378117702092,184.939351442523,166.144690884804,0,0,0,49.3147539894794,50.064669979348494,51.0918127012951,46.5764904078113,51.0490754998396,45.40185044743,87.73678735646929,72.6450878134787,71.0920507610545,0,0,0,81.2598966185475,87.2781455099228,87.014073834481,77.55559509895929,77.5123669831415,67.8442406304395,0,0,0,139.186718681847,122.20456901378901,117.71685764110701,42.0246085072399,41.756156962207605,46.6046793511872
AMALT4,92.51845853395928,86.84969932368891,113.14558979999599,0,0,0,82.9851796394165,52.4409411762006,104.292492399433,168.378117702092,184.939351442523,166.144690884804,0,0,0,49.3147539894794,50.064669979348494,51.0918127012951,46.5764904078113,51.0490754998396,45.40185044743,87.73678735646929,72.6450878134787,71.0920507610545,0,0,0,81.2598966185475,87.2781455099228,87.014073834481,77.55559509895929,77.5123669831415,67.8442406304395,0,0,0,139.186718681847,122.20456901378901,117.71685764110701,42.0246085072399,41.756156962207605,46.6046793511872
AMANK,809.248591658034,810.066887447097,1004.6591378539999,0,0,0,840.2580144573441,1079.55377513511,717.5447727258072,99.54752657311009,97.2773970016458,125.348623805311,0,0,0,1390.61074494837,873.3730591499409,1088.65452559171,164.348473296134,89.66126575042641,83.55132653454841,755.746128842305,1033.45913832675,677.664364935403,0,0,0,999.5448111871988,627.658238771533,849.019675121972,54.2710053463849,43.32161525283061,56.89152650652159,0,0,0,553.9314670170099,642.840070695055,889.674856448864,58.5797573131223,62.0859222710804,66.3656300183319
