,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
ALDD3,5404.63218269964,2385.12194101808,2127.53017802974,0,0,0,2556.51863837689,2289.2334889979693,1536.0633028425198,27903.593510132003,14836.5015229503,13486.3409233125,0,0,0,463.87231708895104,493.653335246309,535.8793646835401,3030.83136228347,1124.67836193878,983.139127273553,3267.4342875485,10192.7020295961,6958.538657516429,0,0,0,10711.0989572055,4474.81102178617,6444.7117513617795,3214.4558747063,2789.516150882,2543.0086169945607,0,0,0,2106.9989064945803,4801.433731153739,7967.69397606894,2040.3065599483402,1655.81416670921,1109.90904792511
ALDD31,15398.22950378,6775.66585997654,7413.69189213984,0,0,0,12732.284190567,15098.7477799402,6876.5729731725705,29080.4960396635,18417.1343187629,18785.7171734255,0,0,0,7066.448371391941,3565.0097487546705,3937.8201981495504,7519.94771868799,2242.6221229078697,3420.16752864458,7394.28788864553,15972.638939643899,19146.4400336073,0,0,0,10138.9894592299,4070.6630698185295,7736.5308993125,7176.48387466865,5377.28704467656,3681.89757641074,0,0,0,19572.4526520654,53295.1453660899,97216.7049677185,17940.783954470302,13381.060510921101,5655.91839503592
ALDD31_1,5404.63218269964,2385.12194101808,2127.53017802974,0,0,0,2556.51863837689,2289.2334889979693,1536.0633028425198,27903.593510132003,14836.5015229503,13486.3409233125,0,0,0,463.87231708895104,493.653335246309,535.8793646835401,3030.83136228347,1124.67836193878,983.139127273553,3267.4342875485,10192.7020295961,6958.538657516429,0,0,0,10711.0989572055,4474.81102178617,6444.7117513617795,3214.4558747063,2789.516150882,2543.0086169945607,0,0,0,2106.9989064945803,4801.433731153739,7967.69397606894,2040.3065599483402,1655.81416670921,1109.90904792511
ALDD3y,15398.22950378,6775.66585997654,7413.69189213984,0,0,0,12732.284190567,15098.7477799402,6876.5729731725705,29080.4960396635,18417.1343187629,18785.7171734255,0,0,0,7066.448371391941,3565.0097487546705,3937.8201981495504,7519.94771868799,2242.6221229078697,3420.16752864458,7394.28788864553,15972.638939643899,19146.4400336073,0,0,0,10138.9894592299,4070.6630698185295,7736.5308993125,7176.48387466865,5377.28704467656,3681.89757641074,0,0,0,19572.4526520654,53295.1453660899,97216.7049677185,17940.783954470302,13381.060510921101,5655.91839503592
ALDD4,5404.63218269964,2385.12194101808,2127.53017802974,0,0,0,2556.51863837689,2289.2334889979693,1536.0633028425198,27903.593510132003,14836.5015229503,13486.3409233125,0,0,0,463.87231708895104,493.653335246309,535.8793646835401,3030.83136228347,1124.67836193878,983.139127273553,3267.4342875485,10192.7020295961,6958.538657516429,0,0,0,10711.0989572055,4474.81102178617,6444.7117513617795,3214.4558747063,2789.516150882,2543.0086169945607,0,0,0,2106.9989064945803,4801.433731153739,7967.69397606894,2040.3065599483402,1655.81416670921,1109.90904792511
ALDD6,5404.63218269964,2385.12194101808,2127.53017802974,0,0,0,2556.51863837689,2289.2334889979693,1536.0633028425198,27903.593510132003,14836.5015229503,13486.3409233125,0,0,0,463.87231708895104,493.653335246309,535.8793646835401,3030.83136228347,1124.67836193878,983.139127273553,3267.4342875485,10192.7020295961,6958.538657516429,0,0,0,10711.0989572055,4474.81102178617,6444.7117513617795,3214.4558747063,2789.516150882,2543.0086169945607,0,0,0,2106.9989064945803,4801.433731153739,7967.69397606894,2040.3065599483402,1655.81416670921,1109.90904792511
ALLTAHr,39.10732404268921,31.1505512946237,18.0381797862283,0,0,0,62.6295730686709,72.2021694118097,34.355741911722,127.97618969498998,76.8095579202144,97.5139030794896,0,0,0,30.4178568582919,24.9800482895722,24.1145714107593,301.1465027700189,222.241831999879,230.17021920875,32.817921281089696,53.8142087749793,57.420453380425606,0,0,0,82.8495163408805,76.0541003702788,82.87917120998779,44.8334747364161,29.4858452666247,47.3626246718184,0,0,0,101.40636448369601,178.163184364754,350.823826402892,1061.78055187921,544.081286095436,249.85322549874402
ALLTAMH,20.112338079097306,11.7866950844522,12.675477687619901,0,0,0,15.4007146890174,23.3595253979384,11.7532801276944,5.98019578013973,19.6109509583526,13.4501935282055,0,0,0,24.7145086973622,9.516208872218,18.7557777639239,19.3663345832809,22.729278272714897,20.8194168128517,22.562320880749198,13.089942674995001,13.124675058383,0,0,0,15.6742328212477,9.72785004736125,20.548554845451502,13.554306315660698,17.8466958192729,25.502951746363802,0,0,0,24.5833610869567,14.099244805843899,15.687244270048001,45.618928115110904,43.212232108662796,37.1069146780312
ALLTN,815.6670443189449,595.2281017648371,750.7782938051785,0,0,0,628.3491593119109,908.8978973016043,594.8967941556077,760.6809032337733,700.2743738045075,575.8364104262969,0,0,0,840.293295710314,562.6458495698887,474.2532377449328,318.57620389497174,409.1270089088686,377.06277116609243,704.2178941567175,897.3882922746548,863.76767727983,0,0,0,562.0332054475942,504.0795024541737,597.277994174457,742.3589305192622,730.1626419972072,793.5061271940036,0,0,0,733.403605760875,789.5577091272577,979.739710320272,914.6595087079745,664.8791167628336,458.476545799675
ALLTNt2r,20.112338079097306,10.944788292705601,11.700440942418401,0,0,0,20.5342862520232,11.6797626989692,25.314757198111,32.293057212754505,23.6965657413427,16.8127419102568,0,0,0,13.307812375502698,5.94763054513625,11.6107195681434,54.225736833186595,37.04030533331321,40.482199358322795,17.0926673339009,31.270418612487997,19.6870125875745,0,0,0,42.544346229100796,16.8026500818058,32.1927359245407,31.2791684207554,25.606128784174103,24.774295982181894,0,0,0,25.607667798913198,39.7342353619237,58.4706377338154,90.0973830273441,55.9794825044041,49.475886237375
ALLTNt2rpp,212.296901946027,127.12792555373501,151.618213878838,0,0,0,241.277863461273,124.230203252673,254.051670452471,1167.33421628328,1009.96397435516,944.035458260921,0,0,0,49.42901739472429,70.18204043260769,97.3514179175098,176.23364470785702,118.697342090844,117.976695272826,198.274941073251,193.44026397492598,269.055838696851,0,0,0,246.30937290532,162.720400792224,191.786511890881,201.22931684019298,161.396205669946,174.877383403637,0,0,0,981.285830054355,1333.01950891615,1701.35294674248,384.33946936981005,242.577757519084,224.2906842761
ALR2,1334.118425913449,1358.8375618789885,1509.8443999445697,0,0,0,2326.5346323542326,1702.0599642225106,2192.438793050678,1025.00555671595,576.0716844016074,1095.3501354532305,0,0,0,1404.9247636423572,1432.189435268809,1036.0334383881786,1017.7008823514138,1002.6137193630909,1291.9604766641846,1173.92439249231,1253.7256206495192,1036.849329612256,0,0,0,1475.6170613146016,4016.7177195558925,4613.8355146320455,1867.366354719102,1021.1413781810038,1576.8110736894578,0,0,0,824.5669031250056,599.8587790122665,566.1669068371876,9139.75224786247,8433.25993447925,12125.7151186766
AM3PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AM4PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,1077.12743934721,1011.13005688765,1317.2746427672698,0,0,0,966.138168157693,610.5330501733911,1214.20424703797,1960.3081767298002,2153.1189906358,1934.30595677505,0,0,0,574.13704820026,582.867793423353,594.82609479873,542.257368331866,594.328535575434,528.581860192957,1021.45779987392,845.7557406121741,827.674820869277,0,0,0,946.0519095681619,1016.1181549471,1013.04375388076,902.9253284124727,902.4220538180141,789.862848373095,0,0,0,1620.45321831523,1422.74197586243,1370.49470395601,489.263004034565,486.137611222456,542.585552403212
AMALT2,1077.12743934721,1011.13005688765,1317.2746427672698,0,0,0,966.138168157693,610.5330501733911,1214.20424703797,1960.3081767298002,2153.1189906358,1934.30595677505,0,0,0,574.13704820026,582.867793423353,594.82609479873,542.257368331866,594.328535575434,528.581860192957,1021.45779987392,845.7557406121741,827.674820869277,0,0,0,946.0519095681619,1016.1181549471,1013.04375388076,902.9253284124727,902.4220538180141,789.862848373095,0,0,0,1620.45321831523,1422.74197586243,1370.49470395601,489.263004034565,486.137611222456,542.585552403212
AMALT3,1077.12743934721,1011.13005688765,1317.2746427672698,0,0,0,966.138168157693,610.5330501733911,1214.20424703797,1960.3081767298002,2153.1189906358,1934.30595677505,0,0,0,574.13704820026,582.867793423353,594.82609479873,542.257368331866,594.328535575434,528.581860192957,1021.45779987392,845.7557406121741,827.674820869277,0,0,0,946.0519095681619,1016.1181549471,1013.04375388076,902.9253284124727,902.4220538180141,789.862848373095,0,0,0,1620.45321831523,1422.74197586243,1370.49470395601,489.263004034565,486.137611222456,542.585552403212
AMALT4,1077.12743934721,1011.13005688765,1317.2746427672698,0,0,0,966.138168157693,610.5330501733911,1214.20424703797,1960.3081767298002,2153.1189906358,1934.30595677505,0,0,0,574.13704820026,582.867793423353,594.82609479873,542.257368331866,594.328535575434,528.581860192957,1021.45779987392,845.7557406121741,827.674820869277,0,0,0,946.0519095681619,1016.1181549471,1013.04375388076,902.9253284124727,902.4220538180141,789.862848373095,0,0,0,1620.45321831523,1422.74197586243,1370.49470395601,489.263004034565,486.137611222456,542.585552403212
AMANK,9421.51303794157,9431.03988114528,11696.5407954376,0,0,0,9782.53397046387,12568.4864606999,8353.86987537662,1158.96194219108,1132.53241784486,1459.3459978102899,0,0,0,16189.9043128259,10168.0691799649,12674.4401070402,1913.39385682816,1043.86315030246,972.729418867127,8798.621436798829,12031.8389754329,7889.57029447047,0,0,0,11636.9982817177,7307.3840855769095,9884.539832490358,631.83920209926,504.363142718581,662.348089641276,0,0,0,6449.035058478311,7484.13549284749,10357.8595575781,682.0029753209079,722.822791635814,772.648423407006
AMID4,402.24676158194603,322.450301238943,351.988265017752,0,0,0,333.682151595377,246.336813287351,267.613147522887,376.752334148803,343.191641771171,365.677136548086,0,0,0,385.926558889578,303.329157801949,263.474020969407,154.930676666248,135.533844515078,180.434945711382,217.41872848722,276.343234249894,244.447072962383,0,0,0,178.014501327027,213.12835103764198,259.59674288087103,189.76028841925,163.724035559416,230.98387724563702,0,0,0,214.080102798915,225.587916893502,262.40481324444,159.666248402888,144.368139090305,144.304668192344
AMMQLT8,445.823494086657,452.1039471679174,506.0440707595946,0,0,0,601.6545871842804,550.0106434605509,584.0476124992744,842.0115658436739,954.399613306494,881.8283131929709,0,0,0,435.35557628430263,521.0124357539357,537.6656292324857,1062.2434518929595,997.56276863582,832.7766725140693,399.96841561328097,407.9698800373429,416.7084331036597,0,0,0,699.7425366628418,603.1267029363977,597.2779941744577,406.62918946982063,500.4834262361298,391.2881453656385,0,0,0,923.924654184789,811.347451099925,740.152706923175,694.548180552564,797.4621016416859,944.1648290299061
AMMQT8,2055.92789252994,2398.59244968603,2660.38775928238,0,0,0,1405.57189395099,1419.6220662292599,1571.3231432256,973.575873006748,1138.25227854105,996.154958182717,0,0,0,2212.89908644074,2784.6806212327892,3017.8939554428107,2656.09278809698,3003.6320324832104,2390.76303067581,2355.36955861155,1871.8618025242802,1843.19655351166,0,0,0,1841.7223564966,1863.3254590718304,1762.38105391156,2093.6190062959,2574.57985775423,1505.4028087996398,0,0,0,979.237216630442,666.509754458074,526.235739604338,1066.34244469072,1280.65342431128,1509.83912834389
AMMQT8_2,2067.1014136850004,2701.6788947148016,5388.540572356262,0,0,0,1801.8836186150347,1422.807456056248,2491.695387071213,3812.9728294170923,4481.919416940165,5222.878274421281,0,0,0,2110.2388195440008,2389.757953035748,2783.000167256525,1873.6928709324309,2139.077632998836,2441.654938440557,3793.204734739285,2871.787979086393,2016.2782058440846,0,0,0,2776.578385478155,2100.331260225728,2536.376619756897,1989.3551115600421,1663.622427674828,1783.020654952921,0,0,0,3235.7849030706802,2541.709313635311,2437.2273143192797,1421.029610785706,1633.225954470597,2277.53996312716
AMPTASECG,7359.9983848341,5268.65270275014,5852.658063072189,0,0,0,6209.568162611829,11594.81897024944,4379.452995273197,7361.6210053520035,5701.06686818442,5632.268539936037,0,0,0,11051.187619828172,6374.670418277041,5601.725625491941,3212.8749073663103,3180.4153079376656,3991.54485673063,5364.36271607146,8558.64085233421,8324.32515577941,0,0,0,4345.12125566158,3735.49441818672,4186.42557384666,4836.802076796141,4241.30605861502,7429.37417159785,0,0,0,6375.284975217438,7810.981622437513,12648.19722100505,9308.54228188839,6481.83481629941,4098.25257666256
AMPTASEPG,2330.79651294427,1775.5814237935501,1917.8972778114105,0,0,0,1763.8951890488001,3715.22633488121,945.687001043717,650.645300879203,629.18467658048,558.183031420527,0,0,0,4209.07094276614,2514.6581944836107,1999.72316254408,1160.04344153853,964.731588908566,1505.93781612961,1656.62131800168,3612.0969592611104,3170.42931879064,0,0,0,1452.1057120827302,1045.30170508918,1250.72203825982,1330.40729682946,1246.16493416314,2443.91143306583,0,0,0,782.5703279347881,990.792384992484,1376.19915641785,2823.81165032537,2415.95661334796,1518.90970748741
ANPRT,2795.6149929945195,2588.8633846207604,2070.00301006285,0,0,0,1727.96018810775,2558.92982768325,1316.3673743017698,809.718508630919,711.7140951968802,767.5016682032242,0,0,0,2912.50979418145,2952.40380260563,2540.96132087445,1977.30276095298,2336.0647113623604,2189.50866815157,2686.96730488922,2707.4364766114604,3494.4447342944704,0,0,0,1674.9037357561801,2514.20706224073,1771.2854276779199,2601.384173659489,2781.7567179171,2905.15053179292,0,0,0,1170.78257176631,906.19691615742,808.6061364652029,1605.78626965191,1581.17485670334,1487.57497953707
ANS,2662.6500912493802,2615.804401956653,2167.9942029556005,0,0,0,2051.375196577122,2944.361996749235,1631.897740806798,833.6392917514779,712.5312181534783,761.6172085346342,0,0,0,4123.520720352195,3360.4112580019832,3082.199479204834,3438.492705261532,3658.571976785885,3764.844540324019,2068.8964540953652,2580.900364086502,2549.4681300909006,0,0,0,1922.3326967201544,2232.9837608715625,1910.3306487988084,2375.1315220826955,2272.737915419574,2784.9223307029183,0,0,0,1284.480616793489,1061.288609021703,1160.8560759835527,2944.7018098304106,2449.3478836137497,2552.131131744596
AP4AH,1290.54169340874,1717.4898551630401,1332.87523069049,0,0,0,1130.41245817388,1807.1778285132398,1121.08210448777,480.807740723234,525.41006109253,432.928104189113,0,0,0,2028.4908292373398,2254.15197660664,2043.48664399323,1661.6315072455,2168.54151224124,1852.9280963438,1377.66898711241,1178.82205978705,1293.60078544187,0,0,0,1116.22929448457,1475.98015718599,1180.1719999571,1815.2344073511701,1829.67429312371,1711.6123900631,0,0,0,502.934595570656,440.921837564572,337.988808363762,1475.77232452384,1358.2390228700099,1212.98381091964
AP4AS,4175.5448556436995,5049.756936896029,3478.9311068790607,0,0,0,2863.50621784464,6576.76819612866,2207.80846706382,1661.2983877228198,1409.53710013159,1531.6407880244,0,0,0,6545.54257269369,6512.655446924189,5278.41174213287,3273.87886130364,3312.58185196789,3644.554576516429,4182.23384325887,7000.21045497231,6062.77958478179,0,0,0,4679.8780852010905,4277.60097082603,3999.43372475305,4487.518029431049,4543.92394424617,5526.85397131912,0,0,0,1462.70998467392,1594.4964125881604,1417.55643676616,3349.56979685202,3750.62532779507,3430.328112458
APENTAMAH,16.7602817325811,35.36008525335671,36.5638779450574,0,0,0,22.5877148772256,43.5336609688852,16.2737724844999,10.764352404251499,10.622598435774302,9.24700805064126,0,0,0,51.330133448367604,29.7381527256812,38.404687802320396,19.3663345832809,16.836502424233302,20.8194168128517,166.140726485517,245.072815637406,191.12808053770198,0,0,0,310.12589224897204,111.42810054250201,250.692369114509,215.826262103212,183.122617971669,259.40145204872897,0,0,0,223.298863206523,362.7351163685289,743.004933154093,448.20596873096497,261.237585020552,212.746310820712
APH120,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH140,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH141,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH160,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH161,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH180,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APH181,294.980958493427,273.619707317641,213.045528826534,0,0,0,120.125574574336,211.297525190443,113.916407391499,56.213840333313506,48.2102544392835,60.5258708769246,0,0,0,281.36517593919996,283.10721394848497,273.298475988606,185.91681199949696,241.603809787747,196.627825454711,267.32931710221,251.617786974903,309.250156063149,0,0,0,173.536149092385,252.03975122708698,169.183101560884,259.61709789227,243.646195097899,290.73364990854697,0,0,0,97.30913763587021,67.9327249736114,74.1578820038634,140.278203953966,150.260716196032,145.1292662963
APRAUR,6785.6793974643215,8307.936220955333,21433.25773302003,0,0,0,6019.626014780608,4327.882978272596,10582.472607281716,3413.4957513037584,6140.679018834161,3909.8031312302237,0,0,0,7532.221804534535,8041.196497024206,10463.044595446132,3146.061053053992,4644.349193724747,4934.20178464586,13636.529998986176,8628.453879934179,5334.360119041538,0,0,0,10472.626700710765,6248.8171304231455,9396.169178996795,7764.532240978858,8429.072029772216,4788.725682202928,0,0,0,6233.930648967432,4354.103145950151,4937.203605718754,2326.5653338706593,2249.000262019036,4295.331523508099
APTNAT,383.25177561835403,285.406402402093,273.497807029029,0,0,0,510.2770133627769,487.36464352971495,396.899228927526,416.221626297725,398.75600281983594,413.59345099231797,0,0,0,530.411378966465,371.132146016502,360.825438886917,670.075176581521,722.2859539996069,604.91972184008,356.89489393185096,320.703595537377,470.027425528341,0,0,0,304.527951955669,430.678452096811,350.010384200858,624.54072946775,545.488137432557,631.015891781458,0,0,0,836.858583668484,831.855443544789,888.468470930902,1146.17556889216,837.728045197485,704.2067807786369
ARABRr,7.82146480853783,6.7352543339727,4.38766535340689,0,0,0,5.13357156300581,8.49437287197761,8.13688624224995,5.98019578013973,10.622598435774302,14.2908306237183,0,0,0,7.604464214572968,3.56857832708175,2.6793968234177004,147.184142832935,230.660083211996,190.844654117807,2.7348267734241403,5.09053326249804,4.10146095574468,0,0,0,6.7175283519632805,1.76870000861114,4.79466279727202,15.6395842103777,33.365561749075304,34.975476680727404,0,0,0,1.02430671195653,1.28174952780399,0.0,72.9902849841775,41.2480397400872,29.685531742425
ARBabc,545.2678323666371,358.6522932840468,416.828208573654,0,0,0,975.3785969711037,334.46593183411863,650.9508993799961,110.03560235457073,97.23763183516506,99.19517727051527,0,0,0,325.0908451729947,243.85285235058572,173.2676612476784,73.59207141646763,75.76426090904968,80.9643987166456,416.37737625382636,573.0486015497792,1027.8261155096181,0,0,0,326.9197131288796,615.5076029966749,682.8969726971719,263.7876536817043,217.26412301723502,375.9863743178197,0,0,0,734.4279124728313,629.3390181517589,882.7640184690656,701.3910197698302,498.9048616181976,366.9461562605315
ARBabcpp,532.9769590960776,354.4427593253139,407.0778411216387,0,0,0,988.7258830349188,315.35359287216903,641.9099146663851,111.23164151059868,95.603385921969,100.0358143660281,0,0,0,326.99196122663795,240.284274023504,169.69513214978815,90.05345581225649,80.81521163631965,80.96439871664562,405.4380691601298,550.5048113872878,994.1941356725118,0,0,0,319.08259671825573,610.2015029708415,675.3625025871731,249.1907084186851,201.7452570874325,354.1267013923651,0,0,0,730.3306856250053,629.3390181517588,855.6678692753463,676.3006093065193,474.3524570110028,360.34937142888145
ARBt2r,56.984957890775604,46.3048735460623,48.264318887475696,0,0,0,89.32414519630109,98.74708463673971,78.65656700841618,68.17423189359289,56.3814840052638,66.4103305455145,0,0,0,83.64910636030271,55.9077271242807,44.656613723628396,74.5603881456317,63.13688409087469,72.86795884498099,77.94256304258809,94.53847487496357,99.2553551290213,0,0,0,134.35056703926588,51.2923002497229,86.3039303508964,113.6476452620781,109.40800480510751,114.39895497654601,0,0,0,57.361175869565606,102.5399622243192,154.0202164695621,150.5424627798661,146.3323314588807,112.9699402420062
ARBt3ipp,242.46540906467243,300.560724653532,243.271667927782,0,0,0,199.1825766446253,407.72989785492507,230.5451101970822,215.28704808503,205.0978621061049,406.868354228215,0,0,0,572.235932146616,486.516178592145,548.3832165261559,368.928673811502,385.5559055149416,501.9792720432027,326.811799424186,347.610699924866,283.821098137532,0,0,0,213.8413192041645,265.30500129167,256.85693556814397,294.024183155101,235.88676213299698,341.010897637092,0,0,0,222.2745564945667,184.5719320037744,168.28134762415152,1116.52326561734,871.1193154632699,833.6686830997679
ARBTpts,2711.81358433162,2235.26253208719,2677.938420696,0,0,0,7390.289622103159,1164.7908800699302,7456.10009331504,4785.35266326781,2845.22213487432,5112.7548149091,0,0,0,1467.66159341258,2093.56595188796,1635.3251945592701,1746.84337941194,4080.32636251293,3879.3513327947,2455.19073584153,1503.1617505119198,2664.30903685175,0,0,0,2464.21331711186,6998.74593407426,5240.566437418321,1926.79677471853,1128.22155309664,1337.08332727364,0,0,0,6330.21547989135,4059.3007545552296,3578.11780668641,3797.77576558299,3632.77378568054,4179.88778895423
ARGabc,2263.755386013947,1217.3972208655664,864.3700746211568,0,0,0,2177.6610570270614,2653.4297258840015,1283.8198293327753,4272.251865331823,3013.5494639335134,3335.6479949949558,0,0,0,1847.884804141237,1346.5435554188473,1146.7818404227737,1063.2117686221272,834.2486951207577,940.3436593804693,1169.1384456388244,2257.2878923991357,2460.876573446811,0,0,0,1523.7593478370052,1210.675155894327,1320.587124734353,1572.299532616642,1309.0163411788358,1585.5549428596441,0,0,0,3059.6041486141503,3249.2350529831156,3133.1705146632266,855.3549021583299,915.3136437562209,857.5820281144998
ARGabcpp,9981.306447809782,6036.471696823035,6489.844576061386,0,0,0,9686.022825079359,7249.94724623289,6947.092653938732,26668.085061955113,17018.219817067067,18190.546109802377,0,0,0,7013.217121889922,5380.2265911302375,5318.602694484134,4384.538149654801,3581.965890755625,3783.350688602108,6368.044141918126,10410.867740845988,9215.162475367151,0,0,0,8059.914434297285,6155.9603799710685,6967.329996264422,6053.561728363533,5139.072452654092,8235.996102547128,0,0,0,17570.957336902306,23729.02900823525,24258.184093956024,4141.058199649189,4763.16649379577,4590.5376447244425
ARGAGMt7pp,71.5105353923459,61.4591957975009,81.9030865969286,0,0,0,94.4577167593069,73.2639660208069,118.436899748305,448.51468351048,457.58885569489405,487.56951539744796,0,0,0,55.132365555654104,58.2867793423353,75.9162433301682,89.08513908309229,87.54981260601289,80.96439871664559,77.25885634923209,88.7207225749658,73.8262972034043,0,0,0,100.76292527944901,97.2785004736125,115.071907134529,65.6862536835864,65.95518020166061,78.6948225316367,0,0,0,200.76411554348,205.079924448638,191.09915747149398,548.567610584209,269.094354494855,289.433934488644
ARGDr,4380.0202927811815,4172.490059896088,3960.5992590086116,0,0,0,3795.762813686496,3051.603454257955,3454.5602590707813,4980.307045700362,5334.178660671911,4635.27294465781,0,0,0,3790.825410964633,4273.967309734907,3716.3233940803493,2376.249253368569,3305.8472509981993,2618.6199813497906,1948.5640760647061,1509.706721849416,2055.652231019234,0,0,0,1416.27889420559,1940.2639094464182,1554.8406499724942,1753.718709457023,1927.4431484814638,1619.801763776188,0,0,0,3983.5288027989404,4001.6220258040535,3793.4608871206988,928.3451871425079,1050.842917187935,1155.261943642709
ARGN_1,68.15847904582971,63.98491617274071,82.8781233421301,0,0,0,96.5111453845092,26.54491522493,151.888543188666,590.843343077805,729.6908002420372,589.2866039545021,0,0,0,17.1100444827892,34.4962571617902,25.0077036852319,96.8316729164047,77.447911151473,57.8317133690325,79.3099764293002,50.17811358748071,53.3189924246809,0,0,0,92.9258088688254,88.4350004305568,91.0985931481684,53.1745863152842,72.9386698700717,39.3474112658184,0,0,0,326.7538411141329,281.984896116878,246.717568974392,58.1641333467664,40.265943555799396,66.7924464204562
ARGSL,4393.428518167248,4452.003114755951,3681.251231508381,0,0,0,2121.191769833998,5253.769621318148,1838.0321922771257,1993.797273098581,1837.7095293889588,1829.226319835947,0,0,0,5498.02762713626,4643.909929642385,4432.615478207354,4614.02921446668,5099.776584300251,4074.82252398204,3617.4921145467856,4385.130796123313,3843.8892077239216,0,0,0,2515.7143678102516,2936.0420142944818,2371.303229165109,3937.0046652257497,3924.7211936470485,4188.313332517108,0,0,0,1041.7199260597881,802.3752044052977,653.1598068801812,3177.358343217478,3126.994250772324,2833.3190851936747
