,EVOL33-G-R1,EVOL33-G-R2,EVOL33-G-R3,EVOL33-H-R1,EVOL33-H-R2,EVOL33-H-R3,EVOL33-L-R1,EVOL33-L-R2,EVOL33-L-R3,EVOL40-G-R1,EVOL40-G-R2,EVOL40-G-R3,EVOL40-H-R1,EVOL40-H-R2,EVOL40-H-R3,EVOL40-L-R1,EVOL40-L-R2,EVOL40-L-R3,WT-G-R1,WT-G-R2,WT-G-R3,WT-L-R1,WT-L-R2,WT-L-R3
G6PBDH,409.18891760806184,392.043596505183,418.001337201882,256.403453837984,252.4997957377695,239.80927067910397,1215.305267545503,1053.231228746146,970.8171032772639,413.21722339420984,396.84950644777786,435.8432292904667,247.69510760925067,268.5965508444201,272.85527073479767,1884.380267478118,2071.5687581318766,1492.8856484668531,421.0155468335035,396.9130330777184,461.3984718251381,1591.776366434721,1480.9330607727732,1882.80462979806
G6PDA,8.002932856444192,6.7328749073132,6.233796645090539,2.74931442343759,3.35424082898882,2.0730074479136698,11.5582827109539,12.6478552564199,12.602418848711801,6.8558817445699205,7.553774263862059,4.74190836030309,1.8294547647214496,2.00071918692305,1.22174001821551,3.47312164381222,4.73477903577791,3.9978398249189695,6.786442816963412,6.18510368578927,5.1266496869459806,0.4900789305525611,1.21894660772643,1.2192894694324
G6PDH2r,1182.9789840525689,1201.8181709554071,1243.389709209951,1628.311351133344,1401.5136263791596,1369.127191735704,2273.128933154263,2044.628498460906,1925.369546330977,1158.884572086512,1251.6235478426079,1194.8234601772388,1511.5869993511008,1394.57272754204,1741.7940193025875,2982.9032303307276,3339.5631699090072,2581.451303871233,1144.9241216580815,1120.3568848776224,1088.900393507326,3008.349515196901,2683.075618835543,3254.28359391506
GADktpp,12.472103152899999,12.075264779420399,10.4458214052868,13.3879658880439,11.926189614182501,11.8726790198692,7.46472425082437,9.729119428015313,8.61703852903374,11.546748201380902,11.514899792472699,9.07147686318851,6.33775400635645,5.859249047417508,5.429955636513388,6.26856101566108,5.558218868087112,4.53601057058114,10.6918485889895,7.89133918531734,15.209060737939696,3.6755919791442095,2.96029890447846,3.65786840829719
GALabc,0.415736771763335,1.4636684581115702,1.17936693285497,0.956283277717424,0.652213494525605,0.5653656676128179,1.20398778239103,1.18911459675743,1.18484279774214,0.42097519484201296,1.01331118173759,0.41233985741766,2.09080544539594,1.07181385013735,2.57922892734386,1.2706542599313,1.33808972750245,1.23010456151353,1.72862222696238,2.3460738118511,0.5126649686945979,2.20535518748652,1.56721706707683,1.88435645275916
GALabcpp,151.32818492185385,144.46407681561138,154.49706820400104,70.52589173166,71.18444425965174,68.31501816988224,83.07515698498088,92.3185332391675,94.0334329480807,197.43736638090428,184.5147542745816,220.60182371844826,83.3708671351632,67.3099097886256,76.29087669301323,58.78893709282142,55.273398743755166,63.11974031266306,200.5201783276357,232.68786624814075,251.0349463374544,38.96127497892854,39.441629521433654,38.90641852461558
GALCTLO,7.067525119976691,5.85467383244626,5.2229107026434205,1.43442491657614,3.1678941162672203,1.7903246141072602,3.13036823421667,2.0539252125810097,3.33910243000058,4.08947332132241,5.80350949540622,5.01680159858153,1.63344175421558,0.7145425667582329,1.49323780004118,1.01652340794504,1.8527396226957,1.7682753071757,4.86575145367188,7.25150087299432,7.00642123882617,2.69543411803908,1.30601422256403,0.775911480547889
GALCTND,31.59599465401345,30.663854197437335,29.82113530218984,31.915954393819028,31.678941162672228,27.514462490490505,37.56441881060004,42.375720175355525,36.73012673000637,27.24310903763306,27.35940190691501,25.49634785032526,18.49056065772032,15.57702795532951,13.303391309457849,17.95858020702902,21.1006457029233,19.60479144912184,23.36841158671365,24.527135305716097,26.658578372119095,9.556539145774929,11.05758708437544,9.08924877213242
GALCTNLt2pp,11.3288270305509,10.75796316712,7.91860654916906,14.9419262143347,11.833016257821699,14.793734969202099,15.8926387275616,17.2962123164717,14.433539536131498,10.5845191845992,12.3439725775307,12.0265791746817,17.1838072543479,16.3630247787635,16.6971135822787,13.468935155271804,17.292236478493198,15.299425483824502,11.2040329525339,13.8631634336656,13.158400863161301,13.722210055471699,12.102398462426699,11.638672208218301
GALCTNt2pp,31.28419207519089,35.2012264175832,38.750627793806,62.636554690491295,56.1835338855628,42.6851079047678,69.10889870924501,68.5362413040189,60.857834611300795,26.100462080204807,33.439268997340605,30.788042687185307,35.8050432524055,31.940052734092998,37.6024427828553,65.9046009484367,79.05022390168341,72.11487991873071,30.9871539944367,26.233370805244107,22.044593653867693,27.444420110943398,34.9141135498783,25.6050788580803
GALCTNt2r,55.08512225864179,57.961270941218004,65.3706242782467,88.57573859857641,87.396608266431,66.9016040008502,96.80061770423862,90.4808106805423,85.09325547420819,48.89326191522231,57.482379764023506,56.55928377578901,60.5026825761451,56.091591490521296,63.258983165381096,88.6916673432047,101.59188931114781,93.48794667502831,51.666597672542196,52.466741610488214,46.652512151208384,101.20129915910381,92.11753649818269,91.0033322185452
GALCTt2rpp,42.82088749162348,41.202267095840604,44.9844244388966,98.61671301460935,73.97964495047572,125.41695059877684,130.27147805470943,104.31778053371995,100.38849886324314,39.93250419644238,46.79655275660888,47.212913674321996,119.63327407874947,118.47115756851552,133.98415533096835,129.860865364979,116.82552620886845,123.16421922154214,44.23992440114825,48.62771173655014,49.21583699468139,119.82429852010125,96.47091724006285,145.31713585689715
GALS3,57.05987192451771,52.326147377488496,55.0932838633677,30.481529477242894,28.976913828209,23.368447594663202,51.53067708633601,54.4830687968857,60.211556721623296,56.0498402275365,58.403571747421296,53.53545815472611,8.755247802595509,6.9310628975548605,6.651695654728909,16.4337950951115,18.2186062898411,18.605331492892105,43.727740037603795,47.3480351119041,32.63966967355611,10.5366970068801,11.318789928888199,6.65066983326762
GALT,14.6547212046575,15.2953353872659,13.4784792326282,9.56283277717424,10.6217626251313,8.85739545926749,19.504602074734603,22.3769746844352,21.5425963225844,15.034828387214699,11.514899792472699,13.469768675643499,1.9601301050587,3.14398729373623,1.35748890912835,7.1156638556152805,5.558218868087112,6.30428587775684,11.268055997977,9.59757468484542,10.765964342586601,1.96031572221024,2.78616367480326,2.10604544720141
GALt2,259.1079430014989,146.29366238825074,210.2642760289995,161.49233852453042,80.96764667753575,143.22596912858089,78.50000341189504,71.88738244033534,63.76608511484967,70.66369341990924,64.02284284614794,95.45667699218818,81.9987760616222,81.4578526104385,110.09235053030909,31.25809479430992,42.201291405846604,35.1348615382302,132.52770406711534,77.63371522852742,214.97751020593435,23.5237886665229,20.8091599461868,23.16649991921553
