Line Name,Measurement Type,Time,Value,Units,,,,
EVOL40-G-R1,PD630_LPD07126,14,52,counts,,,,
EVOL40-G-R1,PD630_LPD07224,14,19,counts,,,,
EVOL40-G-R1,PD630_LPD00064,14,426,counts,,,,
EVOL40-G-R1,PD630_LPD04525,14,2,counts,,,,
EVOL40-G-R1,PD630_LPD01725,14,71,counts,,,,
EVOL40-G-R1,PD630_LPD02913,14,155,counts,,,,
EVOL40-G-R1,PD630_LPD01028,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD01743,14,85,counts,,,,
EVOL40-G-R1,PD630_LPD02952,14,45,counts,,,,
EVOL40-G-R1,PD630_LPD10100,14,202,counts,,,,
EVOL40-G-R1,PD630_LPD06546,14,34,counts,,,,
EVOL40-G-R1,PD630_LPD06991,14,423,counts,,,,
EVOL40-G-R1,PD630_LPD01347,14,726,counts,,,,
EVOL40-G-R1,PD630_LPD00175,14,839,counts,,,,
EVOL40-G-R1,PD630_LPD03503,14,188,counts,,,,
EVOL40-G-R1,PD630_LPD02037,14,605,counts,,,,
EVOL40-G-R1,PD630_LPD10103,14,35,counts,,,,
EVOL40-G-R1,PD630_LPD05177,14,4029,counts,,,,
EVOL40-G-R1,PD630_LPD16083,14,4,counts,,,,
EVOL40-G-R1,PD630_LPD05999,14,44,counts,,,,
EVOL40-G-R1,PD630_LPD02105,14,34,counts,,,,
EVOL40-G-R1,PD630_LPD00560,14,68,counts,,,,
EVOL40-G-R1,PD630_LPD03172,14,67,counts,,,,
EVOL40-G-R1,PD630_LPD07604,14,66,counts,,,,
EVOL40-G-R1,PD630_LPD05210,14,946,counts,,,,
EVOL40-G-R1,PD630_LPD05403,14,378,counts,,,,
EVOL40-G-R1,PD630_LPD01680,14,52,counts,,,,
EVOL40-G-R1,PD630_LPD05488,14,800,counts,,,,
EVOL40-G-R1,PD630_LPD06161,14,84,counts,,,,
EVOL40-G-R1,PD630_LPD00900,14,244,counts,,,,
EVOL40-G-R1,PD630_LPD03487,14,359,counts,,,,
EVOL40-G-R1,PD630_LPD16136,14,219,counts,,,,
EVOL40-G-R1,PD630_LPD06672,14,206,counts,,,,
EVOL40-G-R1,PD630_LPD06298,14,366,counts,,,,
EVOL40-G-R1,PD630_LPD01900,14,100,counts,,,,
EVOL40-G-R1,PD630_LPD00582,14,12,counts,,,,
EVOL40-G-R1,PD630_LPD07501,14,1261,counts,,,,
EVOL40-G-R1,PD630_LPD05117,14,136,counts,,,,
EVOL40-G-R1,PD630_LPD01877,14,52,counts,,,,
EVOL40-G-R1,PD630_LPD04507,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD03995,14,5425,counts,,,,
EVOL40-G-R1,PD630_LPD05438,14,748,counts,,,,
EVOL40-G-R1,PD630_LPD06753,14,30,counts,,,,
EVOL40-G-R1,PD630_LPD05294,14,3164,counts,,,,
EVOL40-G-R1,PD630_LPD00877,14,29,counts,,,,
EVOL40-G-R1,PD630_LPD06590,14,381,counts,,,,
EVOL40-G-R1,PD630_LPD07058,14,39,counts,,,,
EVOL40-G-R1,PD630_LPD00759,14,286,counts,,,,
EVOL40-G-R1,PD630_LPD03069,14,139,counts,,,,
EVOL40-G-R1,PD630_LPD04932,14,2243,counts,,,,
EVOL40-G-R1,PD630_LPD00889,14,1274,counts,,,,
EVOL40-G-R1,PD630_LPD02909,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD02239,14,2770,counts,,,,
EVOL40-G-R1,PD630_LPD03407,14,1061,counts,,,,
EVOL40-G-R1,PD630_LPD02340,14,1481,counts,,,,
EVOL40-G-R1,PD630_LPD01369,14,211,counts,,,,
EVOL40-G-R1,PD630_LPD00965,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD05836,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD00597,14,534,counts,,,,
EVOL40-G-R1,PD630_LPD11081,14,10,counts,,,,
EVOL40-G-R1,PD630_LPD02128,14,319,counts,,,,
EVOL40-G-R1,PD630_LPD11024,14,16,counts,,,,
EVOL40-G-R1,PD630_LPD01684,14,78,counts,,,,
EVOL40-G-R1,PD630_LPD01214,14,881,counts,,,,
EVOL40-G-R1,PD630_LPD07067,14,10,counts,,,,
EVOL40-G-R1,PD630_LPD04353,14,45,counts,,,,
EVOL40-G-R1,PD630_LPD02174,14,119,counts,,,,
EVOL40-G-R1,PD630_LPD02403,14,819,counts,,,,
EVOL40-G-R1,PD630_LPD07793,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD01380,14,1106,counts,,,,
EVOL40-G-R1,PD630_LPD07571,14,3,counts,,,,
EVOL40-G-R1,PD630_LPD01415,14,2,counts,,,,
EVOL40-G-R1,PD630_LPD02618,14,1345,counts,,,,
EVOL40-G-R1,PD630_LPD04393,14,44,counts,,,,
EVOL40-G-R1,PD630_LPD02965,14,127,counts,,,,
EVOL40-G-R1,PD630_LPD13045,14,78,counts,,,,
EVOL40-G-R1,PD630_LPD05514,14,6304,counts,,,,
EVOL40-G-R1,PD630_LPD04025,14,150,counts,,,,
EVOL40-G-R1,PD630_LPD07708,14,58,counts,,,,
EVOL40-G-R1,PD630_LPD09010,14,146,counts,,,,
EVOL40-G-R1,PD630_LPD11070,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD01746,14,164,counts,,,,
EVOL40-G-R1,PD630_LPD10033,14,31,counts,,,,
EVOL40-G-R1,PD630_LPD12018,14,534,counts,,,,
EVOL40-G-R1,PD630_LPD05023,14,36,counts,,,,
EVOL40-G-R1,PD630_LPD07741,14,1140,counts,,,,
EVOL40-G-R1,PD630_LPD01252,14,258,counts,,,,
EVOL40-G-R1,PD630_LPD06863,14,74,counts,,,,
EVOL40-G-R1,PD630_LPD05620,14,666,counts,,,,
EVOL40-G-R1,PD630_LPD07330,14,593,counts,,,,
EVOL40-G-R1,PD630_LPD07603,14,184,counts,,,,
EVOL40-G-R1,PD630_LPD01328,14,151,counts,,,,
EVOL40-G-R1,PD630_LPD10117,14,28,counts,,,,
EVOL40-G-R1,PD630_LPD02316,14,4698,counts,,,,
EVOL40-G-R1,PD630_LPD04392,14,6,counts,,,,
EVOL40-G-R1,PD630_LPD06356,14,861,counts,,,,
EVOL40-G-R1,PD630_LPD00049,14,9,counts,,,,
EVOL40-G-R1,PD630_LPD04493,14,393,counts,,,,
EVOL40-G-R1,PD630_LPD07200,14,3872,counts,,,,
EVOL40-G-R1,PD630_LPD04919,14,739,counts,,,,
EVOL40-G-R1,PD630_LPD01090,14,41,counts,,,,
EVOL40-G-R1,PD630_LPD07988,14,70,counts,,,,
EVOL40-G-R1,PD630_LPD06191,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD00568,14,2164,counts,,,,
EVOL40-G-R1,PD630_LPD03136,14,337,counts,,,,
EVOL40-G-R1,PD630_LPD06180,14,1858,counts,,,,
EVOL40-G-R1,PD630_LPD03003,14,1148,counts,,,,
EVOL40-G-R1,PD630_LPD02579,14,1113,counts,,,,
EVOL40-G-R1,PD630_LPD05248,14,8486,counts,,,,
EVOL40-G-R1,PD630_LPD02850,14,564,counts,,,,
EVOL40-G-R1,PD630_LPD00550,14,186,counts,,,,
EVOL40-G-R1,PD630_LPD05024,14,117,counts,,,,
EVOL40-G-R1,PD630_LPD03975,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD07992,14,54,counts,,,,
EVOL40-G-R1,PD630_LPD02478,14,24,counts,,,,
EVOL40-G-R1,PD630_LPD04939,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD07790,14,103,counts,,,,
EVOL40-G-R1,PD630_LPD07066,14,30,counts,,,,
EVOL40-G-R1,PD630_LPD01035,14,30,counts,,,,
EVOL40-G-R1,PD630_LPD03718,14,532,counts,,,,
EVOL40-G-R1,PD630_LPD07805,14,118,counts,,,,
EVOL40-G-R1,PD630_LPD00081,14,300,counts,,,,
EVOL40-G-R1,PD630_LPD02238,14,7308,counts,,,,
EVOL40-G-R1,PD630_LPD03929,14,1120,counts,,,,
EVOL40-G-R1,PD630_LPD05371,14,783,counts,,,,
EVOL40-G-R1,PD630_LPD08014,14,24,counts,,,,
EVOL40-G-R1,PD630_LPD00148,14,6,counts,,,,
EVOL40-G-R1,PD630_LPD00777,14,364,counts,,,,
EVOL40-G-R1,PD630_LPD06554,14,20,counts,,,,
EVOL40-G-R1,PD630_LPD03860,14,7,counts,,,,
EVOL40-G-R1,PD630_LPD03180,14,41,counts,,,,
EVOL40-G-R1,PD630_LPD00738,14,1853,counts,,,,
EVOL40-G-R1,PD630_LPD06171,14,24,counts,,,,
EVOL40-G-R1,PD630_LPD11025,14,3,counts,,,,
EVOL40-G-R1,PD630_LPD16057,14,3,counts,,,,
EVOL40-G-R1,PD630_LPD07223,14,33,counts,,,,
EVOL40-G-R1,PD630_LPD01394,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD15038,14,3054,counts,,,,
EVOL40-G-R1,PD630_LPD06317,14,212,counts,,,,
EVOL40-G-R1,PD630_LPD04133,14,1474,counts,,,,
EVOL40-G-R1,PD630_LPD01733,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD07991,14,115,counts,,,,
EVOL40-G-R1,PD630_LPD07187,14,190,counts,,,,
EVOL40-G-R1,PD630_LPD06164,14,524,counts,,,,
EVOL40-G-R1,PD630_LPD05105,14,564,counts,,,,
EVOL40-G-R1,PD630_LPD06280,14,276,counts,,,,
EVOL40-G-R1,PD630_LPD02102,14,59,counts,,,,
EVOL40-G-R1,PD630_LPD06650,14,181,counts,,,,
EVOL40-G-R1,PD630_LPD07073,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD00926,14,105,counts,,,,
EVOL40-G-R1,PD630_LPD02127,14,1658,counts,,,,
EVOL40-G-R1,PD630_LPD05068,14,95,counts,,,,
EVOL40-G-R1,PD630_LPD01700,14,141,counts,,,,
EVOL40-G-R1,PD630_LPD06415,14,455,counts,,,,
EVOL40-G-R1,PD630_LPD06871,14,102,counts,,,,
EVOL40-G-R1,PD630_LPD05333,14,36,counts,,,,
EVOL40-G-R1,PD630_LPD01916,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD07655,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD06151,14,1367,counts,,,,
EVOL40-G-R1,PD630_LPD02178,14,363,counts,,,,
EVOL40-G-R1,PD630_LPD04887,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD03126,14,49,counts,,,,
EVOL40-G-R1,PD630_LPD01509,14,412,counts,,,,
EVOL40-G-R1,PD630_LPD02828,14,92,counts,,,,
EVOL40-G-R1,PD630_LPD04631,14,199,counts,,,,
EVOL40-G-R1,PD630_LPD02674,14,9268,counts,,,,
EVOL40-G-R1,PD630_LPD02341,14,434,counts,,,,
EVOL40-G-R1,PD630_LPD02886,14,136,counts,,,,
EVOL40-G-R1,PD630_LPD08049,14,7,counts,,,,
EVOL40-G-R1,PD630_LPD07851,14,164,counts,,,,
EVOL40-G-R1,PD630_LPD03322,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD06511,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD07150,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD02683,14,122,counts,,,,
EVOL40-G-R1,PD630_LPD00608,14,22610,counts,,,,
EVOL40-G-R1,PD630_LPD05603,14,3694,counts,,,,
EVOL40-G-R1,PD630_LPD16096,14,42,counts,,,,
EVOL40-G-R1,PD630_LPD05415,14,5,counts,,,,
EVOL40-G-R1,PD630_LPD07310,14,239,counts,,,,
EVOL40-G-R1,PD630_LPD05148,14,348,counts,,,,
EVOL40-G-R1,PD630_LPD07074,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD04899,14,38,counts,,,,
EVOL40-G-R1,PD630_LPD08027,14,129,counts,,,,
EVOL40-G-R1,PD630_LPD06179,14,449,counts,,,,
EVOL40-G-R1,PD630_LPD03267,14,565,counts,,,,
EVOL40-G-R1,PD630_LPD00815,14,30,counts,,,,
EVOL40-G-R1,PD630_LPD05308,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD00132,14,13,counts,,,,
EVOL40-G-R1,PD630_LPD07475,14,260,counts,,,,
EVOL40-G-R1,PD630_LPD13076,14,175,counts,,,,
EVOL40-G-R1,PD630_LPD02692,14,729,counts,,,,
EVOL40-G-R1,PD630_LPD05370,14,912,counts,,,,
EVOL40-G-R1,PD630_LPD09019,14,1333,counts,,,,
EVOL40-G-R1,PD630_LPD00512,14,382,counts,,,,
EVOL40-G-R1,PD630_LPD07325,14,432,counts,,,,
EVOL40-G-R1,PD630_LPD07538,14,1190,counts,,,,
EVOL40-G-R1,PD630_LPD00855,14,143,counts,,,,
EVOL40-G-R1,PD630_LPD00583,14,20,counts,,,,
EVOL40-G-R1,PD630_LPD00598,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD10068,14,5,counts,,,,
EVOL40-G-R1,PD630_LPD01125,14,133,counts,,,,
EVOL40-G-R1,PD630_LPD03618,14,2336,counts,,,,
EVOL40-G-R1,PD630_LPD06087,14,27,counts,,,,
EVOL40-G-R1,PD630_LPD13025,14,15,counts,,,,
EVOL40-G-R1,PD630_LPD10061,14,23,counts,,,,
EVOL40-G-R1,PD630_LPD04394,14,14,counts,,,,
EVOL40-G-R1,PD630_LPD04953,14,20,counts,,,,
EVOL40-G-R1,PD630_LPD03311,14,877,counts,,,,
EVOL40-G-R1,PD630_LPD02463,14,186,counts,,,,
EVOL40-G-R1,PD630_LPD02091,14,109,counts,,,,
EVOL40-G-R1,PD630_LPD00451,14,672,counts,,,,
EVOL40-G-R1,PD630_LPD06869,14,45,counts,,,,
EVOL40-G-R1,PD630_LPD03364,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD10072,14,262,counts,,,,
EVOL40-G-R1,PD630_LPD05648,14,243,counts,,,,
EVOL40-G-R1,PD630_LPD07152,14,96,counts,,,,
EVOL40-G-R1,PD630_LPD10030,14,236,counts,,,,
EVOL40-G-R1,PD630_LPD00764,14,50,counts,,,,
EVOL40-G-R1,PD630_LPD06852,14,385,counts,,,,
EVOL40-G-R1,PD630_LPD11052,14,1586,counts,,,,
EVOL40-G-R1,PD630_LPD00305,14,40,counts,,,,
EVOL40-G-R1,PD630_LPD04683,14,25,counts,,,,
EVOL40-G-R1,PD630_LPD00030,14,141,counts,,,,
EVOL40-G-R1,PD630_LPD11090,14,10,counts,,,,
EVOL40-G-R1,PD630_LPD07323,14,182,counts,,,,
EVOL40-G-R1,PD630_LPD15041,14,92,counts,,,,
EVOL40-G-R1,PD630_LPD09035,14,44,counts,,,,
EVOL40-G-R1,PD630_LPD05206,14,20,counts,,,,
EVOL40-G-R1,PD630_LPD05658,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD01674,14,337,counts,,,,
EVOL40-G-R1,PD630_LPD01742,14,3201,counts,,,,
EVOL40-G-R1,PD630_LPD05715,14,5721,counts,,,,
EVOL40-G-R1,PD630_LPD05777,14,3473,counts,,,,
EVOL40-G-R1,PD630_LPD03362,14,487,counts,,,,
EVOL40-G-R1,PD630_LPD01338,14,146,counts,,,,
EVOL40-G-R1,PD630_LPD09078,14,3329,counts,,,,
EVOL40-G-R1,PD630_LPD05367,14,1102,counts,,,,
EVOL40-G-R1,PD630_LPD01349,14,20,counts,,,,
EVOL40-G-R1,PD630_LPD04940,14,41,counts,,,,
EVOL40-G-R1,PD630_LPD02167,14,97,counts,,,,
EVOL40-G-R1,PD630_LPD07063,14,12,counts,,,,
EVOL40-G-R1,PD630_LPD06670,14,152,counts,,,,
EVOL40-G-R1,PD630_LPD02294,14,2276,counts,,,,
EVOL40-G-R1,PD630_LPD02696,14,97,counts,,,,
EVOL40-G-R1,PD630_LPD00743,14,247,counts,,,,
EVOL40-G-R1,PD630_LPD00766,14,1588,counts,,,,
EVOL40-G-R1,PD630_LPD05843,14,638,counts,,,,
EVOL40-G-R1,PD630_LPD00067,14,58,counts,,,,
EVOL40-G-R1,PD630_LPD00927,14,39,counts,,,,
EVOL40-G-R1,PD630_LPD07817,14,3,counts,,,,
EVOL40-G-R1,PD630_LPD02470,14,3535,counts,,,,
EVOL40-G-R1,PD630_LPD10064,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD04316,14,1167,counts,,,,
EVOL40-G-R1,PD630_LPD01477,14,164,counts,,,,
EVOL40-G-R1,PD630_LPD02132,14,847,counts,,,,
EVOL40-G-R1,PD630_LPD07940,14,298,counts,,,,
EVOL40-G-R1,PD630_LPD06677,14,3791,counts,,,,
EVOL40-G-R1,PD630_LPD08043,14,623,counts,,,,
EVOL40-G-R1,PD630_LPD07327,14,490,counts,,,,
EVOL40-G-R1,PD630_LPD05852,14,181,counts,,,,
EVOL40-G-R1,PD630_LPD05711,14,39,counts,,,,
EVOL40-G-R1,PD630_LPD01699,14,187,counts,,,,
EVOL40-G-R1,PD630_LPD11001,14,157,counts,,,,
EVOL40-G-R1,PD630_LPD02901,14,1251,counts,,,,
EVOL40-G-R1,PD630_LPD02839,14,391,counts,,,,
EVOL40-G-R1,PD630_LPD05616,14,160,counts,,,,
EVOL40-G-R1,PD630_LPD10101,14,3363,counts,,,,
EVOL40-G-R1,PD630_LPD04801,14,7,counts,,,,
EVOL40-G-R1,PD630_LPD05505,14,1082,counts,,,,
EVOL40-G-R1,PD630_LPD02262,14,4746,counts,,,,
EVOL40-G-R1,PD630_LPD02968,14,96,counts,,,,
EVOL40-G-R1,PD630_LPD16030,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD03116,14,542,counts,,,,
EVOL40-G-R1,PD630_LPD04970,14,309,counts,,,,
EVOL40-G-R1,PD630_LPD03016,14,142,counts,,,,
EVOL40-G-R1,PD630_LPD02891,14,140,counts,,,,
EVOL40-G-R1,PD630_LPD01848,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD02836,14,573,counts,,,,
EVOL40-G-R1,PD630_LPD01899,14,106,counts,,,,
EVOL40-G-R1,PD630_LPD01686,14,295,counts,,,,
EVOL40-G-R1,PD630_LPD03514,14,199,counts,,,,
EVOL40-G-R1,PD630_LPD07199,14,1765,counts,,,,
EVOL40-G-R1,PD630_LPD06486,14,128,counts,,,,
EVOL40-G-R1,PD630_LPD03366,14,448,counts,,,,
EVOL40-G-R1,PD630_LPD04064,14,214,counts,,,,
EVOL40-G-R1,PD630_LPD05174,14,2460,counts,,,,
EVOL40-G-R1,PD630_LPD06901,14,45,counts,,,,
EVOL40-G-R1,PD630_LPD00493,14,102,counts,,,,
EVOL40-G-R1,PD630_LPD05104,14,1818,counts,,,,
EVOL40-G-R1,PD630_LPD09079,14,471,counts,,,,
EVOL40-G-R1,PD630_LPD09080,14,59,counts,,,,
EVOL40-G-R1,PD630_LPD02314,14,407,counts,,,,
EVOL40-G-R1,PD630_LPD07315,14,161,counts,,,,
EVOL40-G-R1,PD630_LPD04138,14,325,counts,,,,
EVOL40-G-R1,PD630_LPD07098,14,12,counts,,,,
EVOL40-G-R1,PD630_LPD04249,14,165,counts,,,,
EVOL40-G-R1,PD630_LPD06905,14,5,counts,,,,
EVOL40-G-R1,PD630_LPD02633,14,580,counts,,,,
EVOL40-G-R1,PD630_LPD07476,14,50,counts,,,,
EVOL40-G-R1,PD630_LPD05507,14,149,counts,,,,
EVOL40-G-R1,PD630_LPD04952,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD06939,14,347,counts,,,,
EVOL40-G-R1,PD630_LPD05285,14,430,counts,,,,
EVOL40-G-R1,PD630_LPD08041,14,1385,counts,,,,
EVOL40-G-R1,PD630_LPD00318,14,190,counts,,,,
EVOL40-G-R1,PD630_LPD06992,14,67,counts,,,,
EVOL40-G-R1,PD630_LPD02096,14,195,counts,,,,
EVOL40-G-R1,PD630_LPD04135,14,78,counts,,,,
EVOL40-G-R1,PD630_LPD06828,14,73,counts,,,,
EVOL40-G-R1,PD630_LPD02177,14,35,counts,,,,
EVOL40-G-R1,PD630_LPD04099,14,390,counts,,,,
EVOL40-G-R1,PD630_LPD08013,14,19,counts,,,,
EVOL40-G-R1,PD630_LPD01075,14,45,counts,,,,
EVOL40-G-R1,PD630_LPD09048,14,89,counts,,,,
EVOL40-G-R1,PD630_LPD15033,14,4,counts,,,,
EVOL40-G-R1,PD630_LPD05767,14,381,counts,,,,
EVOL40-G-R1,PD630_LPD00063,14,337,counts,,,,
EVOL40-G-R1,PD630_LPD05787,14,8,counts,,,,
EVOL40-G-R1,PD630_LPD04024,14,246,counts,,,,
EVOL40-G-R1,PD630_LPD07663,14,74,counts,,,,
EVOL40-G-R1,PD630_LPD00963,14,1042,counts,,,,
EVOL40-G-R1,PD630_LPD01382,14,133,counts,,,,
EVOL40-G-R1,PD630_LPD16148,14,44,counts,,,,
EVOL40-G-R1,PD630_LPD00688,14,26,counts,,,,
EVOL40-G-R1,PD630_LPD05567,14,305,counts,,,,
EVOL40-G-R1,PD630_LPD06652,14,21,counts,,,,
EVOL40-G-R1,PD630_LPD05518,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD03178,14,5,counts,,,,
EVOL40-G-R1,PD630_LPD06515,14,26,counts,,,,
EVOL40-G-R1,PD630_LPD00496,14,463,counts,,,,
EVOL40-G-R1,PD630_LPD02339,14,38,counts,,,,
EVOL40-G-R1,PD630_LPD03448,14,937,counts,,,,
EVOL40-G-R1,PD630_LPD04800,14,7,counts,,,,
EVOL40-G-R1,PD630_LPD03967,14,626,counts,,,,
EVOL40-G-R1,PD630_LPD03293,14,91,counts,,,,
EVOL40-G-R1,PD630_LPD03737,14,360,counts,,,,
EVOL40-G-R1,PD630_LPD04608,14,445,counts,,,,
EVOL40-G-R1,PD630_LPD11071,14,12,counts,,,,
EVOL40-G-R1,PD630_LPD05281,14,157,counts,,,,
EVOL40-G-R1,PD630_LPD03750,14,68,counts,,,,
EVOL40-G-R1,PD630_LPD01784,14,10,counts,,,,
EVOL40-G-R1,PD630_LPD04098,14,243,counts,,,,
EVOL40-G-R1,PD630_LPD09007,14,135,counts,,,,
EVOL40-G-R1,PD630_LPD02129,14,18,counts,,,,
EVOL40-G-R1,PD630_LPD09036,14,5,counts,,,,
EVOL40-G-R1,PD630_LPD05135,14,333,counts,,,,
EVOL40-G-R1,PD630_LPD00754,14,208,counts,,,,
EVOL40-G-R1,PD630_LPD00015,14,109,counts,,,,
EVOL40-G-R1,PD630_LPD11054,14,11,counts,,,,
EVOL40-G-R1,PD630_LPD02041,14,3523,counts,,,,
EVOL40-G-R1,PD630_LPD04736,14,3,counts,,,,
EVOL40-G-R1,PD630_LPD03051,14,583,counts,,,,
EVOL40-G-R1,PD630_LPD07071,14,21,counts,,,,
EVOL40-G-R1,PD630_LPD05218,14,40,counts,,,,
EVOL40-G-R1,PD630_LPD15028,14,13,counts,,,,
EVOL40-G-R1,PD630_LPD13070,14,19,counts,,,,
EVOL40-G-R1,PD630_LPD09101,14,22,counts,,,,
EVOL40-G-R1,PD630_LPD00843,14,133,counts,,,,
EVOL40-G-R1,PD630_LPD07605,14,81,counts,,,,
EVOL40-G-R1,PD630_LPD05172,14,1488,counts,,,,
EVOL40-G-R1,PD630_LPD00137,14,26,counts,,,,
EVOL40-G-R1,PD630_LPD05553,14,843,counts,,,,
EVOL40-G-R1,PD630_LPD06082,14,58,counts,,,,
EVOL40-G-R1,PD630_LPD06336,14,7217,counts,,,,
EVOL40-G-R1,PD630_LPD06431,14,40,counts,,,,
EVOL40-G-R1,PD630_LPD05347,14,61,counts,,,,
EVOL40-G-R1,PD630_LPD02495,14,341,counts,,,,
EVOL40-G-R1,PD630_LPD07602,14,70,counts,,,,
EVOL40-G-R1,PD630_LPD10078,14,41,counts,,,,
EVOL40-G-R1,PD630_LPD07151,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD00561,14,55,counts,,,,
EVOL40-G-R1,PD630_LPD01672,14,495,counts,,,,
EVOL40-G-R1,PD630_LPD05722,14,979,counts,,,,
EVOL40-G-R1,PD630_LPD16140,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD04003,14,1,counts,,,,
EVOL40-G-R1,PD630_LPD03378,14,601,counts,,,,
EVOL40-G-R1,PD630_LPD05796,14,17,counts,,,,
EVOL40-G-R1,PD630_LPD00554,14,311,counts,,,,
EVOL40-G-R1,PD630_LPD06850,14,19,counts,,,,
EVOL40-G-R1,PD630_LPD02051,14,4,counts,,,,
EVOL40-G-R1,PD630_LPD00888,14,4115,counts,,,,
EVOL40-G-R1,PD630_LPD01055,14,78,counts,,,,
EVOL40-G-R1,PD630_LPD06211,14,111,counts,,,,
EVOL40-G-R1,PD630_LPD00875,14,4830,counts,,,,
EVOL40-G-R1,PD630_LPD00860,14,298,counts,,,,
EVOL40-G-R1,PD630_LPD06532,14,157,counts,,,,
EVOL40-G-R1,PD630_LPD00002,14,836,counts,,,,
EVOL40-G-R1,PD630_LPD05649,14,308,counts,,,,
EVOL40-G-R1,PD630_LPD03365,14,43,counts,,,,
EVOL40-G-R1,PD630_LPD10118,14,7,counts,,,,
EVOL40-G-R1,PD630_LPD03176,14,49,counts,,,,
EVOL40-G-R1,PD630_LPD03210,14,58,counts,,,,
EVOL40-G-R1,PD630_LPD01976,14,1316,counts,,,,
EVOL40-G-R1,PD630_LPD00765,14,707,counts,,,,
EVOL40-G-R1,PD630_LPD06911,14,342,counts,,,,
EVOL40-G-R1,PD630_LPD11085,14,9,counts,,,,
EVOL40-G-R1,PD630_LPD10034,14,149,counts,,,,
EVOL40-G-R1,PD630_LPD03269,14,1036,counts,,,,
EVOL40-G-R1,PD630_LPD01135,14,591,counts,,,,
EVOL40-G-R1,PD630_LPD10091,14,493,counts,,,,
EVOL40-G-R1,PD630_LPD06237,14,88,counts,,,,
EVOL40-G-R1,PD630_LPD00964,14,1891,counts,,,,
EVOL40-G-R1,PD630_LPD05613,14,333,counts,,,,
EVOL40-G-R1,PD630_LPD01384,14,42,counts,,,,
EVOL40-G-R1,PD630_LPD02464,14,71,counts,,,,
EVOL40-G-R1,PD630_LPD06658,14,237,counts,,,,
EVOL40-G-R1,PD630_LPD03204,14,6056,counts,,,,
EVOL40-G-R1,PD630_LPD02266,14,599,counts,,,,
EVOL40-G-R1,PD630_LPD04688,14,2,counts,,,,
EVOL40-G-R1,PD630_LPD07822,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD10006,14,0,counts,,,,
EVOL40-G-R1,PD630_LPD04979,14,187,counts,,,,
EVOL40-G-R1,PD630_LPD03139,14,296,counts,,,,
EVOL40-G-R1,PD630_LPD06906,14,13,counts,,,,
EVOL40-G-R1,PD630_LPD04609,14,35,counts,,,,
EVOL40-G-R1,PD630_LPD02297,14,175,counts,,,,
EVOL40-G-R1,PD630_LPD11008,14,2,counts,,,,
EVOL40-G-R1,PD630_LPD03390,14,3745,counts,,,,
EVOL40-G-R1,PD630_LPD13035,14,397,counts,,,,
EVOL40-G-R1,PD630_LPD09008,14,25,counts,,,,
EVOL40-G-R1,PD630_LPD06337,14,2543,counts,,,,
EVOL40-G-R1,PD630_LPD06686,14,47,counts,,,,
EVOL40-G-R1,PD630_LPD05571,14,6539,counts,,,,
EVOL40-G-R1,PD630_LPD02885,14,869,counts,,,,
EVOL40-G-R1,PD630_LPD03372,14,46,counts,,,,
EVOL40-G-R1,PD630_LPD02651,14,571,counts,,,,
EVOL40-G-R1,PD630_LPD04055,14,445,counts,,,,
EVOL40-G-R1,PD630_LPD02083,14,24,counts,,,,
EVOL40-G-R1,PD630_LPD03097,14,270,counts,,,,
EVOL40-G-R1,PD630_LPD03110,14,148,counts,,,,
EVOL40-G-R1,PD630_LPD05149,14,162,counts,,,,
EVOL40-G-R1,PD630_LPD02315,14,8262,counts,,,,
EVOL40-G-R1,PD630_LPD06224,14,28,counts,,,,
EVOL40-G-R1,PD630_LPD01049,14,1683,counts,,,,
