Line Name,Measurement Type,Time,Value,Units
EVOL33-C1-R6,Optical Density,54.7325,0.326895117,n/a
EVOL33-C1-R6,Optical Density,63.22666667,0.318993501,n/a
EVOL33-C1-R7,Optical Density,0,0.017152393,n/a
EVOL33-C1-R7,Optical Density,3.815277778,0.026831855,n/a
EVOL33-C1-R7,Optical Density,10.57694444,0.105255253,n/a
EVOL33-C1-R7,Optical Density,14.79083333,0.129750186,n/a
EVOL33-C1-R7,Optical Density,19.89388889,0.206593252,n/a
EVOL33-C1-R7,Optical Density,23.24555556,0.26387985,n/a
EVOL33-C1-R7,Optical Density,29.30138889,0.377662903,n/a
EVOL33-C1-R7,Optical Density,34.14083333,0.486705004,n/a
EVOL33-C1-R7,Optical Density,40.13944444,0.435344558,n/a
EVOL33-C1-R7,Optical Density,45.16194444,0.436924905,n/a
EVOL33-C1-R7,Optical Density,50.67194444,0.413812717,n/a
EVOL33-C1-R7,Optical Density,54.7325,0.406306187,n/a
EVOL33-C1-R7,Optical Density,63.22666667,0.398009543,n/a
EVOL33-C1-R8,Optical Density,0,0.001546734,n/a
EVOL33-C1-R8,Optical Density,3.815277778,0.003324595,n/a
EVOL33-C1-R8,Optical Density,10.57694444,0.058043189,n/a
EVOL33-C1-R8,Optical Density,14.79083333,0.082735694,n/a
EVOL33-C1-R8,Optical Density,19.89388889,0.156220553,n/a
EVOL33-C1-R8,Optical Density,23.24555556,0.214494868,n/a
EVOL33-C1-R8,Optical Density,29.30138889,0.332031185,n/a
EVOL33-C1-R8,Optical Density,34.14083333,0.414997977,n/a
EVOL33-C1-R8,Optical Density,40.13944444,0.37173672,n/a
EVOL33-C1-R8,Optical Density,45.16194444,0.365020364,n/a
EVOL33-C1-R8,Optical Density,50.67194444,0.35948921,n/a
EVOL33-C1-R8,Optical Density,54.7325,0.348624532,n/a
EVOL33-C1-R8,Optical Density,63.22666667,0.33459916,n/a
EVOL33-C2-R1,Optical Density,0,0.006682773,n/a
EVOL33-C2-R1,Optical Density,3.815277778,0.007275403,n/a
EVOL33-C2-R1,Optical Density,10.57694444,0.040857212,n/a
EVOL33-C2-R1,Optical Density,14.79083333,0.030387577,n/a
EVOL33-C2-R1,Optical Density,19.89388889,0.08708156,n/a
EVOL33-C2-R1,Optical Density,23.24555556,0.118490422,n/a
EVOL33-C2-R1,Optical Density,29.30138889,0.202642473,n/a
EVOL33-C2-R1,Optical Density,34.14083333,0.301609981,n/a
EVOL33-C2-R1,Optical Density,40.13944444,0.425467568,n/a
EVOL33-C2-R1,Optical Density,45.16194444,0.439690453,n/a
EVOL33-C2-R1,Optical Density,50.67194444,0.366205565,n/a
EVOL33-C2-R1,Optical Density,54.7325,0.37055146,n/a
EVOL33-C2-R1,Optical Density,63.22666667,0.351785166,n/a
EVOL33-C2-R2,Optical Density,0,0.018930254,n/a
EVOL33-C2-R2,Optical Density,3.815277778,0.024658923,n/a
EVOL33-C2-R2,Optical Density,10.57694444,0.081945521,n/a
EVOL33-C2-R2,Optical Density,14.79083333,0.084711069,n/a
EVOL33-C2-R2,Optical Density,19.89388889,0.146738649,n/a
EVOL33-C2-R2,Optical Density,23.24555556,0.178147511,n/a
EVOL33-C2-R2,Optical Density,29.30138889,0.329463151,n/a
EVOL33-C2-R2,Optical Density,34.14083333,0.452135478,n/a
EVOL33-C2-R2,Optical Density,40.13944444,0.521472043,n/a
EVOL33-C2-R2,Optical Density,45.16194444,0.549720241,n/a
EVOL33-C2-R2,Optical Density,50.67194444,0.474259979,n/a
EVOL33-C2-R2,Optical Density,54.7325,0.482556623,n/a
EVOL33-C2-R2,Optical Density,63.22666667,0.452530564,n/a
EVOL33-C2-R3,Optical Density,0,0.010238494,n/a
EVOL33-C2-R3,Optical Density,3.815277778,0.016559778,n/a
EVOL33-C2-R3,Optical Density,10.57694444,0.079377487,n/a
EVOL33-C2-R3,Optical Density,14.79083333,0.093600372,n/a
EVOL33-C2-R3,Optical Density,19.89388889,0.169455751,n/a
EVOL33-C2-R3,Optical Density,23.24555556,0.220223507,n/a
EVOL33-C2-R3,Optical Density,29.30138889,0.308326337,n/a
EVOL33-C2-R3,Optical Density,34.14083333,0.427443001,n/a
EVOL33-C2-R3,Optical Density,40.13944444,0.460629694,n/a
EVOL33-C2-R3,Optical Density,45.16194444,0.504878638,n/a
EVOL33-C2-R3,Optical Density,50.67194444,0.426652828,n/a
EVOL33-C2-R3,Optical Density,54.7325,0.429813463,n/a
EVOL33-C2-R3,Optical Density,63.22666667,0.399984918,n/a
EVOL33-C2-R4,Optical Density,0,0.013004057,n/a
EVOL33-C2-R4,Optical Density,3.815277778,0.019522884,n/a
EVOL33-C2-R4,Optical Density,10.57694444,0.087279103,n/a
EVOL33-C2-R4,Optical Density,14.79083333,0.084908612,n/a
EVOL33-C2-R4,Optical Density,19.89388889,0.170838525,n/a
EVOL33-C2-R4,Optical Density,23.24555556,0.220223507,n/a
EVOL33-C2-R4,Optical Density,29.30138889,0.311882058,n/a
EVOL33-C2-R4,Optical Density,34.14083333,0.426257741,n/a
EVOL33-C2-R4,Optical Density,40.13944444,0.486507431,n/a
EVOL33-C2-R4,Optical Density,45.16194444,0.523052331,n/a
EVOL33-C2-R4,Optical Density,50.67194444,0.428825775,n/a
EVOL33-C2-R4,Optical Density,54.7325,0.433566698,n/a
EVOL33-C2-R4,Optical Density,63.22666667,0.416578265,n/a
EVOL33-C2-R5,Optical Density,0,0.015572076,n/a
EVOL33-C2-R5,Optical Density,3.815277778,0.026436783,n/a
EVOL33-C2-R5,Optical Density,10.57694444,0.061796453,n/a
EVOL33-C2-R5,Optical Density,14.79083333,0.094785632,n/a
EVOL33-C2-R5,Optical Density,19.89388889,0.190197449,n/a
EVOL33-C2-R5,Optical Density,23.24555556,0.239779974,n/a
EVOL33-C2-R5,Optical Density,29.30138889,0.293313337,n/a
EVOL33-C2-R5,Optical Density,34.14083333,0.399194745,n/a
EVOL33-C2-R5,Optical Density,40.13944444,0.472877205,n/a
EVOL33-C2-R5,Optical Density,45.16194444,0.452332992,n/a
EVOL33-C2-R5,Optical Density,50.67194444,0.426257741,n/a
EVOL33-C2-R5,Optical Density,54.7325,0.419343812,n/a
EVOL33-C2-R5,Optical Density,63.22666667,0.410454568,n/a
EVOL33-C2-R6,Optical Density,0,0.019917956,n/a
EVOL33-C2-R6,Optical Density,3.815277778,0.024658923,n/a
EVOL33-C2-R6,Optical Density,10.57694444,0.057648102,n/a
EVOL33-C2-R6,Optical Density,14.79083333,0.0783898,n/a
EVOL33-C2-R6,Optical Density,19.89388889,0.164122169,n/a
EVOL33-C2-R6,Optical Density,23.24555556,0.206000651,n/a
EVOL33-C2-R6,Optical Density,29.30138889,0.279880596,n/a
EVOL33-C2-R6,Optical Density,34.14083333,0.38793498,n/a
EVOL33-C2-R6,Optical Density,40.13944444,0.476432926,n/a
EVOL33-C2-R6,Optical Density,45.16194444,0.453913338,n/a
EVOL33-C2-R6,Optical Density,50.67194444,0.425270054,n/a
EVOL33-C2-R6,Optical Density,54.7325,0.412232429,n/a
EVOL33-C2-R6,Optical Density,63.22666667,0.401170178,n/a
EVOL33-C2-R7,Optical Density,0,0.020115499,n/a
EVOL33-C2-R7,Optical Density,3.815277778,0.028609716,n/a
EVOL33-C2-R7,Optical Density,10.57694444,0.082143064,n/a
EVOL33-C2-R7,Optical Density,14.79083333,0.105452767,n/a
EVOL33-C2-R7,Optical Density,19.89388889,0.208963742,n/a
EVOL33-C2-R7,Optical Density,23.24555556,0.264867567,n/a
EVOL33-C2-R7,Optical Density,29.30138889,0.332426213,n/a
EVOL33-C2-R7,Optical Density,34.14083333,0.444431435,n/a
EVOL33-C2-R7,Optical Density,40.13944444,0.507249158,n/a
EVOL33-C2-R7,Optical Density,45.16194444,0.487692691,n/a
EVOL33-C2-R7,Optical Density,50.67194444,0.456481372,n/a
EVOL33-C2-R7,Optical Density,54.7325,0.45114779,n/a
EVOL33-C2-R7,Optical Density,63.22666667,0.435739645,n/a
EVOL33-C2-R8,Optical Density,0,0.000361504,n/a
EVOL33-C2-R8,Optical Density,3.815277778,-0.0016139,n/a
EVOL33-C2-R8,Optical Density,10.57694444,0.016559778,n/a
EVOL33-C2-R8,Optical Density,14.79083333,0.022881062,n/a
EVOL33-C2-R8,Optical Density,19.89388889,0.065944775,n/a
EVOL33-C2-R8,Optical Density,23.24555556,0.110193748,n/a
EVOL33-C2-R8,Optical Density,29.30138889,0.193358083,n/a
EVOL33-C2-R8,Optical Density,34.14083333,0.31543778,n/a
EVOL33-C2-R8,Optical Density,40.13944444,0.383984172,n/a
EVOL33-C2-R8,Optical Density,45.16194444,0.379045677,n/a
EVOL33-C2-R8,Optical Density,50.67194444,0.360279383,n/a
EVOL33-C2-R8,Optical Density,54.7325,0.343093377,n/a
EVOL33-C2-R8,Optical Density,63.22666667,0.326895117,n/a
EVOL33-C3-R1,Optical Density,0,0.001,n/a
EVOL33-C3-R1,Optical Density,3.815277778,0.002929523,n/a
EVOL33-C3-R1,Optical Density,10.57694444,0.025449081,n/a
EVOL33-C3-R1,Optical Density,14.79083333,0.024856466,n/a
EVOL33-C3-R1,Optical Density,19.89388889,0.04421539,n/a
EVOL33-C3-R1,Optical Density,23.24555556,0.074241448,n/a
EVOL33-C3-R1,Optical Density,29.30138889,0.14910911,n/a
EVOL33-C3-R1,Optical Density,34.14083333,0.212519464,n/a
EVOL33-C3-R1,Optical Density,40.13944444,0.321956622,n/a
EVOL33-C3-R1,Optical Density,45.16194444,0.472284546,n/a
EVOL33-C3-R1,Optical Density,50.67194444,0.417763525,n/a
EVOL33-C3-R1,Optical Density,54.7325,0.393071048,n/a
EVOL33-C3-R1,Optical Density,63.22666667,0.376082556,n/a
EVOL33-C3-R2,Optical Density,0,0.008263105,n/a
EVOL33-C3-R2,Optical Density,3.815277778,0.009843422,n/a
EVOL33-C3-R2,Optical Density,10.57694444,0.049153885,n/a
EVOL33-C3-R2,Optical Density,14.79083333,0.037894091,n/a
EVOL33-C3-R2,Optical Density,19.89388889,0.083328295,n/a
EVOL33-C3-R2,Optical Density,23.24555556,0.12244123,n/a
EVOL33-C3-R2,Optical Density,29.30138889,0.193950713,n/a
EVOL33-C3-R2,Optical Density,34.14083333,0.271188836,n/a
EVOL33-C3-R2,Optical Density,40.13944444,0.401762779,n/a
EVOL33-C3-R2,Optical Density,45.16194444,0.597722479,n/a
EVOL33-C3-R2,Optical Density,50.67194444,0.481766508,n/a
EVOL33-C3-R2,Optical Density,54.7325,0.47663044,n/a
EVOL33-C3-R2,Optical Density,63.22666667,0.444431435,n/a
EVOL33-C3-R3,Optical Density,0,0.010040965,n/a
EVOL33-C3-R3,Optical Density,3.815277778,0.016559778,n/a
EVOL33-C3-R3,Optical Density,10.57694444,0.059425963,n/a
EVOL33-C3-R3,Optical Density,14.79083333,0.049746486,n/a
EVOL33-C3-R3,Optical Density,19.89388889,0.092612685,n/a
EVOL33-C3-R3,Optical Density,23.24555556,0.14100998,n/a
EVOL33-C3-R3,Optical Density,29.30138889,0.227730036,n/a
EVOL33-C3-R3,Optical Density,34.14083333,0.289757616,n/a
EVOL33-C3-R3,Optical Density,40.13944444,0.363242504,n/a
EVOL33-C3-R3,Optical Density,45.16194444,0.579153699,n/a
EVOL33-C3-R3,Optical Density,50.67194444,0.489668065,n/a
EVOL33-C3-R3,Optical Density,54.7325,0.438110165,n/a
EVOL33-C3-R3,Optical Density,63.22666667,0.46043218,n/a
EVOL33-C3-R4,Optical Density,0,0.003719682,n/a
EVOL33-C3-R4,Optical Density,3.815277778,0.009250807,n/a
EVOL33-C3-R4,Optical Density,10.57694444,0.034733457,n/a
EVOL33-C3-R4,Optical Density,14.79083333,0.034733457,n/a
EVOL33-C3-R4,Optical Density,19.89388889,0.066142318,n/a
EVOL33-C3-R4,Optical Density,23.24555556,0.094983146,n/a
EVOL33-C3-R4,Optical Density,29.30138889,0.166295087,n/a
EVOL33-C3-R4,Optical Density,34.14083333,0.231088214,n/a
EVOL33-C3-R4,Optical Density,40.13944444,0.331438526,n/a
EVOL33-C3-R4,Optical Density,45.16194444,0.511990081,n/a
EVOL33-C3-R4,Optical Density,50.67194444,0.460234608,n/a
EVOL33-C3-R4,Optical Density,54.7325,0.418158611,n/a
EVOL33-C3-R4,Optical Density,63.22666667,0.388132494,n/a
EVOL33-C3-R5,Optical Density,0,0.023671221,n/a
EVOL33-C3-R5,Optical Density,3.815277778,0.033745755,n/a
EVOL33-C3-R5,Optical Density,10.57694444,0.059821049,n/a
EVOL33-C3-R5,Optical Density,14.79083333,0.074241448,n/a
EVOL33-C3-R5,Optical Density,19.89388889,0.124021547,n/a
EVOL33-C3-R5,Optical Density,23.24555556,0.189407275,n/a
EVOL33-C3-R5,Optical Density,29.30138889,0.282251087,n/a
EVOL33-C3-R5,Optical Density,34.14083333,0.350599906,n/a
EVOL33-C3-R5,Optical Density,40.13944444,0.417170924,n/a
EVOL33-C3-R5,Optical Density,45.16194444,0.597919993,n/a
EVOL33-C3-R5,Optical Density,50.67194444,0.534114582,n/a
EVOL33-C3-R5,Optical Density,54.7325,0.493618874,n/a
EVOL33-C3-R5,Optical Density,63.22666667,0.469321484,n/a
EVOL33-C3-R6,Optical Density,0,0.020313043,n/a
EVOL33-C3-R6,Optical Density,3.815277778,0.026634327,n/a
EVOL33-C3-R6,Optical Density,10.57694444,0.044807991,n/a
EVOL33-C3-R6,Optical Density,14.79083333,0.056067785,n/a
EVOL33-C3-R6,Optical Density,19.89388889,0.086093872,n/a
EVOL33-C3-R6,Optical Density,23.24555556,0.123824004,n/a
EVOL33-C3-R6,Optical Density,29.30138889,0.202247386,n/a
EVOL33-C3-R6,Optical Density,34.14083333,0.261904446,n/a
EVOL33-C3-R6,Optical Density,40.13944444,0.336574594,n/a
EVOL33-C3-R6,Optical Density,45.16194444,0.44936993,n/a
EVOL33-C3-R6,Optical Density,50.67194444,0.501915576,n/a
EVOL33-C3-R6,Optical Density,54.7325,0.470309171,n/a
EVOL33-C3-R6,Optical Density,63.22666667,0.436727332,n/a
EVOL33-C3-R7,Optical Density,0,0.016954865,n/a
EVOL33-C3-R7,Optical Density,3.815277778,0.024263836,n/a
EVOL33-C3-R7,Optical Density,10.57694444,0.06100628,n/a
EVOL33-C3-R7,Optical Density,14.79083333,0.061993967,n/a
EVOL33-C3-R7,Optical Density,19.89388889,0.103082306,n/a
EVOL33-C3-R7,Optical Density,23.24555556,0.151479601,n/a
EVOL33-C3-R7,Optical Density,29.30138889,0.235039022,n/a
EVOL33-C3-R7,Optical Density,34.14083333,0.308128823,n/a
EVOL33-C3-R7,Optical Density,40.13944444,0.396824283,n/a
EVOL33-C3-R7,Optical Density,45.16194444,0.515743375,n/a
EVOL33-C3-R7,Optical Density,50.67194444,0.502903263,n/a
EVOL33-C3-R7,Optical Density,54.7325,0.4778157,n/a
EVOL33-C3-R7,Optical Density,63.22666667,0.464382988,n/a
EVOL33-C3-R8,Optical Density,0,0.009645879,n/a
EVOL33-C3-R8,Optical Density,3.815277778,0.012608985,n/a
EVOL33-C3-R8,Optical Density,10.57694444,0.047771111,n/a
EVOL33-C3-R8,Optical Density,14.79083333,0.038881808,n/a
EVOL33-C3-R8,Optical Density,19.89388889,0.059623506,n/a
EVOL33-C3-R8,Optical Density,23.24555556,0.087871733,n/a
EVOL33-C3-R8,Optical Density,29.30138889,0.162936909,n/a
EVOL33-C3-R8,Optical Density,34.14083333,0.224569402,n/a
EVOL33-C3-R8,Optical Density,40.13944444,0.31662304,n/a
EVOL33-C3-R8,Optical Density,45.16194444,0.442258487,n/a
EVOL33-C3-R8,Optical Density,50.67194444,0.453320738,n/a
EVOL33-C3-R8,Optical Density,54.7325,0.424479881,n/a
EVOL33-C3-R8,Optical Density,63.22666667,0.403343125,n/a
EVOL33-C4-R1,Optical Density,0,0.007275402,n/a
EVOL33-C4-R1,Optical Density,3.815277778,0.010831124,n/a
EVOL33-C4-R1,Optical Density,10.57694444,0.0280171,n/a
EVOL33-C4-R1,Optical Density,14.79083333,0.025646624,n/a
EVOL33-C4-R1,Optical Density,19.89388889,0.030980206,n/a
EVOL33-C4-R1,Optical Density,23.24555556,0.040659668,n/a
EVOL33-C4-R1,Optical Density,29.30138889,0.055672698,n/a
EVOL33-C4-R1,Optical Density,34.14083333,0.10505771,n/a
EVOL33-C4-R1,Optical Density,40.13944444,0.144960788,n/a
EVOL33-C4-R1,Optical Density,45.16194444,0.232470988,n/a
EVOL33-C4-R1,Optical Density,50.67194444,0.298844434,n/a
EVOL33-C4-R1,Optical Density,54.7325,0.335389334,n/a
EVOL33-C4-R1,Optical Density,63.22666667,0.29923952,n/a
EVOL33-C4-R2,Optical Density,0,0.001,n/a
EVOL33-C4-R2,Optical Density,3.815277778,0.00707786,n/a
EVOL33-C4-R2,Optical Density,10.57694444,0.026436784,n/a
EVOL33-C4-R2,Optical Density,14.79083333,0.017942566,n/a
EVOL33-C4-R2,Optical Density,19.89388889,0.031375278,n/a
EVOL33-C4-R2,Optical Density,23.24555556,0.038881808,n/a
EVOL33-C4-R2,Optical Density,29.30138889,0.06851281,n/a
EVOL33-C4-R2,Optical Density,34.14083333,0.14160261,n/a
EVOL33-C4-R2,Optical Density,40.13944444,0.203235074,n/a
EVOL33-C4-R2,Optical Density,45.16194444,0.299634606,n/a
EVOL33-C4-R2,Optical Density,50.67194444,0.345266324,n/a
EVOL33-C4-R2,Optical Density,54.7325,0.400182432,n/a
EVOL33-C4-R2,Optical Density,63.22666667,0.326302516,n/a
EVOL33-C4-R3,Optical Density,0,0.014386846,n/a
EVOL33-C4-R3,Optical Density,3.815277778,0.018732726,n/a
EVOL33-C4-R3,Optical Density,10.57694444,0.034535914,n/a
EVOL33-C4-R3,Optical Density,14.79083333,0.037499034,n/a
EVOL33-C4-R3,Optical Density,19.89388889,0.049746486,n/a
EVOL33-C4-R3,Optical Density,23.24555556,0.05982105,n/a
EVOL33-C4-R3,Optical Density,29.30138889,0.108218344,n/a
EVOL33-C4-R3,Optical Density,34.14083333,0.180517972,n/a
EVOL33-C4-R3,Optical Density,40.13944444,0.24412587,n/a
EVOL33-C4-R3,Optical Density,45.16194444,0.330648352,n/a
EVOL33-C4-R3,Optical Density,50.67194444,0.37055146,n/a
EVOL33-C4-R3,Optical Density,54.7325,0.445814208,n/a
EVOL33-C4-R3,Optical Density,63.22666667,0.37805799,n/a
EVOL33-C4-R4,Optical Density,0,0.005892614,n/a
EVOL33-C4-R4,Optical Density,3.815277778,0.009448336,n/a
EVOL33-C4-R4,Optical Density,10.57694444,0.023276134,n/a
EVOL33-C4-R4,Optical Density,14.79083333,0.017745024,n/a
EVOL33-C4-R4,Optical Density,19.89388889,0.039276894,n/a
EVOL33-C4-R4,Optical Density,23.24555556,0.047178482,n/a
EVOL33-C4-R4,Optical Density,29.30138889,0.086884016,n/a
EVOL33-C4-R4,Optical Density,34.14083333,0.157998414,n/a
EVOL33-C4-R4,Optical Density,40.13944444,0.21805059,n/a
EVOL33-C4-R4,Optical Density,45.16194444,0.300227208,n/a
EVOL33-C4-R4,Optical Density,50.67194444,0.329068064,n/a
EVOL33-C4-R4,Optical Density,54.7325,0.434751958,n/a
EVOL33-C4-R4,Optical Density,63.22666667,0.38161371,n/a
EVOL33-C4-R5,Optical Density,0,0.018535182,n/a
EVOL33-C4-R5,Optical Density,3.815277778,0.024461379,n/a
EVOL33-C4-R5,Optical Density,10.57694444,0.04362276,n/a
EVOL33-C4-R5,Optical Density,14.79083333,0.030782663,n/a
EVOL33-C4-R5,Optical Density,19.89388889,0.056857929,n/a
EVOL33-C4-R5,Optical Density,23.24555556,0.065944775,n/a
EVOL33-C4-R5,Optical Density,29.30138889,0.079179973,n/a
EVOL33-C4-R5,Optical Density,34.14083333,0.146936192,n/a
EVOL33-C4-R5,Optical Density,40.13944444,0.208568656,n/a
EVOL33-C4-R5,Optical Density,45.16194444,0.25518809,n/a
EVOL33-C4-R5,Optical Density,50.67194444,0.316425526,n/a
EVOL33-C4-R5,Optical Density,54.7325,0.374699782,n/a
EVOL33-C4-R5,Optical Density,63.22666667,0.37055146,n/a
EVOL33-C4-R6,Optical Density,0,0.015572076,n/a
EVOL33-C4-R6,Optical Density,3.815277778,0.019917956,n/a
EVOL33-C4-R6,Optical Density,10.57694444,0.038091635,n/a
EVOL33-C4-R6,Optical Density,14.79083333,0.031967894,n/a
EVOL33-C4-R6,Optical Density,19.89388889,0.037103947,n/a
EVOL33-C4-R6,Optical Density,23.24555556,0.047968655,n/a
EVOL33-C4-R6,Optical Density,29.30138889,0.082538151,n/a
EVOL33-C4-R6,Optical Density,34.14083333,0.145750932,n/a
EVOL33-C4-R6,Optical Density,40.13944444,0.204420334,n/a
EVOL33-C4-R6,Optical Density,45.16194444,0.255583177,n/a
EVOL33-C4-R6,Optical Density,50.67194444,0.312869805,n/a
EVOL33-C4-R6,Optical Density,54.7325,0.363835104,n/a
EVOL33-C4-R6,Optical Density,63.22666667,0.359094123,n/a
EVOL33-C4-R7,Optical Density,0,0.015374533,n/a
EVOL33-C4-R7,Optical Density,3.815277778,0.020115499,n/a
EVOL33-C4-R7,Optical Density,10.57694444,0.049746486,n/a
EVOL33-C4-R7,Optical Density,14.79083333,0.034140841,n/a
EVOL33-C4-R7,Optical Density,19.89388889,0.051129289,n/a
EVOL33-C4-R7,Optical Density,23.24555556,0.058833333,n/a
EVOL33-C4-R7,Optical Density,29.30138889,0.065154631,n/a
EVOL33-C4-R7,Optical Density,34.14083333,0.109996205,n/a
EVOL33-C4-R7,Optical Density,40.13944444,0.163134452,n/a
EVOL33-C4-R7,Optical Density,45.16194444,0.23602671,n/a
EVOL33-C4-R7,Optical Density,50.67194444,0.319981247,n/a
EVOL33-C4-R7,Optical Density,54.7325,0.368576086,n/a
EVOL33-C4-R7,Optical Density,63.22666667,0.346649098,n/a
EVOL33-C4-R8,Optical Density,0,0.010436037,n/a
EVOL33-C4-R8,Optical Density,3.815277778,0.013004057,n/a
EVOL33-C4-R8,Optical Density,10.57694444,0.043227673,n/a
EVOL33-C4-R8,Optical Density,14.79083333,0.020510586,n/a
EVOL33-C4-R8,Optical Density,19.89388889,0.031572822,n/a
EVOL33-C4-R8,Optical Density,23.24555556,0.05172189,n/a
EVOL33-C4-R8,Optical Density,29.30138889,0.051919433,n/a
EVOL33-C4-R8,Optical Density,34.14083333,0.116910104,n/a
EVOL33-C4-R8,Optical Density,40.13944444,0.172813929,n/a
EVOL33-C4-R8,Optical Density,45.16194444,0.226939892,n/a
EVOL33-C4-R8,Optical Density,50.67194444,0.289757616,n/a
EVOL33-C4-R8,Optical Density,54.7325,0.323536969,n/a
EVOL33-C4-R8,Optical Density,63.22666667,0.313659919,n/a
EVOL33-C5-R1,Optical Density,0,0.001,n/a
EVOL33-C5-R1,Optical Density,3.815277778,0.00194182,n/a
EVOL33-C5-R1,Optical Density,10.57694444,0.009448336,n/a
EVOL33-C5-R1,Optical Density,14.79083333,0,n/a
EVOL33-C5-R1,Optical Density,19.89388889,0,n/a
EVOL33-C5-R1,Optical Density,23.24555556,0,n/a
EVOL33-C5-R1,Optical Density,29.30138889,0,n/a
EVOL33-C5-R1,Optical Density,34.14083333,0.002929522,n/a
EVOL33-C5-R1,Optical Density,40.13944444,0.005695086,n/a
EVOL33-C5-R1,Optical Density,45.16194444,0.04421539,n/a
EVOL33-C5-R1,Optical Density,50.67194444,0.074043934,n/a
EVOL33-C5-R1,Optical Density,54.7325,0.143578014,n/a
EVOL33-C5-R1,Optical Density,63.22666667,0.236816882,n/a
EVOL33-C5-R2,Optical Density,0,0.000756576,n/a
EVOL33-C5-R2,Optical Density,3.815277778,0.0062877,n/a
EVOL33-C5-R2,Optical Density,10.57694444,0.012608984,n/a
EVOL33-C5-R2,Optical Density,14.79083333,0.00450984,n/a
EVOL33-C5-R2,Optical Density,19.89388889,0.000361504,n/a
EVOL33-C5-R2,Optical Density,23.24555556,0.002139364,n/a
EVOL33-C5-R2,Optical Density,29.30138889,0,n/a
EVOL33-C5-R2,Optical Density,34.14083333,0.009645878,n/a
EVOL33-C5-R2,Optical Density,40.13944444,0.013794216,n/a
EVOL33-C5-R2,Optical Density,45.16194444,0.053697294,n/a
EVOL33-C5-R2,Optical Density,50.67194444,0.09755118,n/a
EVOL33-C5-R2,Optical Density,54.7325,0.1583935,n/a
EVOL33-C5-R2,Optical Density,63.22666667,0.256175806,n/a
EVOL33-C5-R3,Optical Density,0,0.010238494,n/a
EVOL33-C5-R3,Optical Density,3.815277778,0.01576962,n/a
EVOL33-C5-R3,Optical Density,10.57694444,0.020708114,n/a
EVOL33-C5-R3,Optical Density,14.79083333,0.010436038,n/a
EVOL33-C5-R3,Optical Density,19.89388889,0.009843422,n/a
EVOL33-C5-R3,Optical Density,23.24555556,0.00885572,n/a
EVOL33-C5-R3,Optical Density,29.30138889,0.014189302,n/a
EVOL33-C5-R3,Optical Density,34.14083333,0.021695816,n/a
EVOL33-C5-R3,Optical Density,40.13944444,0.040659668,n/a
EVOL33-C5-R3,Optical Density,45.16194444,0.102292132,n/a
EVOL33-C5-R3,Optical Density,50.67194444,0.152862374,n/a
EVOL33-C5-R3,Optical Density,54.7325,0.211531746,n/a
EVOL33-C5-R3,Optical Density,63.22666667,0.311684544,n/a
EVOL33-C5-R4,Optical Density,0,0.001,n/a
EVOL33-C5-R4,Optical Density,3.815277778,0.003324594,n/a
EVOL33-C5-R4,Optical Density,10.57694444,0.011226196,n/a
EVOL33-C5-R4,Optical Density,14.79083333,0,n/a
EVOL33-C5-R4,Optical Density,19.89388889,0,n/a
EVOL33-C5-R4,Optical Density,23.24555556,0.000559046,n/a
EVOL33-C5-R4,Optical Density,29.30138889,0.001151662,n/a
EVOL33-C5-R4,Optical Density,34.14083333,0.005695086,n/a
EVOL33-C5-R4,Optical Density,40.13944444,0.015374532,n/a
EVOL33-C5-R4,Optical Density,45.16194444,0.065154632,n/a
EVOL33-C5-R4,Optical Density,50.67194444,0.107823258,n/a
EVOL33-C5-R4,Optical Density,54.7325,0.178345054,n/a
EVOL33-C5-R4,Optical Density,63.22666667,0.271781466,n/a
EVOL33-C5-R5,Optical Density,0,0.005892614,n/a
EVOL33-C5-R5,Optical Density,3.815277778,0.015572076,n/a
EVOL33-C5-R5,Optical Density,10.57694444,0.017152393,n/a
EVOL33-C5-R5,Optical Density,14.79083333,0.006682773,n/a
EVOL33-C5-R5,Optical Density,19.89388889,0.00450984,n/a
EVOL33-C5-R5,Optical Density,23.24555556,0.011818826,n/a
EVOL33-C5-R5,Optical Density,29.30138889,0.008460633,n/a
EVOL33-C5-R5,Optical Density,34.14083333,0.025449081,n/a
EVOL33-C5-R5,Optical Density,40.13944444,0.024066293,n/a
EVOL33-C5-R5,Optical Density,45.16194444,0.048956342,n/a
EVOL33-C5-R5,Optical Density,50.67194444,0.08076029,n/a
EVOL33-C5-R5,Optical Density,54.7325,0.14100998,n/a
EVOL33-C5-R5,Optical Density,63.22666667,0.261706932,n/a
EVOL33-C5-R6,Optical Density,0,0.018140095,n/a
EVOL33-C5-R6,Optical Density,3.815277778,0.023078605,n/a
EVOL33-C5-R6,Optical Density,10.57694444,0.05172189,n/a
EVOL33-C5-R6,Optical Density,14.79083333,0.016954865,n/a
EVOL33-C5-R6,Optical Density,19.89388889,0.014189302,n/a
EVOL33-C5-R6,Optical Density,23.24555556,0.016954865,n/a
EVOL33-C5-R6,Optical Density,29.30138889,0.011028653,n/a
EVOL33-C5-R6,Optical Density,34.14083333,0.019127797,n/a
EVOL33-C5-R6,Optical Density,40.13944444,0.021103201,n/a
EVOL33-C5-R6,Optical Density,45.16194444,0.045005534,n/a
EVOL33-C5-R6,Optical Density,50.67194444,0.107428171,n/a
