,EVOL33-G-R1,EVOL33-G-R2,EVOL33-G-R3,EVOL33-H-R1,EVOL33-H-R2,EVOL33-H-R3,EVOL33-L-R1,EVOL33-L-R2,EVOL33-L-R3,EVOL40-G-R1,EVOL40-G-R2,EVOL40-G-R3,EVOL40-H-R1,EVOL40-H-R2,EVOL40-H-R3,EVOL40-L-R1,EVOL40-L-R2,EVOL40-L-R3,WT-G-R1,WT-G-R2,WT-G-R3,WT-L-R1,WT-L-R2,WT-L-R3
DAGK141,9.03938002345413,7.786984401805098,9.68490748440312,7.68150394682823,7.4061632121066,8.62927160903543,7.00118665995716,9.422209514340539,11.356290992218499,8.67745659047265,11.4677595547254,7.56598529327048,18.0714034212914,14.6377620407351,24.5388520841184,15.570180815371804,13.508771210807,14.7206244775111,7.69158819264079,9.150052816336,7.139676259403711,6.7476827236799695,10.4630256577293,6.41078873312116
DAGK160,21.05643817228143,19.761309472505395,21.79104183990702,26.23529040301333,24.022555034140602,25.418832674441333,17.140836305412357,19.585491687112338,21.757379938362497,22.898843780413955,24.3227480878451,20.51677093040018,38.083809432277,35.829745890754495,44.7799391139562,26.909334235262207,23.8208103030261,25.3437555437562,19.549453322961988,21.785840038895202,19.329367433995408,17.11019547790277,20.33539664123191,17.95020845273926
DAGK161,9.03938002345413,7.786984401805098,9.68490748440312,7.68150394682823,7.4061632121066,8.62927160903543,7.00118665995716,9.422209514340539,11.356290992218499,8.67745659047265,11.4677595547254,7.56598529327048,18.0714034212914,14.6377620407351,24.5388520841184,15.570180815371804,13.508771210807,14.7206244775111,7.69158819264079,9.150052816336,7.139676259403711,6.7476827236799695,10.4630256577293,6.41078873312116
DAGK180,9.03938002345413,7.786984401805098,9.68490748440312,7.68150394682823,7.4061632121066,8.62927160903543,7.00118665995716,9.422209514340539,11.356290992218499,8.67745659047265,11.4677595547254,7.56598529327048,18.0714034212914,14.6377620407351,24.5388520841184,15.570180815371804,13.508771210807,14.7206244775111,7.69158819264079,9.150052816336,7.139676259403711,6.7476827236799695,10.4630256577293,6.41078873312116
DAGK181,9.03938002345413,7.786984401805098,9.68490748440312,7.68150394682823,7.4061632121066,8.62927160903543,7.00118665995716,9.422209514340539,11.356290992218499,8.67745659047265,11.4677595547254,7.56598529327048,18.0714034212914,14.6377620407351,24.5388520841184,15.570180815371804,13.508771210807,14.7206244775111,7.69158819264079,9.150052816336,7.139676259403711,6.7476827236799695,10.4630256577293,6.41078873312116
DALAOX,2.1269129466950902,4.04041643489887,3.113005977129569,3.19077856252865,3.51317998523005,2.15731790225886,2.41420229653695,1.0586752263304,1.27360272809927,2.47066472367624,2.12708443353778,3.8852356911389,2.14179596104194,1.60214310893618,2.21820131833839,1.60779041028296,1.95928742752162,1.06231310662451,3.01253870878431,3.92145120700114,4.527599579134058,2.89186402443427,3.20641108865897,4.27385915541411
DALAt2pp,32.9671506737739,34.600657106134,35.2807344074685,32.0259626090838,24.8771123278452,32.1721756728169,52.6296100645055,43.08808171164721,44.25769480144949,32.8417627903305,39.3973029863955,33.7402046862062,54.4150036352217,44.568708303133604,64.46647581420939,57.7112136743674,63.6252811989916,54.9367635140104,32.3687669773633,31.3716096560092,30.1259510457766,56.150359807765504,51.133818940193,51.286309864969304
DALAt2r,46.47304788528773,47.67691393180671,49.63515085756597,40.180174491101454,35.986357146005105,38.45653651852749,69.77044636991782,53.039628839152954,55.08331799029325,42.60390145461223,51.604917996264525,44.16899522557902,60.23801140430447,49.73926106379127,70.70516702203611,64.73471915086665,69.81250465432304,61.91767821468576,45.63675660966866,44.007396878568464,41.44494999361175,62.657053862742615,56.44971100823287,56.09440141481017
DAPDC,26.58641183368858,31.51524819221119,27.67116424115179,32.02596260908383,30.384259331719345,33.7667149918778,34.76451307013206,39.0651158515917,41.179821541876244,27.6593928821316,26.264868657596967,29.854968995067274,48.591995866138966,37.14059025261134,48.107241091463735,35.117527382496235,34.95781252262259,31.33823664542303,20.95957782494614,16.77509682994937,20.896613442157182,38.31719832375409,38.055036868031365,35.68672394770783
DAPE,128.252850685714,120.037099174996,114.48944204776501,153.984609887957,180.976244644554,230.645422680632,127.228461027497,140.486202534044,162.384347832656,161.015027845437,124.110752600335,147.093660025925,231.514757163877,215.196949404836,204.629071616716,177.28004787067403,138.078203444813,171.715325735091,136.333400714558,135.725783442317,157.24701615223302,126.037073731594,134.416128006151,128.963700014621
DARBabcpp,31.26562031641782,26.88713482132703,28.18999857067339,25.64440548402656,30.85901338377746,36.58060790786756,926.3294211812275,831.2717877146284,796.0017050620413,28.56329461030581,29.22429047817132,28.559890431354322,8.23252822525495,10.92370301547392,9.84326835012659,497.9073039002604,642.0275538815586,478.7238135495746,26.151399854978678,19.82511443539468,21.41902877821113,73.9835212917768,212.97319967829523,104.70954930764599
DARBt3ipp,93.47782400724911,90.87263872672555,113.27882861221508,71.8516061487933,62.8574364924944,70.8163050524104,101.8793369138593,69.66082989254019,68.5622801960105,78.0368491990422,73.7080997186789,102.9928268300153,146.9807478265027,142.0081392011615,171.7719645888286,147.6628561023034,143.0279822090781,124.5182719979154,74.6725020368876,76.6861569369113,78.88471574414339,105.31204822314811,96.0235741814185,87.18672677044769
DARBtex,8.08226919744134,11.239703900718697,11.933189578996696,12.9994682177093,8.16576969539958,8.16028945637046,14.7266340088754,12.386500148065698,12.7360272809927,9.581358318646881,11.837687282297196,10.9740867767257,11.980671157078302,9.83133271392653,13.170570327634199,14.385493144637001,13.8181323835735,14.9482630003592,9.99906465043302,10.675061619058699,10.6224451664299,7.47064872978854,12.4881273979349,5.2354774653822815
DASYN120,59.340871212793,50.8357849627276,50.499874740101994,85.2056053178946,73.8717305002427,75.03714442639509,45.8698436342021,49.0166629790974,45.955831772248494,59.3562134834414,58.1711351606637,51.871304578187704,112.042701212006,97.73072964510668,102.73044855554701,75.3122876395703,73.00923677291091,69.6573879915215,55.3153384187417,49.45385688829221,44.927718900638,77.5983513223197,63.537567098952714,61.650418316848494
DASYN140,59.340871212793,50.8357849627276,50.499874740101994,85.2056053178946,73.8717305002427,75.03714442639509,45.8698436342021,49.0166629790974,45.955831772248494,59.3562134834414,58.1711351606637,51.871304578187704,112.042701212006,97.73072964510668,102.73044855554701,75.3122876395703,73.00923677291091,69.6573879915215,55.3153384187417,49.45385688829221,44.927718900638,77.5983513223197,63.537567098952714,61.650418316848494
DASYN160,137.3985763565028,132.01142424569588,129.8815271569062,158.47533527225607,150.9717885544806,151.6688281718511,101.396496454552,105.7616551104067,110.5911702232863,143.5395944340684,142.6996209108174,132.7796337954135,203.4036851752012,173.97817669311468,208.92683667099703,136.7468054219614,137.3563607083578,128.6157654091818,131.4620615258855,127.6650226279261,119.8072504017013,176.64469415919362,150.0262872535695,172.4502169209595
DASYN160190,78.0577051437098,81.17563928296829,79.3816524168042,73.2697299543615,77.1000580542379,76.631683745456,55.5266528203499,56.7449921313093,64.6353384510378,84.183380950627,84.5284857501537,80.9083292172258,91.36098396319521,76.247447048008,106.19638811545,61.4345177823911,64.3471239354469,58.958377417660294,76.1467231071438,78.2111657396339,74.8795315010633,99.04634283687392,86.4887201546168,110.799798604111
DASYN161,59.340871212793,50.8357849627276,50.499874740101994,85.2056053178946,73.8717305002427,75.03714442639509,45.8698436342021,49.0166629790974,45.955831772248494,59.3562134834414,58.1711351606637,51.871304578187704,112.042701212006,97.73072964510668,102.73044855554701,75.3122876395703,73.00923677291091,69.6573879915215,55.3153384187417,49.45385688829221,44.927718900638,77.5983513223197,63.537567098952714,61.650418316848494
DASYN180,59.340871212793,50.8357849627276,50.499874740101994,85.2056053178946,73.8717305002427,75.03714442639509,45.8698436342021,49.0166629790974,45.955831772248494,59.3562134834414,58.1711351606637,51.871304578187704,112.042701212006,97.73072964510668,102.73044855554701,75.3122876395703,73.00923677291091,69.6573879915215,55.3153384187417,49.45385688829221,44.927718900638,77.5983513223197,63.537567098952714,61.650418316848494
DASYN181,59.340871212793,50.8357849627276,50.499874740101994,85.2056053178946,73.8717305002427,75.03714442639509,45.8698436342021,49.0166629790974,45.955831772248494,59.3562134834414,58.1711351606637,51.871304578187704,112.042701212006,97.73072964510668,102.73044855554701,75.3122876395703,73.00923677291091,69.6573879915215,55.3153384187417,49.45385688829221,44.927718900638,77.5983513223197,63.537567098952714,61.650418316848494
DASYN190190,78.0577051437098,81.17563928296829,79.3816524168042,73.2697299543615,77.1000580542379,76.631683745456,55.5266528203499,56.7449921313093,64.6353384510378,84.183380950627,84.5284857501537,80.9083292172258,91.36098396319521,76.247447048008,106.19638811545,61.4345177823911,64.3471239354469,58.958377417660294,76.1467231071438,78.2111657396339,74.8795315010633,99.04634283687392,86.4887201546168,110.799798604111
DASYN_HP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DATPHs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DB4PS,43.0699871705755,39.889929530001595,50.499874740102,187.1923423350143,167.49322956610342,129.53287056606456,77.0130532595287,71.77818034520094,60.60226314539012,33.6854044032932,35.235616051212844,29.1051866687071,160.03231696410188,167.49677957060024,158.74003184359054,104.08327392884433,118.38220877867424,88.47550588029848,33.26611893317142,33.1144768591207,32.041473944641,36.630277642834116,43.62406665359696,28.314316904618444
DCTPD,6.061701898081,6.68505264683268,4.84245374220156,12.9994682177093,11.7739004910413,13.8818717188831,15.4508946978365,15.350790781790801,17.1936368293401,6.929913249335799,6.196289436827461,6.20274469988841,13.85474262299,13.6182164259575,16.3592347227456,16.3317657465585,15.158697465562,13.8100703861186,5.25591859830454,4.575026408168,7.313814704755019,5.54273938016569,6.5815806556684,5.8765563386944
DCTPD2,6.061701898081,6.68505264683268,4.84245374220156,12.9994682177093,11.7739004910413,13.8818717188831,15.4508946978365,15.350790781790801,17.1936368293401,6.929913249335799,6.196289436827461,6.20274469988841,13.85474262299,13.6182164259575,16.3592347227456,16.3317657465585,15.158697465562,13.8100703861186,5.25591859830454,4.575026408168,7.313814704755019,5.54273938016569,6.5815806556684,5.8765563386944
DCYTt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCYTt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDGALK,1.27614776801705,1.9100150419521895,1.21061343555039,2.59989364354186,1.80406539782084,1.5945393190609,3.13846298549804,2.22321797529384,2.44107189552359,1.20520230423231,1.5721928421801,1.6358887120584802,1.27169135186865,1.45649373539652,1.38637582396149,0.930826027005925,1.34056508198848,1.06231310662451,1.1537382288961202,0.8714336015558102,1.39310756281048,0.7229660061085691,0.506275435051416,0.8547718310828208
DDGLK,8.507651786780361,9.99084791174994,7.0907358367951385,11.463167428343699,11.7739004910413,7.78510373423849,9.17396872684041,9.73981208223966,7.6416163685956,7.894075092721652,7.12110875575693,6.81620296691034,3.14576281778035,2.84016278402322,1.9409261535460904,2.28475479356,1.95928742752162,2.65578276656128,6.66604310028868,6.7536104120575295,4.87587646983668,0.7229660061085691,2.19386021855613,1.17531126773888
DDPA,351.89774703070276,342.5538515624264,331.8810261173145,3252.112417119476,3259.281518189372,2915.005468104381,2155.641230577845,2672.519741348454,2454.763124850659,352.8832346792213,337.0041598178992,335.4935100313275,1252.415188219273,1313.0291024599658,1120.884853672866,1173.686999506562,1078.123687091502,1151.7750461038167,333.5585412875225,268.83726607996726,352.1079365003486,766.8259438124879,653.0953112163261,770.6836522000483
DDPGALA,2.9776781253731204,3.96695431790071,2.7671164241151804,3.07260157873129,4.36773727893466,3.0014857770558,6.27692597099607,3.81123081478943,2.75947257754841,2.41040460846463,3.42183148003904,3.13545336477876,2.07486483725938,1.60214310893618,1.38637582396149,2.62323698519852,2.26864860028819,2.73166227417731,3.0766352770563103,2.39644240427848,1.39310756281048,0.963954674811425,1.1813093484533,1.17531126773888
DESAT16,230.55736342174802,254.252386930636,293.314340956209,14913.226293323702,11085.317213936201,13773.9120273396,10103.1951907775,8261.37212866926,9260.683836691793,195.544073861693,243.319962810344,266.581698035864,14204.323882506398,12624.960523103799,14510.0866487458,10427.2823956162,11660.647564699499,9696.56639874569,224.466182088567,247.269284441461,173.964306905959,39404.7801856101,22376.446057641602,39595.9160706862
DESAT18,507.587774728783,442.3888685629271,527.82745789997,1366.24410968125,1005.71898387991,1159.13628852674,1516.36046245486,1405.49723047624,1377.93201824273,399.886124544281,457.693080938195,389.27335144025,1175.64518924068,1017.06957542739,1366.41201209645,1455.72728568936,1653.32922765548,1457.0383052431305,416.114921221867,443.77756159229597,526.9429356330639,895.513892899814,900.0733442822418,969.631795884575
DGK1,252.677258067377,227.144865758315,228.28710498950198,183.64703282109298,155.149624212592,167.426628501394,194.101864641571,177.11636536507595,177.24304632714802,213.68236854038898,222.696491998217,210.41618558852198,204.206858660592,198.447271447776,233.46568875511502,219.25183963384998,218.61522875504397,210.18623609642103,201.070934669285,179.07960511971905,174.486722242013,161.221419362211,164.286378674184,153.645236637137
DGSNt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGSNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGUNC,433.03947594712,430.78185407721753,438.069118892734,277.83408890758693,305.8365603358376,306.4329385512908,265.3208323894107,251.85883634400136,289.8507542032575,456.7716733040469,432.9079231908859,538.5481964155857,283.988758209405,276.15121223118103,299.8730907228705,258.26191222018906,249.96382759539017,236.8199432696503,470.6611008213439,486.2599496681425,504.8273530734479,557.8887680471121,517.4134946225464,634.8817775367647
DH3MCHCDH,6.69977578208953,12.268173538692901,10.5496313669391,3.66348649771808,3.22832755399518,3.37667149918778,7.48402711926455,7.728329152211901,6.5802807618462085,9.82239877949335,9.248193189294712,5.521124403197381,1.60634697078145,2.84016278402322,0.415912747188448,1.7770315061022202,1.54680586383286,1.36583113708866,6.15327055411263,5.44646000972381,5.746568696593231,0.7229660061085691,0.253137717525708,0.10684647888535302
DH4MCHCDH,6.69977578208953,12.268173538692901,10.5496313669391,3.66348649771808,3.22832755399518,3.37667149918778,7.48402711926455,7.728329152211901,6.5802807618462085,9.82239877949335,9.248193189294712,5.521124403197381,1.60634697078145,2.84016278402322,0.415912747188448,1.7770315061022202,1.54680586383286,1.36583113708866,6.15327055411263,5.44646000972381,5.746568696593231,0.7229660061085691,0.253137717525708,0.10684647888535302
DHACOAH,1531.5900129151328,1133.5939273986253,1088.5144233363035,291.89714997947226,251.3347951595666,278.7629915440575,244.55869263919354,245.82438755391883,187.32573459126695,1345.9096732514377,1097.575567705496,1928.1674952796002,254.4052014975124,260.4939045756687,269.23418501332156,314.6191971280033,282.24050995403536,216.63599424378418,1674.0100735599915,1267.500173462921,2087.9199597622037,455.4685838483984,307.98422298961077,527.0736803414444
DHAD1,872.5660363816605,777.596508425537,803.15554209943,372.25749896167594,420.2522868818437,351.73661449872685,395.9291766320597,365.13708556135407,381.9746848691054,1026.2297620538138,878.9482807105695,1116.4940459799132,321.0016696611601,317.2243355693628,297.51625182213655,356.7602299869988,319.1576099041798,326.9647983175016,1043.8767108778957,995.8307481779011,1136.253355917298,567.769303463929,477.67087297101057,532.2023113279412
DHAD2,30.5212007850745,31.515248192211196,32.167728430339,65.11551807234395,78.90412345205871,63.68777633190287,37.420135596322694,34.51281237837104,40.96755442052638,33.56488417286993,30.61151945656549,42.32862042451322,39.28856966036311,45.733903291450844,43.254925707598545,40.02551916125483,38.360785423054864,43.023680818292654,34.99672627651559,34.85734406223236,34.30527373420805,53.74047312073692,52.399507527821584,61.54357183796313
DHAD3,1.06345647334754,0.955007520976097,0.8647238825359929,1.1817698379735702,0.474754052058115,0.375185722131975,0.241420229653695,0.635205135798239,0.212267121349878,0.903901728174234,0.739855455143577,0.340810148345517,1.00396685673841,0.94672092800774,0.970463076773044,0.0846205479096296,0.4124815636887621,0.531156553312255,0.769158819264079,1.08929200194476,0.8706922267565501,0.963954674811425,0.6750339134018871,1.28215774662423
DHAK,67.10410346823011,64.9405114263746,62.9518986486203,129.75832820949802,139.292838873851,92.57707693606493,61.5621585616922,53.886569020217294,59.5409275386407,64.90014408290999,71.95094301271291,66.1171687790303,30.3867301972825,30.440719069787306,18.7160736234801,9.731363009607401,12.993169256196001,11.3060466347894,75.1852745830637,73.8539977318549,84.45714599538529,3.13285269313713,6.4128221773179295,3.63278028210199
DHAPT,4.36017154072493,3.6731058499080698,3.8047850831583694,1.1817698379735702,1.99396701864408,1.0317607358629302,6.27692597099607,4.55230347322071,6.155746519146451,3.7361271431201697,2.58949409300252,3.61258757246248,0.669311237825606,0.94672092800774,0.415912747188448,1.2693082186444398,1.44368547291067,1.74522867516884,2.56386273088026,3.2678760058342897,3.13449201632358,0.240988668702856,0.506275435051416,0.42738591554141103
DHBD,11.272638617483969,15.427044569613896,15.21914033263346,24.46263564605296,20.034620996852492,16.50817177380691,21.003559979871422,21.06763700397488,16.556835465290437,15.547109724596833,16.46178387694459,11.860193162423993,23.89441119037416,23.522373826653826,23.845664172137653,21.070516429497815,24.95513460317008,18.438720350696855,14.742210702561543,11.76435362100343,10.97072205713253,14.459320122171373,12.74126511546063,13.035270424013023
DHBS,9.890145202132162,10.578544847735229,10.54963136693911,18.199255504793058,30.194357710896096,14.257057441015084,11.58817102337736,7.5165941069458295,10.507222506818952,8.07485543835649,8.69330159793703,7.906795441616,7.6970792349944706,7.719416797601571,7.48642944939205,6.26192054531259,5.77474189164267,7.05679420829139,8.46074701190487,5.882176810501721,7.83623004080895,4.819773374057122,6.4128221773179295,7.37240704308933
DHBSr,8.613997434115111,8.59506768878487,9.51196270789592,13.9448840880882,23.642751792494106,10.974182372360303,9.17396872684041,6.45791888061543,8.702951975344991,6.68887278848933,6.93614489197103,5.79377252187379,5.42142102638741,5.2433774474274815,4.71367780146907,4.3156479433911095,4.12481563688762,5.6150835635867,7.307008783008749,4.139309607390101,6.44312247799847,4.33779603665141,3.8814450020608495,6.1970957753504505
DHCINDO,7.6568866081023215,5.73004512585658,5.88012240124475,17.0174856668195,18.2305555990316,15.007428885279,14.0023733199143,13.762777942295198,10.9317567495187,6.68887278848933,5.641397845469768,5.930096581211998,4.81904091234436,4.5879552664990495,3.32730197750758,3.30020136847555,4.7435379824207695,4.24925242649804,6.8583328051047,5.66431841011276,7.313814704755019,0.963954674811425,1.4344470659790098,0.961618309968174
DHDPRy,37.3273222144988,38.8614598920273,35.4536791839757,59.679376817665386,66.75041971937101,53.276372542740496,26.314805032252803,34.512812378371,31.9462017631566,34.4687859010441,34.4957605960693,32.3769640928241,38.8200517938851,42.383967700038795,31.609368786321998,34.8636657387674,35.989016431844504,34.4492964576806,28.5229728810429,24.4001408435627,20.7224749968059,33.2564362809942,36.0299351278257,38.571578877612296
DHDPS,118.25635983624697,117.31900084606362,125.2120181912118,129.640151225701,136.25441294067906,125.96860620581066,126.98704079784358,117.19534755477504,125.66213583912756,122.68959457084935,113.75277622832495,115.26199217045398,115.38925740113446,123.43784407485538,126.57611272768412,113.0530520072652,110.54505906858822,117.4614777896245,129.85964731908535,140.0829514500965,142.09697140666898,108.20391224758241,110.7055617979095,104.06847043433346
DHEDAA,6.168047545415755,4.187340668895194,6.05306717775195,8.15421188201765,8.640523747457701,6.753342998375549,4.34556413376651,7.62246162957887,4.88214379104718,3.495086682273708,4.624096594647362,3.544425542793378,4.551316417214116,4.005357772340444,2.218201318338386,3.38482191638519,5.25913993703172,4.24925242649805,5.3200151665765505,5.664318410112761,4.70173802448537,3.37384136183999,6.4128221773179295,3.8464732398727
DHFR,2.7649868307036205,2.35078774394116,2.7671164241151804,6.97244204404408,6.45665510799037,6.47195370677657,6.518346200649768,7.940064197477981,6.155746519146451,2.16936414761816,3.05190375246725,2.7264811867641403,5.48835215016997,4.7336046400387,7.62506703178821,3.80792465593333,5.77474189164267,4.85628848742633,2.3715730260642403,1.30715040233371,2.43793823491834,3.37384136183999,2.70013565360755,3.20539436656058
DHFS,27.118140070362397,31.5152481922112,27.844109017659,75.0423847113219,78.9041234520588,48.7741438771568,37.4201355963227,42.135274007949796,37.0406126755537,26.7554911539573,28.9468446824925,29.0370246390381,31.792283796716298,28.6201019005417,29.945717797568197,31.8173260140207,31.348598840345893,33.4628628586721,25.7027238770746,16.992955230338303,20.200059660752,34.7023682932113,28.6889413195802,35.579877468822396
DHNAOT,18.7168339309168,21.9651729824502,22.655765722443,142.63961944341003,127.51893838281,116.964148874643,94.8781502539022,103.32670208984699,96.58154021419443,17.8369941026382,18.6813502423753,18.8808822183417,51.670827560136786,49.1566635696327,53.236831640121295,67.2733355881555,71.8749124727668,68.1397978392008,19.16487391333,13.5072208241151,14.4534909641587,44.1009263726227,51.38695665771871,48.6151478928355
DHNCOAS,7.33784966609806,5.21581030686945,8.47429404885273,4.372548400502221,4.46268808934628,1.68833574959389,5.79408551168868,4.234700905321589,4.7760102303722505,6.80939301891257,6.196289436827461,5.65744846253558,2.67724495130242,2.84016278402322,2.21820131833839,5.33109451830666,6.80594580086458,4.17337291888201,6.409656827200661,6.31789361127962,6.44312247799847,5.30175071146284,6.5815806556684,4.27385915541411
DHNPA2r,1.59518471002132,2.93848467992645,2.59417164760798,5.19978728708372,8.260720505811209,6.28436084571059,1.93136183722956,3.28189320162423,2.86560613822335,2.53092483888786,2.40453022921663,2.658319157095029,11.1774976716876,10.7052289551644,11.229644174088099,4.654130135029631,2.37176899121038,4.4010114417301205,1.5383176385281598,1.5250088027226698,2.61207668026965,8.67559207330282,7.0878560907198205,9.402490141911027
DHORD2,68.8056338255861,69.71554903125511,62.087174766084296,65.1155180723439,54.8815684179181,71.8480657882733,49.973987538314894,43.9350218927115,36.403811311504,75.50592436015441,77.03744926682498,80.2948709502038,119.60591819943599,129.40946838998101,134.06254217707598,62.1961027135777,61.562873380547714,56.4543536663311,89.2224230346331,83.2219089485798,103.612374984029,69.8867139238283,58.306054270088,70.51867606433271
DHORD3,68.8056338255861,69.71554903125511,62.087174766084296,65.1155180723439,54.8815684179181,71.8480657882733,49.973987538314894,43.9350218927115,36.403811311504,75.50592436015441,77.03744926682498,80.2948709502038,119.60591819943599,129.40946838998101,134.06254217707598,62.1961027135777,61.562873380547714,56.4543536663311,89.2224230346331,83.2219089485798,103.612374984029,69.8867139238283,58.306054270088,70.51867606433271
DHORD5,68.8056338255861,69.71554903125511,62.087174766084296,65.1155180723439,54.8815684179181,71.8480657882733,49.973987538314894,43.9350218927115,36.403811311504,75.50592436015441,77.03744926682498,80.2948709502038,119.60591819943599,129.40946838998101,134.06254217707598,62.1961027135777,61.562873380547714,56.4543536663311,89.2224230346331,83.2219089485798,103.612374984029,69.8867139238283,58.306054270088,70.51867606433271
DHORTS,12.0170581488273,13.663953761658002,8.82018360186713,8.50874283340973,11.1092448181599,9.00445733116741,7.00118665995716,8.04593172011102,9.552020460744501,10.3647398163979,10.7279040995819,10.6332766283801,10.508186433861999,8.73896241237914,9.704630767730439,12.5238410906252,12.993169256196001,10.1678540205489,11.729671993777199,10.0214864178918,10.4483067210786,18.3151388214171,16.0320554432948,22.117221129267996
DHPACCOAHIT,5.529973661407241,3.52618161591174,3.80478508315836,3.308955546326,5.22229457263927,3.75185722131976,3.13846298549804,2.011482930027758,1.273602728099266,2.65144506931108,2.40453022921662,3.2717774241169604,2.81110719886754,4.15100714588009,1.940926153546088,1.353928766554074,2.2686486002882,1.06231310662451,8.97351955808092,5.0107432089459,8.7069222675655,4.09680736794856,0.675033913401888,3.63278028210198
DHPPDA,7.125158371428549,7.64006016780878,6.57190150727355,7.326972995436161,10.064785903632,10.598996650228301,6.27692597099607,11.5395599670013,9.764287582094367,8.97875716653073,6.6586990962921915,8.043119500954209,12.2483956522086,13.982339859806599,7.62506703178821,14.385493144637001,11.7557245651297,14.872383492743197,4.42266321076845,3.92145120700114,3.30863046167489,7.7116373984914,9.11295783092548,6.6244816908918605
DHPPDA2,7.125158371428549,7.64006016780878,6.57190150727355,7.326972995436161,10.064785903632,10.598996650228301,6.27692597099607,11.5395599670013,9.764287582094367,8.97875716653073,6.6586990962921915,8.043119500954209,12.2483956522086,13.982339859806599,7.62506703178821,14.385493144637001,11.7557245651297,14.872383492743197,4.42266321076845,3.92145120700114,3.30863046167489,7.7116373984914,9.11295783092548,6.6244816908918605
DHPS,14.250316742857098,14.3985749316396,13.662637344068699,10.399574574167401,7.97586807457634,9.28584662276639,9.17396872684041,7.940064197477981,6.36801364049633,16.029190646289802,14.334699443406803,16.2225630612466,5.48835215016997,8.59331303883949,3.74321472469603,9.731363009607401,9.89955752853029,9.5608179596206,16.5369146141777,14.3786544256709,16.1948754176718,6.7476827236799695,9.02857859175025,8.334025353057509
DHPS2,518.9667589936022,445.5477395938482,406.07433523890245,335.97716493588734,364.32625954939783,395.5395475576346,309.25931418638334,303.09871729839284,319.5681511922405,568.9760078280752,477.7616601589644,495.5379556943818,502.58580848324726,553.686093510988,457.22674674249976,398.39353955853596,355.86846907247946,385.01262164376953,582.2532261829078,600.4177514719528,683.8416748945939,431.3697169781128,463.2420230720454,572.269740909949
DHQS,33.07349632110861,32.5437178301855,33.8971761954109,35.0985641878151,40.9237992874095,36.0178293246696,30.6603691660193,27.2079533166912,28.8683285035834,29.4069362232684,30.241591728993697,27.6056220159869,34.938046614496606,29.566822828549398,38.125335158941,38.502349298881505,35.6796552590779,33.1593448282079,26.0873032867067,27.0144416482301,21.7673056689137,47.4747677344627,41.3458271958656,49.683612681689
DHQTi,40.94307422388052,37.098369084071464,41.67969113823489,38.0529887827491,35.5116030939471,31.984582811750933,44.1799020266262,40.3355261231882,38.52648252500276,38.8075141962805,39.48978491828845,41.44251403881487,36.611324709060604,29.057050021160677,35.35258351101803,40.44862190080298,40.32007285057654,43.175439833524734,34.0352777524355,36.38235286495507,34.131135288856754,29.882594919154158,34.76424654019725,31.84025070783506
DHSKDH,92.5207131812364,103.43466073341101,105.669258445898,28.244299127568397,30.289308521307802,27.2947612851012,35.2473535294395,35.2538850368022,33.8566058553055,109.251588878659,108.57378804232,97.06273024880328,40.493329888449104,41.4372467720311,42.0071874660332,40.95634518826071,46.30105552406361,45.982981615318096,95.6961764301058,99.1255721769734,82.54162309652091,40.245107673377,31.895352408239198,43.4865169063385
DINSt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DINSt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPEPabc15,9.03938002345413,11.166241783720501,10.2037418139247,10.0450436227754,11.204195628571501,8.06649302583747,10.6224901047626,9.73981208223966,9.87042114276931,9.40057797301204,9.248193189294712,9.67900821301269,1.67327809456401,2.54886403694392,1.66365098875379,2.53861643728889,2.78425055489914,2.35226473609713,7.37110535128075,5.8821768105017185,6.44312247799847,1.20494334351428,1.2656885876285402,1.17531126773888
