,EVOL33-G-R1,EVOL33-G-R2,EVOL33-G-R3,EVOL33-H-R1,EVOL33-H-R2,EVOL33-H-R3,EVOL33-L-R1,EVOL33-L-R2,EVOL33-L-R3,EVOL40-G-R1,EVOL40-G-R2,EVOL40-G-R3,EVOL40-H-R1,EVOL40-H-R2,EVOL40-H-R3,EVOL40-L-R1,EVOL40-L-R2,EVOL40-L-R3,WT-G-R1,WT-G-R2,WT-G-R3,WT-L-R1,WT-L-R2,WT-L-R3
ACOAD5_1,534.9098426951641,414.91112769335774,481.8149460902121,1713.5940405805877,1554.6657143255752,1568.7630403962546,1935.1134495020344,1698.177299327199,1711.52710209349,485.3092466507914,497.71247069304945,451.73161903570065,1981.7639466283056,2251.823568457454,2409.6966054740465,5600.028931136082,6343.866417008702,5070.624552079377,567.4004254025929,412.2233468270927,640.7827707210522,6766.518406424117,3971.421678579921,3971.2852531939743
ACOAD5f,20827.10402645049,12240.576770536061,24945.845502349803,9469.152118014807,16184.954855234957,5705.160414675874,3498.3545635125724,2895.055075794329,2756.0026626281433,15072.089413399133,18361.721025691848,26615.223339053224,5668.455835779789,5616.402510380803,5010.534353067198,4998.186741410533,5071.171114183773,3890.9900696306295,15630.022889231876,17733.889809983615,22434.020052970318,9820.96101927997,8149.8386688918845,10323.919350973947
ACOAD6f,20827.10402645049,12240.576770536061,24945.845502349803,9469.152118014807,16184.954855234957,5705.160414675874,3498.3545635125724,2895.055075794329,2756.0026626281433,15072.089413399133,18361.721025691848,26615.223339053224,5668.455835779789,5616.402510380803,5010.534353067198,4998.186741410533,5071.171114183773,3890.9900696306295,15630.022889231876,17733.889809983615,22434.020052970318,9820.96101927997,8149.8386688918845,10323.919350973947
ACOAD7f,20827.10402645049,12240.576770536061,24945.845502349803,9469.152118014807,16184.954855234957,5705.160414675874,3498.3545635125724,2895.055075794329,2756.0026626281433,15072.089413399133,18361.721025691848,26615.223339053224,5668.455835779789,5616.402510380803,5010.534353067198,4998.186741410533,5071.171114183773,3890.9900696306295,15630.022889231876,17733.889809983615,22434.020052970318,9820.96101927997,8149.8386688918845,10323.919350973947
ACOAD8f,20827.10402645049,12240.576770536061,24945.845502349803,9469.152118014807,16184.954855234957,5705.160414675874,3498.3545635125724,2895.055075794329,2756.0026626281433,15072.089413399133,18361.721025691848,26615.223339053224,5668.455835779789,5616.402510380803,5010.534353067198,4998.186741410533,5071.171114183773,3890.9900696306295,15630.022889231876,17733.889809983615,22434.020052970318,9820.96101927997,8149.8386688918845,10323.919350973947
ACOADH2,3038.571034591627,2520.200923767065,3048.753959219297,3083.3456048217176,3354.899996767617,2022.7143693113785,1329.099273145522,1195.8711509192121,1121.171350486949,2252.935015148661,2470.0959897116168,2016.9136276027225,1416.636655489593,1209.6973475077393,1189.029725458198,864.1423954080676,1011.8810111828404,811.6751026023476,2180.621613416196,2139.8327501124977,1985.26755063189,751.5807779570298,896.9796841721926,751.7910174887538
ACOATA,5524.03113543229,5854.158520535404,5951.1545730391745,6631.889854102694,4955.609817615026,7285.517496871535,20572.344880708435,16843.865293208153,19348.531325730262,4615.881099195724,5712.261854455913,5895.842953181866,9481.155837144644,7313.579498784625,13879.483347394029,23697.133919514377,25987.30069805228,22123.738085509634,4967.039169743426,6448.498887802719,5788.569939123509,26866.721407152927,23436.20174808039,29979.190723075142
ACODA,888.81994655775,848.68185210005,846.8760997831371,2006.8714468701105,1830.02752783852,1748.02476360242,2403.39713123206,2316.24538574505,2156.56451484304,881.234499821626,881.109356244586,841.244822824015,2151.6839767342003,2124.41411685961,2360.92265886434,2788.75003955713,2989.55930532605,2627.6628654913297,770.348160804379,708.444143793296,707.0135480565608,2108.09242597703,2291.38996242914,2194.41702402123
ACODA_1,888.81994655775,848.68185210005,846.8760997831371,2006.8714468701105,1830.02752783852,1748.02476360242,2403.39713123206,2316.24538574505,2156.56451484304,881.234499821626,881.109356244586,841.244822824015,2151.6839767342003,2124.41411685961,2360.92265886434,2788.75003955713,2989.55930532605,2627.6628654913297,770.348160804379,708.444143793296,707.0135480565608,2108.09242597703,2291.38996242914,2194.41702402123
ACONT,31044.994310826,25653.941055208707,30846.0230674409,30680.6371698441,24741.033237734,21783.4208423414,29699.285657956494,23455.381891892797,21161.9830960498,24797.1824988819,28685.2977146254,26686.515273190802,21013.4437230957,22046.6822251282,27130.1782479548,38425.3709287738,46344.542514116394,31088.960152120097,25985.2330159939,24306.6771440659,24912.706894751802,77820.6901859044,42745.334180077,85722.46280225151
ACONTa,3195.30265201648,3180.9853123157395,3676.9222507089203,2090.0228953966503,2274.21773193155,2008.44477940442,2800.52005740508,2147.1322936958604,2622.79418534256,3614.89496708364,3533.23093152769,4361.77015223854,2216.5972466622893,2313.4509662411897,2305.55763838846,3747.03085234206,4072.0366661262897,3769.05843199526,3652.4497845733003,3995.8735478867493,4184.1293581708005,8833.365545805942,8371.27551400059,9338.46355777922
ACONTb,3195.30265201648,3180.9853123157395,3676.9222507089203,2090.0228953966503,2274.21773193155,2008.44477940442,2800.52005740508,2147.1322936958604,2622.79418534256,3614.89496708364,3533.23093152769,4361.77015223854,2216.5972466622893,2313.4509662411897,2305.55763838846,3747.03085234206,4072.0366661262897,3769.05843199526,3652.4497845733003,3995.8735478867493,4184.1293581708005,8833.365545805942,8371.27551400059,9338.46355777922
ACOTA,790.7362892015469,711.775150032882,649.54574643561,750.6103731854629,996.719482355072,710.8039472403739,824.087459515101,800.267310589879,729.619159677826,876.6507052841919,781.7427322369631,685.050676213393,854.6913873865801,970.112183090064,906.931763985855,901.958682730394,819.702059446565,768.385763796889,703.308368329315,619.3707572929691,688.8000842892959,772.203421254631,774.2266504706311,777.1893626741851
ACS,4859.691311895952,3883.6799157829482,4780.327809843842,13867.189544134446,6376.65734046547,17321.49844830933,14404.314229686008,10053.169346995119,9098.542660657371,4462.323982191688,4404.667430567993,5011.822969875276,5562.81267099486,8203.368331954312,6717.622484406858,18634.57902947004,20859.26030223226,18960.008907810723,5539.924669075795,5017.110281483514,4447.396698079451,5041.090583858127,8098.490994663788,5715.643600529362
ACS2,6888.1017928912215,5732.6188972717,6432.969519129375,4922.790486415441,5446.746953847963,4428.923967372267,16527.65935517757,12640.197005128435,11478.130459440656,7088.838252141195,6533.575366164946,7392.973570072063,2532.8903364099733,3164.4630097941445,2084.0975564849364,20528.611803018073,22913.417975127657,20939.053180200273,8036.852212442518,7409.662872364386,6624.7335029843125,5437.503616134243,8715.46539281085,6031.599014636122
ACSERtpp,6.067030351930032,4.889525073827452,4.93325883368818,26.9680373599567,18.056512361504897,40.133221613321,25.250590681521203,13.086132122853401,14.128171833318904,8.02164044050895,8.79350654934716,9.07351889024362,23.546970464112807,25.6203788539132,17.1367920520583,29.770268743108506,20.5906019717438,30.302537163821,9.751242541827589,18.6432669419288,8.27884716693865,4.58280962168921,6.4184592785130095,7.111536651920638
ACt2rpp,925.2221286693293,421.19765993113595,766.2995388328968,816.906798362023,1358.752555203244,437.89804026979107,8617.337947130061,4618.398013819325,3743.9655358295095,815.342453346017,823.0722130188942,759.5831528118229,160.37396099882218,237.5078364024929,85.68396026029151,4178.297448188174,5150.592007503349,4900.353152777905,2147.711169837524,1342.315219818874,1279.909772008716,75.6163587578719,257.5406785503345,112.76865262331265
ACt4pp,854.4401078968124,344.36226591384747,693.9450759388035,828.1434805953384,1367.7808113839965,446.8165339616402,8578.314306985892,4586.185996286147,3718.7366575557257,746.5855352845117,765.0350697932029,689.5874356585149,162.28317482023675,234.73806571558336,75.13824207440942,4173.469837040643,5137.845444377984,4893.859751957087,2073.3579454560886,1244.9559368999128,1137.5136007373708,64.1593347036489,248.71529704237915,109.72085120106094
ACTD,269.982850660886,203.264542354827,231.863165183344,313.503434309497,290.709849020229,268.446660124658,142.321511114029,113.74868691403299,140.27256320223802,213.146445990666,242.700780761982,217.11634487368698,115.18923389201099,164.10891319939,139.730765962937,99.77063038230948,94.1284661565433,87.300166591008,463.18402073681,428.7951396643631,347.71158101142305,119.15305016391899,77.02151134215609,80.25877078596159
ACTD2,683.5520863174505,710.378142868931,746.566503498144,765.2180600887721,1111.3783358506314,802.66443226642,603.7186681127347,777.1149229879078,777.0494508325401,872.0669107467588,732.4990955606186,831.5231954416116,731.2288936017724,669.5920635603793,611.6516547811582,829.5445155174278,708.9050107414666,735.1972707127039,720.3730427775133,644.2284465488735,707.0135480565606,1136.53678617892,1049.4180920368747,1088.0651077438572
ACTDa,269.982850660886,203.264542354827,231.863165183344,313.503434309497,290.709849020229,268.446660124658,142.321511114029,113.74868691403299,140.27256320223802,213.146445990666,242.700780761982,217.11634487368698,115.18923389201099,164.10891319939,139.730765962937,99.77063038230948,94.1284661565433,87.300166591008,463.18402073681,428.7951396643631,347.71158101142305,119.15305016391899,77.02151134215609,80.25877078596159
ACTNabc,794.780976102834,725.745221672388,741.633244664456,130.345513906458,152.577529454717,118.615966101593,332.84869534732496,329.16655416715804,213.94088776168599,793.5694292932069,784.3807842017668,760.879369796143,95.4606910707274,105.94372877429001,80.41110116735051,131.150102841262,125.50462154205799,113.273769874283,797.7735304532698,754.016574095788,678.8654676889689,192.478004110947,203.786082092788,195.059291024109
ACTNabc1,794.780976102834,725.745221672388,741.633244664456,130.345513906458,152.577529454717,118.615966101593,332.84869534732496,329.16655416715804,213.94088776168599,793.5694292932069,784.3807842017668,760.879369796143,95.4606910707274,105.94372877429001,80.41110116735051,131.150102841262,125.50462154205799,113.273769874283,797.7735304532698,754.016574095788,678.8654676889689,192.478004110947,203.786082092788,195.059291024109
ADA,1503.612355553326,1575.1255773544128,1557.265371834234,1398.9669380477571,1599.8069952293354,1378.7991247598732,2114.163092516461,1999.1583381528342,2193.9032546882313,1531.560349820031,1530.949490241341,1502.315484827479,1141.0734605987627,1008.1965300350698,1134.9829197555503,2121.7350993399186,2025.7230320772724,2030.2699899760028,1344.452565454479,1315.386056458312,1407.404018379571,2497.631243820615,2595.464470748696,2686.12898681117
ADCL,1697.7573268150907,1904.8192680467746,1701.974297622424,1686.6260032206274,1941.0750788617802,1816.6971650296582,1459.9432430406803,1692.1375460397358,1661.0693455459223,2023.172313959791,1967.1074150889629,1917.1049198100466,2270.055233661901,2298.9096701349085,2165.8268724255245,2165.1835996676987,1940.4191096229129,2015.1187213940975,1588.233629000167,1566.0344231220251,1541.5213424839733,2845.9247750690024,2528.872955734121,2815.1525803531567
ADCS,25345.019295187678,23245.50070455766,23482.31204835573,14947.034706755998,10714.734435317001,14714.622742181886,15102.148735793451,14156.175080283623,13081.677962522388,27066.733769228762,27822.654722134477,27973.65873862106,20343.309671779105,18950.771039835,21116.482452455508,15933.530592426438,16999.993189813988,15025.008010394518,29901.575801855455,30380.239218925377,31606.98271393838,19220.30355336448,15412.32534252931,18983.73912539847
ADD,28.3128083090068,33.5281719348168,32.888392224587804,31.4627102532829,20.764989215730697,32.9984266598417,25.250590681521203,22.1457620540595,25.228878273783803,24.6378956387061,26.380519648041506,25.924339686410303,28.6382073212182,29.775034884277506,17.1367920520583,21.724250163889998,33.3371650971091,17.3157355221834,26.206464331161605,18.6432669419288,16.5576943338773,13.748428865067599,16.8484556060966,18.2868085335102
ADK1,128.41880911585199,150.1782701247,171.01963956785696,429.241261312645,414.3969586965381,370.11748821173796,234.14184086501496,202.331735130271,189.72116461885398,132.357067268398,134.54065020501199,133.510349385013,357.659389211659,267.975313958497,490.375895643514,228.506927649806,205.906019717438,200.57393646529098,149.925354080599,132.574342698161,115.903860337141,181.02098005672403,197.36762281427502,200.13896006119495
ADK2,128.41880911585199,150.1782701247,171.01963956785696,429.241261312645,414.3969586965381,370.11748821173796,234.14184086501496,202.331735130271,189.72116461885398,132.357067268398,134.54065020501199,133.510349385013,357.659389211659,267.975313958497,490.375895643514,228.506927649806,205.906019717438,200.57393646529098,149.925354080599,132.574342698161,115.903860337141,181.02098005672403,197.36762281427502,200.13896006119495
ADK3,128.41880911585199,150.1782701247,171.01963956785696,429.241261312645,414.3969586965381,370.11748821173796,234.14184086501496,202.331735130271,189.72116461885398,132.357067268398,134.54065020501199,133.510349385013,357.659389211659,267.975313958497,490.375895643514,228.506927649806,205.906019717438,200.57393646529098,149.925354080599,132.574342698161,115.903860337141,181.02098005672403,197.36762281427502,200.13896006119495
ADK4,128.41880911585199,150.1782701247,171.01963956785696,429.241261312645,414.3969586965381,370.11748821173796,234.14184086501496,202.331735130271,189.72116461885398,132.357067268398,134.54065020501199,133.510349385013,357.659389211659,267.975313958497,490.375895643514,228.506927649806,205.906019717438,200.57393646529098,149.925354080599,132.574342698161,115.903860337141,181.02098005672403,197.36762281427502,200.13896006119495
ADNCYC,3157.889298179582,3004.96240965796,2705.07026047235,2378.8056287928457,2609.166036237462,2573.877279467651,2628.3569391219844,2609.1734201873737,2672.242786759174,3422.3755965114337,2788.4209267979863,3413.5874282080795,2583.1663003738886,2449.1697298997515,2155.281154239639,2311.621137809475,1974.736779575815,2248.15966196348,3164.8876574819174,2929.0643839874847,3323.1292528091717,2176.834570302372,1883.8177982435661,2131.429127961359
ADNK1,902.976350712253,837.5057947884441,784.38815455642,897.810910441893,876.643675151064,981.926155472587,700.13001435127,827.446200383498,791.1776226658591,867.483116209325,860.8842911810872,856.799426635862,1058.3408616708,944.491804236151,1244.39474593408,1008.16612797608,922.655069305284,1043.99455419164,875.1740181290262,710.5156178979539,809.6712529266,648.4675614690229,686.775142800892,745.69541464425
ADNK3,902.976350712253,837.5057947884441,784.38815455642,897.810910441893,876.643675151064,981.926155472587,700.13001435127,827.446200383498,791.1776226658591,867.483116209325,860.8842911810872,856.799426635862,1058.3408616708,944.491804236151,1244.39474593408,1008.16612797608,922.655069305284,1043.99455419164,875.1740181290262,710.5156178979539,809.6712529266,648.4675614690229,686.775142800892,745.69541464425
ADNK4,902.976350712253,837.5057947884441,784.38815455642,897.810910441893,876.643675151064,981.926155472587,700.13001435127,827.446200383498,791.1776226658591,867.483116209325,860.8842911810872,856.799426635862,1058.3408616708,944.491804236151,1244.39474593408,1008.16612797608,922.655069305284,1043.99455419164,875.1740181290262,710.5156178979539,809.6712529266,648.4675614690229,686.775142800892,745.69541464425
ADNt2,1337.78019260057,1060.32843743858,1289.2249752038401,213.49696243299095,186.884902941576,185.504668790461,215.777774914818,180.185973076212,157.428200428411,1023.90510479925,1213.50390380991,1179.55745573167,111.370806249182,139.180977017204,98.866107992644,59.5405374862169,74.5183690405968,64.2125192280968,1467.56200254505,1302.95721183036,1326.27131614357,32.0796673518244,48.138444588847506,53.8444917931135
ADNt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNUC,178.977395381936,183.70644205951697,230.21874557211498,153.94254659642004,142.646447655889,149.830694023065,181.345151258198,124.82156794106301,131.190167023676,242.94111048398497,216.32026111394,204.80228352264197,161.646770213098,186.959521366393,164.776846654407,165.747982731901,160.80279635076099,148.626729898741,205.994998696108,209.218884570535,213.59425690701698,247.471719571217,247.110682222751,198.107092446361
ADPRDP,795.792147828156,729.2377395822657,690.6562367163449,575.3181303457445,729.4830994047985,670.670725627053,681.7659484010733,636.1873462802565,687.23464417787,673.2448226855731,586.5268868414555,607.2776571541618,934.878367885991,817.7747953100398,964.9332140082056,938.1657663368779,766.754797233509,686.136020066518,538.14669777711,470.2246217575379,493.4192911495435,2433.4719091169736,2007.3731393549401,2146.6681350726135
ADPT,30.3351517596502,38.41769700864421,19.7330353347527,41.5757242632666,26.1819429241821,36.5658241365813,9.18203297509862,17.1126343145006,14.128171833318904,25.2108699558853,29.0185716128456,29.1648821472116,34.3658487854619,46.39365900573471,48.773946609704396,16.8966390163589,19.610097115946505,15.8727575620015,29.253727625482803,22.7862151512463,21.525002634040494,25.2054529192906,24.8715297042379,35.5576832596032
ADSK,7695.016829697921,7624.166597260948,7944.191141849197,3099.076959948363,2870.985465479278,3152.6875200686572,32279.43692395925,30651.74793391426,29679.252401279187,10455.062365569087,10633.987470125572,10334.089907495274,5897.561494349544,7412.598800841643,7243.590178927717,45536.442149087175,47243.66546688251,43066.39871061039,9456.876907596166,8826.551159950974,7530.439383047401,53896.132555875876,48987.285828430875,59115.156385994036
ADSL1r,475.2507109011854,458.21834977582967,511.4144990923412,618.017522832342,434.25912229419293,634.9967508596567,564.6950279685649,649.2734784031092,595.4015272612969,527.1363718048739,523.213639686156,477.6559587221107,860.4190288508229,872.4777663765028,821.2478037255631,643.6814863374808,653.016233961019,621.9235008384208,486.9526744325155,530.2973707926421,513.2885243501963,611.8050844955086,502.24443854364245,692.8668566585544
ADSL2r,475.2507109011854,458.21834977582967,511.4144990923412,618.017522832342,434.25912229419293,634.9967508596567,564.6950279685649,649.2734784031092,595.4015272612969,527.1363718048739,523.213639686156,477.6559587221107,860.4190288508229,872.4777663765028,821.2478037255631,643.6814863374808,653.016233961019,621.9235008384208,486.9526744325155,530.2973707926421,513.2885243501963,611.8050844955086,502.24443854364245,692.8668566585544
ADSS,750.289420188681,769.05244375486,837.009582115761,714.6529900388541,529.95863781017,632.321202752102,782.7683111271581,799.260685041967,868.882567749113,815.342453346017,850.332083321871,710.3269074076428,822.8711570296698,789.3846457692171,946.478207182912,1033.10878557166,1134.4441181575098,1066.36071257446,674.664093362696,747.802151781812,798.0808668928862,568.268393089461,659.496690867211,552.667991234976
AGDC,138.530526369069,118.047105353834,121.687051230975,50.5650700499189,76.7401775363959,31.214727921471898,172.16311828309898,200.318484034448,185.68454409504798,129.492195682502,118.712338416187,108.234118190763,14.00090135704,38.776789616733495,7.9092886394115185,36.207083606483295,37.2591845202984,50.504228606368294,108.48257327783199,87.00191239566792,86.10001053616197,11.457024054223002,15.2438407864684,20.3186761483447
AGM3PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM3PH,463.11665019732595,400.941056053851,432.48235775333,347.213481009443,273.5561622768,364.76639199662804,417.782500366987,400.63696806889504,386.506415154367,531.147192025128,483.642860214094,477.00785022995,431.48232363968805,451.47262196625394,458.738741085868,475.51969803181396,476.5253599175,467.52485909895205,443.681535653155,453.652828920268,442.090438714524,481.1950102773671,482.18675329829,475.457021871266
AGM4PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGM4PH,463.11665019732595,400.941056053851,432.48235775333,347.213481009443,273.5561622768,364.76639199662804,417.782500366987,400.63696806889504,386.506415154367,531.147192025128,483.642860214094,477.00785022995,431.48232363968805,451.47262196625394,458.738741085868,475.51969803181396,476.5253599175,467.52485909895205,443.681535653155,453.652828920268,442.090438714524,481.1950102773671,482.18675329829,475.457021871266
AGMH,463.11665019732595,400.941056053851,432.48235775333,347.213481009443,273.5561622768,364.76639199662804,417.782500366987,400.63696806889504,386.506415154367,531.147192025128,483.642860214094,477.00785022995,431.48232363968805,451.47262196625394,458.738741085868,475.51969803181396,476.5253599175,467.52485909895205,443.681535653155,453.652828920268,442.090438714524,481.1950102773671,482.18675329829,475.457021871266
AGMPTRCtpp,227.51363819737577,235.3957071256927,269.6848162416201,115.73782700314771,143.54927327396422,65.1050039504984,137.7304946264793,137.90770006391628,146.327493987946,181.6328585458094,270.8400017198925,235.263382654174,59.185628463850996,67.1669391575562,64.59252388852741,75.632574644654,68.6353399058128,88.74314455119,193.8059455188229,215.4333068845109,188.7577154062013,48.119501027736604,73.00997429308549,67.05163128953751
AGPAT120,4.04468690128669,10.4775537296302,1.6444196112293898,80.9041120798702,166.11991372584498,64.2131545813136,18.364065950197197,11.072881027029801,11.100706440464899,5.72974317179211,3.51740261973887,2.59243396864103,24.183375071250897,46.39365900573471,22.409651144999298,21.724250163889998,13.7270679811626,15.1512685819105,3.0472632943211204,0.0,1.6557694333877302,2.2914048108446003,4.81384445888475,5.07966903708618
AGPAT140,4.04468690128669,10.4775537296302,1.6444196112293898,80.9041120798702,166.11991372584498,64.2131545813136,18.364065950197197,11.072881027029801,11.100706440464899,5.72974317179211,3.51740261973887,2.59243396864103,24.183375071250897,46.39365900573471,22.409651144999298,21.724250163889998,13.7270679811626,15.1512685819105,3.0472632943211204,0.0,1.6557694333877302,2.2914048108446003,4.81384445888475,5.07966903708618
AGPAT141,4.04468690128669,10.4775537296302,1.6444196112293898,80.9041120798702,166.11991372584498,64.2131545813136,18.364065950197197,11.072881027029801,11.100706440464899,5.72974317179211,3.51740261973887,2.59243396864103,24.183375071250897,46.39365900573471,22.409651144999298,21.724250163889998,13.7270679811626,15.1512685819105,3.0472632943211204,0.0,1.6557694333877302,2.2914048108446003,4.81384445888475,5.07966903708618
AGPAT160,9351.316115774816,8777.39601110224,8838.75541035798,7913.995296923972,8377.318910120219,8173.799468579707,10518.018772975474,9246.862283117773,9608.166001787811,9586.433300725383,9232.302526159587,9676.259787952651,6110.120633133696,6211.9032080663565,5930.648264785409,8256.01966413611,8650.013837844006,8219.923950176486,9482.473919268463,9924.432435420109,10345.247419806548,5742.260455976574,6408.831589595234,6467.434618018111
AGPAT161,2273.114038523117,2036.8364450401198,1986.4588903651093,2141.7116336699005,2206.5058105759053,2527.5011122700334,2350.600441625247,2109.8871484231295,2164.6377558906447,2081.042719994892,1822.014557024729,2243.1034913666513,2319.058388411541,2692.9095503477947,2499.335210054039,2591.6225843662796,2396.3538675686627,2361.4334318377605,2115.410178917721,1814.61131568107,2491.932997248538,2373.8953840350046,2198.322302890705,2627.2048259809662
AGPAT180,2273.114038523117,2036.8364450401198,1986.4588903651093,2141.7116336699005,2206.5058105759053,2527.5011122700334,2350.600441625247,2109.8871484231295,2164.6377558906447,2081.042719994892,1822.014557024729,2243.1034913666513,2319.058388411541,2692.9095503477947,2499.335210054039,2591.6225843662796,2396.3538675686627,2361.4334318377605,2115.410178917721,1814.61131568107,2491.932997248538,2373.8953840350046,2198.322302890705,2627.2048259809662
AGPAT181,2273.114038523117,2036.8364450401198,1986.4588903651093,2141.7116336699005,2206.5058105759053,2527.5011122700334,2350.600441625247,2109.8871484231295,2164.6377558906447,2081.042719994892,1822.014557024729,2243.1034913666513,2319.058388411541,2692.9095503477947,2499.335210054039,2591.6225843662796,2396.3538675686627,2361.4334318377605,2115.410178917721,1814.61131568107,2491.932997248538,2373.8953840350046,2198.322302890705,2627.2048259809662
AGPR,803.881521630729,772.5449616647369,800.832350668714,960.736330948459,837.822173573829,989.952799795251,548.626470262143,544.584421420282,539.897995058972,948.845469248773,870.5571483853688,935.868662679413,1616.46770213098,1455.51449597096,1424.99016986731,918.050719888832,772.637826368293,854.242952427715,973.2958962061659,938.377769410418,849.409719327906,971.555639798112,1014.11656600506,882.8464786455769
AHCi,4511.848238385301,4222.45415304099,4967.79164552399,7402.72625530812,6763.06670500167,6056.54906613473,7044.91480014442,6460.52276649792,6606.93864233849,4147.18810774313,4752.89028992214,3652.091353323061,5667.18302656552,4814.5538965205,6431.5698786148,7020.15121036815,7831.292283253241,6894.5486937493615,4067.4870452598298,4348.02414567874,4131.14473630239,8707.338281209491,7135.72210288683,7945.61830781019
AHMMPS,109355.18857836301,92055.0885649494,93064.2834779162,73173.27470334929,65918.0068525279,53651.8743514259,86384.5662297278,88578.01508849859,77889.6204722181,90336.27679510867,99207.4615390798,71501.2731805962,49292.0824412808,50970.012623181,50730.1773331855,63556.3053591049,71548.4198323867,57059.6774794749,58632.393046032696,58962.4389150069,56970.0588945716,37652.3638517985,31315.662819865,35389.038247572
AHSERL2,5.0558586266083605,7.683539401728848,3.28883922245878,0.0,3.61130247230098,0.891849369184911,2.2955082437746603,1.0066255479118,1.00915513095135,2.29189726871684,4.39675327467358,1.29621698432052,3.8184276428291,1.38488534345477,2.63642954647051,1.6092037158436998,0.980504855797326,1.44297796018195,4.26616861204957,8.28589641863504,0.0,2.2914048108446003,0.8023074098141261,1.01593380741724
AICART,273.016365836851,265.431361150633,279.551333908997,1202.32499896474,1031.92968146001,1096.97472409744,771.290769908284,748.929407646377,675.124782606453,240.64921321526901,247.97688469159002,239.152033607135,469.66660006797895,445.933080592435,437.647304714104,485.979522184798,415.734058858066,468.967837059134,248.656684816604,223.71920330314603,215.25002634040501,378.081793789359,355.422182547658,304.78014222517004
AIRC2,10.1117172532167,7.683539401728848,6.57767844491757,3.3710046699945897,3.61130247230098,4.459246845924549,0.0,4.0265021916471895,3.0274653928540496,7.44866612332974,1.75870130986943,6.481084921602581,7.00045067852001,2.769770686909529,6.591073866176269,2.4138055737655497,0.0,2.16446694027293,6.094526588642241,2.07147410465876,4.96730830016319,0.0,2.40692222944238,1.01593380741724
AIRC3,10.1117172532167,7.683539401728848,6.57767844491757,3.3710046699945897,3.61130247230098,4.459246845924549,0.0,4.0265021916471895,3.0274653928540496,7.44866612332974,1.75870130986943,6.481084921602581,7.00045067852001,2.769770686909529,6.591073866176269,2.4138055737655497,0.0,2.16446694027293,6.094526588642241,2.07147410465876,4.96730830016319,0.0,2.40692222944238,1.01593380741724
AIRCr,127.40763739053061,145.9872486328479,141.4200865657277,211.24962598632771,182.3707748511997,246.15042589503497,195.11820072084572,215.4178672531246,219.9958185473948,138.08681044018988,116.95363710631729,139.99143430661582,358.932198425935,339.98935181814477,319.0079751229312,235.74834437110246,248.0677285167239,246.74923119111358,121.28107911398061,82.8589641863504,89.41154940293741,187.8951944892577,176.5076301591078,171.6928134535126
AKGDb,2612.8677382312,2186.31621158284,2448.5408011205604,4207.01382815325,3540.882074091121,3629.8269325825895,4182.416020157421,3936.91251788304,3499.74999413928,2455.7679234301,2184.30702685784,2596.322619594,2986.6468212994896,3030.8215741507597,3626.40884117018,4453.47128359744,4524.04940464886,3717.8327144088003,2469.50217371784,2061.11673413547,2379.34067577817,3723.53281762248,3138.62658719286,3850.3891301113204
AKGDH,138.53052636906898,125.03214117358759,113.46495317482803,5476.758920517885,2611.874513091687,5164.699696949818,11794.321356514178,10754.78735388965,10598.147185251077,125.48137546224719,114.31558514151311,119.9000710496479,7142.368905911826,6882.880156970188,7388.593803983595,7383.0266482909055,8395.0825753367,8578.503973281699,130.422868996944,113.9310757562317,129.150015804243,620.9707037388872,1501.9194711720424,546.5723883904728
AKGMAL,135.497011193104,139.00221281309499,157.864282678022,250.578013802931,209.455543393457,153.398091499805,941.158379947609,751.949284290113,709.436057058799,127.200298413785,136.299351514881,132.214132400693,59.185628463851,67.1669391575562,83.047530713821,285.633659562257,408.87052486748496,303.746860618301,129.81341633808,149.146135535431,150.67501843828302,68.7421443253381,142.810718946914,105.657115971392
AKGt2r,1666.41100333012,1498.9886869191,1841.7499645769199,453.961962225938,443.28737847494597,363.874542627444,920.4988057536368,766.042041960878,768.9762097849292,1610.6308055907598,1845.75702470797,1627.40042381441,267.92633960517503,211.887457548579,333.508337628519,615.520421310216,638.308661124059,599.557342455601,2006.9276056398896,2212.3343437755498,2424.04645047964,497.23484395327904,574.4521054269139,486.632293752856
AKGt2rpp,1928.304480188433,1714.826293749483,2108.1459415960817,2004.6241104234482,2205.602984957826,1531.305366890494,1795.087446631781,1187.818146535921,1367.4052024390803,1785.3879723304187,2032.17936355413,1801.093499713359,1025.2478220996131,655.0507674541038,839.7028105508571,1944.722690597116,1955.126682459869,1455.9647618235888,2229.3778261253315,2388.4096426715446,2589.623393818413,1422.962387534498,1658.369416085794,1140.893665729555
