,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
ILEDHr,88.20782619977841,94.43017877730551,70.5265244942813,0,0,0,52.5865546425435,72.65954877652709,61.5241357303268,67.0572636475423,66.1241962793212,64.6833616048859,0,0,0,84.8121078792593,121.80389483128799,93.2474174359172,42.4780179575923,85.25931104001701,57.2580673450665,111.49269668693,74.53515751093741,85.4268612996987,0,0,0,66.37366953116471,110.11452428367501,81.1781241658118,117.09032062177299,133.191800641064,92.5812345241623,0,0,0,94.4439918805652,64.1323149049862,55.4772581412605,61.2013473886205,56.3254871540144,68.404680708185
ILEt2r,6.01637538436332,8.89350075774011,6.9002541972196,0,0,0,12.718189030186341,14.296648451670329,14.93696208675914,21.46650208229251,15.98990596405973,16.06231127101199,0,0,0,9.86557352441666,7.656244817966659,7.519953019025589,18.720549416093057,12.27217355879032,16.401039629349558,7.17764141761349,8.420289760649835,8.78018288000273,0,0,0,11.226407012689581,10.7218833168895,10.238136555240448,11.1472125496737,10.83504727437224,10.710860909045369,0,0,0,13.04184873976289,21.05353772133384,36.53678454677729,22.79486804145803,21.513795093412984,17.24367992852165
ILETA,456.37118439775304,592.9723554002163,509.2641594635084,0,0,0,353.13269541262093,470.3416370365969,403.21723600689216,177.96752440605323,196.06836658113463,209.46122130441205,0,0,0,673.404954118247,771.6898186005097,798.6190106205165,656.0587160841584,852.0907407223241,693.113757590619,492.80489699764627,417.6463721282321,441.38411150046466,0,0,0,415.96792299649803,532.6506412755471,434.000060838713,600.9685229780079,647.2619399208836,488.5753047993852,0,0,0,269.852480971068,176.9576837193138,145.29176196026134,386.4592123835421,430.9535017137215,513.9614186959781
IMPC,754.278804236389,863.392622342883,770.11916782711,0,0,0,651.6944378943,1008.0946860763199,548.792061101091,204.136212658753,213.384945965793,215.61120534961998,0,0,0,1510.54660431109,1232.2576886891,1131.1513331218302,697.7811961729401,959.382550490696,953.783535368329,404.460093882521,588.4223229775599,457.21722816932197,0,0,0,403.26435716635,403.988041472873,397.409324274422,461.672954957286,472.910173109491,481.619400875695,0,0,0,124.816619482563,130.855834452598,136.73799969178498,580.9818047877491,510.31738361343804,508.47479326417505
IMPD,238.1320192456068,218.7945796172488,255.4787366884679,0,0,0,249.0419851939327,319.5934324765801,277.9082351493239,427.5922771915693,491.84671445780225,405.6095359697879,0,0,0,392.872597286851,317.18728531576176,316.8908202217384,302.04725022019204,293.02505637743195,303.66185207239573,162.21469603806503,185.43349228453346,191.65268040530535,0,0,0,207.19614346227138,170.76751385002058,185.6798138568757,165.33545653676046,169.19851261992275,199.505173598943,0,0,0,361.8456556387919,312.1321925762878,299.13728618899995,251.50976250785206,230.46864743770402,213.19458820717693
INOSR,23.38623334889612,12.581049852412841,14.7741638946604,0,0,0,21.10678179477732,42.889945355010994,12.27253101182373,5.008850485868249,4.95756909802725,5.13704549658489,0,0,0,35.643362410795696,15.610784888581339,16.76949523242704,15.86629524502951,10.693297428419639,12.227994043183687,13.39826397954519,39.357058066444786,32.96167015607581,0,0,0,21.56651873490364,12.52190752337459,21.44556414529654,9.987902444507629,8.985161154357469,22.283515224565658,0,0,0,19.86912526124954,38.11230161861981,55.47725814126054,155.92455954409087,81.6507813781502,52.79986292163031
INS2D,16.399474838022613,12.6533547366221,14.012172633617709,0,0,0,13.43978840778556,16.46829125445572,10.65772429974166,8.68882227140411,5.795468100510734,8.03115563550597,0,0,0,15.912215361962351,8.451698825028128,11.50552811910913,15.44655198457907,13.061611623975672,10.772280466614209,15.790811118749701,18.52463747342964,17.70430318426779,0,0,0,20.384791680936353,15.1828128720917,15.993302074458441,9.00694774013635,9.844036852935762,10.27996420580791,0,0,0,14.442315718529432,15.87112843608245,25.66128680542891,24.03996587565528,19.819795479758433,16.459876295407028
INSCR,0.582229875906128,0.650743957883423,0.7196584132069521,0,0,0,0.450999610999516,1.3572767517408502,0.322961342416414,0.102221438487107,0.20947475062087,0.361763767365134,0,0,0,0.9547329217177408,0.298295252648052,0.526396711331791,0.587640564630724,0.4306025810101871,0.291142715313898,0.9570188556818,1.55931291863886,1.29543681836106,0,0,0,0.5908635269836621,0.469571532126547,0.726968276111748,0.8025993035765059,0.660673614290991,1.04646342214811,0,0,0,0.262587558518717,0.431867440437618,0.733179623012254,0.7662140518137149,0.592899864779099,0.356274378688464
INSH,55.79702977433724,65.00209090413303,75.9451290172513,0,0,0,52.94735433134311,67.59238223669452,54.8226878751862,22.48871646716363,28.4885660844383,26.0469912502897,0,0,0,88.94928387336961,79.44596895526443,84.073074752706,63.6330782842984,79.3744090995444,80.1612942830932,75.8437443127826,58.00644057336554,49.94628621903189,0,0,0,52.48837664704868,54.86160733678492,53.43216829421346,55.64688504797111,62.10331974335307,56.63213813978007,0,0,0,29.40980655409635,26.4518807268041,27.005449447618002,56.02940253887792,59.20528649722709,60.7091541285142
INSt2,8.539371513289879,7.37509818934546,7.577579762590848,0,0,0,12.267189419186804,10.043847962882301,7.993293224806241,18.9109661201148,15.8502561303125,16.351722284904,0,0,0,5.25103106944758,5.3693145476649295,6.39196006617174,17.125525026381098,10.5497632347496,11.1604707536994,7.59633716697429,10.0419751960342,12.018774925905399,0,0,0,9.749248195230429,6.96531105987712,10.965104831352198,7.93681533536767,9.97617157579396,12.3113343782131,0,0,0,10.5035023407487,21.4854051617715,27.3720392591241,16.2820486010414,13.382596947871098,12.255838626883197
INSt2pp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
INSTabc,0.0970383126510214,1.08457326313904,0.7619912610426549,0,0,0,0.721599377599225,0.99533628460996,0.645922684832828,0.511107192435536,0.41894950124174,0.289411013892107,0,0,0,1.11385507533736,0.298295252648052,0.300798120761023,0.7555378688109309,0.287068387340124,0.7763805741703941,0.29906839240056204,0.6860976842010981,0.431812272787019,0,0,0,0.5908635269836621,0.234785766063274,0.302903448379895,0.0891777003973896,0.9249430600073872,0.4924533751285229,0,0,0,0.350116744691623,0.97170174098464,0.24439320767075096,0.7662140518137149,0.592899864779099,0.498784130163849
INSTt2,34.1574860531596,31.3803197468228,26.627361288657298,0,0,0,24.8049786049734,46.7808053766681,22.93025531156541,35.8797249089746,30.304013923152468,30.388156458671286,0,0,0,18.935536280735178,22.17328044683849,24.515046842023377,188.38077529019182,114.03791687086448,109.37261338625459,36.66578490830898,47.02887762614801,51.817472734442305,0,0,0,42.3452194338291,22.6959573861164,30.4720869070174,23.2753798037187,23.7181827530465,26.407812241267102,0,0,0,12.77926118124423,16.41096273662947,26.27226982460579,15.324281036274268,20.15859540248938,21.02018834261937
IPDDI,35.51602243027379,33.115636967845305,25.103378766571893,0,0,0,46.903959543949604,40.446847201877496,39.96646612403121,102.52810280256901,92.30854010693001,92.5391716920012,0,0,0,40.735271326623604,30.9232745245147,27.9742252307752,50.704985862422504,50.452269075026905,46.873977165537504,31.2227401666187,29.6269454541383,39.3668855357499,0,0,0,27.278199495745696,36.7048414278918,32.1077655282688,37.632989567698395,41.4903029774742,45.3672671837152,0,0,0,77.6383881353673,84.7539851858825,177.185075561295,78.0580565285222,56.49488711537981,44.39178758458261
IPDPS,2312.422990473836,2259.527631539667,1625.920019673681,0,0,0,1933.25493251052,5868.864674527456,1422.644713344299,1071.5873396603452,900.601777835993,1017.930888612013,0,0,0,5861.264528578829,3642.7816253380065,3417.217050905604,3810.1774724135225,3037.3270722521834,3641.418988002687,1341.501180951967,3148.4399002820974,2077.8806566511403,0,0,0,1838.471864209664,1533.3075762372218,1684.5066571302723,2912.811228079937,2460.1503375353577,3819.9608308719517,0,0,0,1117.0474739386218,1155.785237471174,1227.220492318682,5222.323423649326,4986.287862792222,3743.374896879689
IPMD,421.24331521808404,413.728547445438,347.552680731122,0,0,0,228.56660285455501,424.013257243843,191.031634039309,35.5730605935133,38.4735291973664,35.7422602156752,0,0,0,464.636688569301,486.81785232162,398.557510008356,191.570824069616,264.102916352914,244.75397600721698,446.80817824644004,455.44411727603796,460.95960120014297,0,0,0,261.260156181276,320.639094520411,262.617289745369,380.521247595661,342.559269009879,400.118367291925,0,0,0,70.8111116138807,48.1532196087944,48.75644493031489,194.42681564773,192.353656130476,195.665888775704
IPPMIa,127.41130451079125,107.44505793497423,94.86791199981057,0,0,0,61.877146629133534,169.11668326691063,47.39457699960871,10.528808164172045,11.241811616653393,8.754683170236236,0,0,0,241.38830704096915,170.7243162655682,147.39107917290156,46.00386134537672,41.98375164849321,49.7854043186765,75.30542120646165,167.09597236133965,124.79374683544877,0,0,0,121.9148410676295,53.21810697434207,83.41960968382303,84.09457147473839,65.34062045337899,83.4708470842846,0,0,0,21.182063053843216,26.883748167241738,39.59169964266171,54.11386740934364,53.44568781080163,47.45574724130336
IPPMIb,127.41130451079125,107.44505793497423,94.86791199981057,0,0,0,61.877146629133534,169.11668326691063,47.39457699960871,10.528808164172045,11.241811616653393,8.754683170236236,0,0,0,241.38830704096915,170.7243162655682,147.39107917290156,46.00386134537672,41.98375164849321,49.7854043186765,75.30542120646165,167.09597236133965,124.79374683544877,0,0,0,121.9148410676295,53.21810697434207,83.41960968382303,84.09457147473839,65.34062045337899,83.4708470842846,0,0,0,21.182063053843216,26.883748167241738,39.59169964266171,54.11386740934364,53.44568781080163,47.45574724130336
IPPS,891.4909783249334,738.2328677766383,975.6028112216133,0,0,0,402.02105324496785,1516.6210423952346,367.1263059918585,467.45863820154125,470.8992393957153,415.2324521817002,0,0,0,1661.0761616352481,947.0874271575636,1104.831497555243,663.3622488159974,623.0101676249055,704.9535613467174,1811.5170664486898,1659.233690465232,2598.574288920152,0,0,0,669.4483760724895,658.8871214955672,651.1818333270982,869.3934011741517,858.4132270482842,1268.4367809872883,0,0,0,1053.0636388462278,1521.7928932420596,2652.521679454501,823.5843289432661,709.8705381019467,512.5363211812244
ISETACabcpp,28.044072356145193,21.98068479961782,19.89643848278044,0,0,0,24.895178527173254,23.797585713856318,16.067326785216586,13.595451318785255,13.54603387348293,13.81937591334809,0,0,0,28.00549903705373,23.06816620478265,25.943837915638234,15.698397940849333,13.563981301820883,11.839803756098503,13.398263979545195,22.391733511654024,18.99974000262886,0,0,0,22.74824578887101,14.400193651880796,17.204915867978023,15.78445297033794,16.913244525849354,19.82124834892304,0,0,0,19.60653770273086,22.45710690275612,32.62649322404529,74.70587005183718,57.595986864255295,46.67194360818874
ISTNTabc,0.194076625302043,0.216914652627808,0.380995630521328,0,0,0,0.0,0.27145535034817103,0.0807403356041034,0.8177715078968572,0.279299667494493,0.361763767365134,0,0,0,0.0,0.0994317508826839,0.300798120761023,0.167897304180207,0.358835484175156,0.0970475717712992,0.179441035440337,0.0623725167455543,0.0719687121311699,0,0,0,0.196954508994554,0.156523844042182,0.242322758703916,0.713421603179117,0.198202084287297,0.7386800626927841,0,0,0,0.350116744691623,0.215933720218809,0.24439320767075096,0.383107025906857,0.931699787510012,0.855058508852313
ITCY,90.34266907810091,125.810498524128,88.56031767229081,0,0,0,45.009761177751706,48.861963062670796,71.6974180164439,77.4838503732272,108.36827098786301,90.22388358086441,0,0,0,51.3964556191384,107.684586205947,78.80910763938809,54.4826752064771,98.9668265355079,88.02214759656842,127.94145826896099,46.1556623917102,77.6542403895323,0,0,0,69.5249416750776,96.57521177402658,83.540771063175,33.5308153494185,54.3073710947194,42.9665569799636,0,0,0,97.77010095513559,71.5820282525351,43.257597757723,38.9811398860227,43.112290167508704,58.357743229170396
IZPN,5.045992257853111,5.13364677885811,3.7676234573775695,0,0,0,7.57679346479186,7.691234926531512,5.97478483470366,13.9021156342466,13.476208956609302,13.9640814202942,0,0,0,5.25103106944758,3.7784065335419914,4.06077463027381,12.9280924218759,7.10494258666808,7.47266302639004,4.42621220752832,5.925389090827661,8.132464470822201,0,0,0,5.219294488355679,6.10442991764511,5.4522620708381115,4.2805296190747,4.16224377003324,6.09411051721547,0,0,0,7.7900975693886,13.063990073237903,17.3519177446233,16.5693788704716,14.653096658111998,11.044505739342403
Kabc,0.194076625302043,0.361524421046346,0.29632993484992104,0,0,0,0.450999610999516,0.5429107006963421,0.726663020436931,0.4088857539484289,0.20947475062087,0.651174781257241,0,0,0,0.477366460858871,0.7954540070614708,0.451197181141535,0.839486520901034,0.5023696778452179,0.291142715313898,2.09347874680394,1.12270530141998,1.79921780327925,0,0,0,2.46193136243193,2.42611958265383,2.24148551801122,0.9809547043712858,0.7928083371491891,0.24622668756426105,0,0,0,0.350116744691623,0.647801160656426,0.122196603835376,1.6282048601041397,0.762299826144555,0.712548757376927
KARA1i,4046.69171417289,3615.38882023188,6710.68770461132,0,0,0,2782.1264003338106,3153.85874546183,3088.317836856961,411.8501756645549,378.241574704417,394.90132845578,0,0,0,5633.71984890277,4281.23289775572,6503.104971792939,2150.59656924427,2685.5965306637,2943.35580425173,6826.6547522922,6284.779532315551,4463.93133864794,0,0,0,5140.61116201236,3519.0473236783705,4190.3663048874705,3011.88765322144,2657.5596134855105,2442.56874063747,0,0,0,2333.7031617420107,1791.0622423549105,2226.66651508821,1339.53371608333,1411.1863781549405,1979.1041736144198
KARA2,4046.69171417289,3615.38882023188,6710.68770461132,0,0,0,2782.1264003338106,3153.85874546183,3088.317836856961,411.8501756645549,378.241574704417,394.90132845578,0,0,0,5633.71984890277,4281.23289775572,6503.104971792939,2150.59656924427,2685.5965306637,2943.35580425173,6826.6547522922,6284.779532315551,4463.93133864794,0,0,0,5140.61116201236,3519.0473236783705,4190.3663048874705,3011.88765322144,2657.5596134855105,2442.56874063747,0,0,0,2333.7031617420107,1791.0622423549105,2226.66651508821,1339.53371608333,1411.1863781549405,1979.1041736144198
KAS1,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS11,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS12,31.0522600483268,21.25763595752513,26.839025527835737,0,0,0,33.46417113616398,41.80412395361823,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,32.938285799262054,25.35509647508439,25.492640734496767,33.66340948813154,41.983751648493175,41.245218002802204,33.8545420197437,36.9869024301138,39.00704197509406,0,0,0,22.846723043368343,21.05245702367362,24.05053380136355,40.84338678200436,35.80850989457177,48.62977079394172,0,0,0,59.86996334226752,62.0809445629076,56.33263436810821,63.3084360311081,71.31738373485732,53.0848824245811
KAS13,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS14,8.6364098259409,6.5797444630435,9.05922943684046,0,0,0,10.73379074178847,5.519592123746143,16.390288127633024,53.56403376724419,71.01194046047483,44.569296139384456,0,0,0,5.4101532230672005,2.485793772067093,2.63198355665895,9.738043642451997,13.205145817645679,12.227994043183687,10.16832534161912,5.36403644011767,7.484746061641671,0,0,0,6.79493056031212,6.808787215834931,7.7543282785253105,5.974905926625099,6.5406687814808,7.8176973301653,0,0,0,24.77075968693232,23.8606760841784,20.52902944434311,14.55806698446053,10.92629750807196,9.548153348850828
KAS15,8.6364098259409,6.5797444630435,9.05922943684046,0,0,0,10.73379074178847,5.519592123746143,16.390288127633024,53.56403376724419,71.01194046047483,44.569296139384456,0,0,0,5.4101532230672005,2.485793772067093,2.63198355665895,9.738043642451997,13.205145817645679,12.227994043183687,10.16832534161912,5.36403644011767,7.484746061641671,0,0,0,6.79493056031212,6.808787215834931,7.7543282785253105,5.974905926625099,6.5406687814808,7.8176973301653,0,0,0,24.77075968693232,23.8606760841784,20.52902944434311,14.55806698446053,10.92629750807196,9.548153348850828
KAS16,15.040938460908318,10.194988673506971,14.054505481453429,0,0,0,15.784986384983029,22.802249429246363,15.179183093571444,43.239668480046376,33.725434849960024,37.551079052500846,0,0,0,15.116604593864242,12.42896886033547,11.35512905872862,8.982505773641066,10.119160653739371,11.548661040784609,11.484226268181601,11.351798047690878,14.465711138365162,0,0,0,13.68833837512151,7.669668358066944,12.47962207325167,11.949811853250203,9.91010421436484,19.205681630012393,0,0,0,35.186732841508054,42.970810323543,46.92349587278423,42.23754960623088,33.117692446946776,26.79183327737248
KAS17,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS2,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS3,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS4,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS6,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS7,27.364804167588,18.79926989440998,26.839025527835737,0,0,0,33.46417113616398,27.597960618730664,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,23.550078735704272,18.19601041153115,18.348685366422437,33.66340948813154,41.983751648493175,41.245218002802204,26.37783220972962,25.51035934893176,31.37835848919006,0,0,0,19.69545089945544,19.01764705112521,21.324402765944548,26.307421617229895,26.29480984878146,31.270789320661237,0,0,0,59.86996334226752,62.0809445629076,55.11066832975441,49.2292528290311,53.191587868753416,43.893003454418704
KAS8,31.0522600483268,21.25763595752513,26.839025527835737,0,0,0,33.46417113616398,41.80412395361823,30.358366187142916,34.85751052410359,26.60329332885041,27.349340812804122,0,0,0,32.938285799262054,25.35509647508439,25.492640734496767,33.66340948813154,41.983751648493175,41.245218002802204,33.8545420197437,36.9869024301138,39.00704197509406,0,0,0,22.846723043368343,21.05245702367362,24.05053380136355,40.84338678200436,35.80850989457177,48.62977079394172,0,0,0,59.86996334226752,62.0809445629076,56.33263436810821,63.3084360311081,71.31738373485732,53.0848824245811
KAS_HP,4.36672406929596,3.39832955783565,3.89462200088468,0,0,0,3.6981968101960203,6.60541352513882,4.521458793829799,2.65775740066479,3.0024714255658003,3.11116839934015,0,0,0,4.93278676220833,4.971587544134199,4.286373220844582,3.86163799614475,4.5213271006069595,4.65828344502236,4.186957493607871,6.6114867750287605,5.46962212196891,0,0,0,7.68122585078761,4.773977243286565,5.02819724310625,6.153261327419879,6.07819725147711,7.694583986383169,0,0,0,4.11387175012657,4.966475565032601,5.0100607572504,7.08747997927687,5.25139880232916,5.557880307540031
KAS_HP2,9.41271632714907,7.44740307355472,8.59356811064772,0,0,0,8.38859276459098,12.03452053210224,7.67033188238983,5.92884343225222,5.097218931774501,4.26881245490858,0,0,0,7.796985527361551,6.960222561787878,7.3695539586450725,6.29614890675775,5.7413677468024895,7.08447273930484,9.86925694921856,16.09210932035302,12.37861848656122,0,0,0,13.195952102635129,9.234906798488765,9.69291034815663,9.274480841328518,9.31549796150296,12.434447721995198,0,0,0,6.91480570765955,10.90465287104984,14.297002648738953,10.24811294300844,8.0464981648592,7.339252200982351
KAT1,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT2,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT3,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT4,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT5,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT6,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
KAT7,27.36480416758804,24.655965515360798,22.182412265908383,0,0,0,30.21697393696751,65.87316501782276,24.060620010022813,29.43977428428691,25.555919575746117,22.3570008231653,0,0,0,59.51168545373919,35.994293819531606,30.83180737800494,49.36180742898086,39.11306777509197,52.98797418712939,26.676900602130182,39.91841071715484,34.5449818229616,0,0,0,28.95231282219946,23.16552891824297,27.26131035419059,32.639038345444604,26.228742487352342,44.443917105349136,0,0,0,24.683230500759407,35.737030696212834,46.92349587278424,105.54598563733911,78.85568201562003,55.792567702613454
Kt1,341.67189884424647,348.6541516570959,374.518704802465,0,0,0,289.2711504950893,318.14567060805666,297.7703577079334,324.655288635053,309.184731916404,293.10100431923195,0,0,0,334.6338890620679,392.059393730423,373.5160664550001,203.7433786226809,237.4055563302833,219.52160734667848,415.8246927937417,357.9558736027361,324.6508604237078,0,0,0,363.57802360394714,325.4913336857184,313.86855321124733,394.25461345685994,414.6387603290254,315.5395001136005,0,0,0,203.9430037828704,184.8392645073003,181.70634990320372,139.0678504041892,161.94636306537672,176.42707232652737
